Week,DBJP,DFJ,DIM,DLS,DOL,DOO,DTH,DVYA,DWM,DXJ,ENZL,EPP,EWA,EWH,EWJ,EWS,EWT,EWV,EWY,EZJ,FAUS,FDT,FDTS,FHK,FJP,FKO,FPA,GWX,IDHQ,JPXN,PDN,PXF,SCJ,VPL
2016-26,0.02538434,0.01853267,0.063839,0.05266344,0.06790645,0.08509965,0.07807906,0.06352343,0.06699431,0.01663378,0.06173511,0.06225446,0.0638166,0.05704307,0.0177624,0.08035223,0.06341463,-0.03227711,0.07919724,0.05897658,0.03321329,0.05546096,0.03891709,0.04998189,0.0190609,0.0,0.06755077,0.05209155,0.05872388,0.01565144,0.05414697,0.06076618,0.027385,0.03661465
2016-25,-0.04417261,-0.02962549,-0.06237779,-0.05870445,-0.0577325,-0.0637926,-0.06477612,-0.02541466,-0.05530285,-0.03766578,-0.02138201,-0.02199711,-0.02061249,-0.02035048,-0.02809991,-0.03703704,-0.03290247,0.03511294,-0.03488372,-0.03118752,0.03373494,-0.04892412,-0.03721374,-0.02132196,-0.02617919,0.00272851,-0.02573238,-0.03884573,-0.0363442,-0.0200745,-0.04666933,-0.06024826,-0.02140726,-0.0241686
2016-24,-0.02204885,-0.00902935,0.00441413,-0.00950783,0.00510204,0.00751202,0.00461396,-0.00190892,0.00369004,-0.02275734,-0.00209479,-0.00792254,-0.00719424,-0.01581921,-0.00091158,0.00374131,0.01333872,-0.00098213,-0.00312435,0.00251256,-0.03749517,-0.00023143,-0.05392912,-0.01105958,-0.00664376,-0.02545455,-0.00801925,-0.00598802,-0.00600765,0.0027403,-0.00650142,0.00625978,-0.01553947,-0.0043273
2016-23,-0.02738402,-0.0116767,-0.03101072,-0.01908534,-0.03125,-0.0288517,-0.02973212,-0.00589496,-0.02823529,-0.02368355,0.00287356,-0.01765376,-0.02149913,-0.00769654,-0.01694169,-0.01968912,-0.00948617,0.03344552,-0.00588474,-0.03599071,0.01810311,-0.02200978,0.03278167,-0.0024674,-0.01503427,-0.01256732,-0.00628437,-0.0166546,-0.03580695,-0.02117264,-0.02231793,-0.03133393,-0.00962365,-0.01504189
2016-22,-0.04382093,0.00832254,0.00678689,0.0124065,0.00519211,0.00556695,0.00746491,0.01868132,0.00523685,-0.04411765,0.02816524,0.01076834,0.01008902,0.01010101,-0.00508625,0.01928227,0.02565147,0.01080632,0.03418259,-0.00861057,0.0162206,0.00973291,0.00737416,0.00709975,-0.00223464,0.00688389,0.01248993,0.01779755,0.01211164,-0.00164643,0.01075269,0.00241619,0.01190476,0.0044496
2016-21,0.02113821,0.00862392,0.01612586,0.01538747,0.02815405,0.02139673,0.02673147,0.02054602,0.02478736,0.02020712,0.00658075,0.01927639,0.01373955,0.02872216,0.01104101,0.01631321,0.02644836,-0.02008032,0.01093951,0.02558895,0.03815514,0.01566099,0.0051563,0.01890289,0.00884554,0.0134446,0.01479047,0.00901578,0.01928227,0.01149666,0.01129944,0.02689335,0.00495926,0.01240157
2016-20,0.00258065,0.00150376,-0.00078647,-0.00037161,-0.00709034,-0.00909891,-0.00722674,0.00619544,-0.00698459,0.00427458,-0.0065023,-0.01194639,-0.01346604,-0.00174723,-0.00602141,-0.00379198,0.00866927,0.01407876,-0.01776274,-0.01280512,-0.02375102,-0.00481651,0.00850785,-0.00732869,-0.00292727,-0.01506849,-0.01056911,-0.00786222,-0.01064396,-0.00496278,-0.00681909,-0.00459418,-0.00088684,-0.00857199
2016-19,0.00197109,0.00893027,-0.00964567,-0.00056127,-0.00686016,-0.00618011,-0.00544959,-0.01425377,-0.00677146,0.00025517,0.005493,-0.00704432,0.00119119,-0.02021953,0.0,-0.01080497,-0.01000435,-0.00495344,-0.01158382,-0.00244499,-0.01492537,-0.00322506,0.00585176,-0.02350814,0.0066728,0.0,-0.00771417,0.00151458,-0.00697051,-0.00396163,0.00446973,0.00124494,0.00591822,-0.00216365
2016-18,-0.00298408,-0.00509915,-0.02453517,-0.01633627,-0.03162459,-0.03566374,-0.03181553,-0.04228723,-0.02883263,-0.0018018,-0.00907635,-0.0308607,-0.03045977,-0.02630106,-0.00784577,-0.04454685,-0.03930492,0.01450151,-0.03998393,0.02550167,-0.0080032,-0.01867687,-0.01504963,-0.02469136,-0.0045798,-0.04741192,-0.03725262,-0.01336303,-0.0293655,-0.00767476,-0.01823949,-0.03738872,-0.00571531,-0.01887883
2016-17,-0.0976205,-0.03116305,-0.00752315,-0.00110947,-0.00740174,0.00574548,0.00235225,0.00133941,-0.00890973,-0.10072958,0.01364629,-0.01486676,-0.01088202,-0.02138158,-0.05846948,-0.01814516,-0.02395453,0.11832393,-0.00881764,-0.12923189,-0.00636183,-0.012786,-0.00032321,-0.02247191,-0.04547452,-0.02528933,-0.01652893,-0.00149421,-0.00159659,-0.05831835,-0.00595474,-0.0082963,-0.03097501,-0.03907571
2016-16,0.05794333,0.00406654,0.00230814,-0.00018471,0.01390319,0.0066111,0.00974026,0.00726002,0.00894749,0.05622391,-0.01681345,0.0045045,0.00688073,0.00055006,0.0285526,0.001002,-0.02261905,-0.05766438,-0.00615446,0.05898227,0.00559776,0.00518602,0.01038624,-0.00263765,0.01810954,0.000858,-0.00705533,0.00674916,0.00477961,0.02566191,0.00519377,0.02190876,0.00474017,0.01460269
2016-15,0.05722994,0.0279222,0.02099842,0.01608021,0.0370868,0.02215003,0.03192142,0.05877294,0.03308013,0.06272966,0.02520078,0.05112108,0.06819591,0.0237691,0.04607548,0.02857143,0.0113177,-0.09119672,0.01605691,0.07724601,0.0231405,0.01331803,0.0349345,0.01688049,0.04346815,0.01682485,0.01558935,0.01459854,0.01623377,0.04387842,0.02093596,0.04028958,0.023701,0.04353905
2016-14,-0.01062417,0.01659184,-0.0029756,-0.00113529,-0.00188172,0.00298686,-0.002457,-0.02048364,-0.00147023,-0.01486417,-0.00027847,-0.01301005,-0.01886792,0.00056915,0.01803701,-0.00935065,-0.027833,-0.03563676,-0.00470059,0.04452204,0.02934921,0.00277393,-0.00501337,0.003771,0.01981599,-0.00215239,-0.00190331,0.00660964,0.00108578,0.0178106,0.00330852,-0.00346675,0.01707498,0.00763205
2016-13,-0.04752912,-0.02443681,0.0065724,0.00302744,0.00026831,0.00508221,0.00061275,-0.01505436,0.00195599,-0.04587379,0.03412969,0.00498826,-0.00478469,0.0183908,-0.03372567,0.01887782,0.01195695,0.06427331,0.00921565,-0.06523501,0.02670501,0.0002301,-0.00033456,0.00172236,-0.03165566,0.01930671,0.00304298,0.00938967,0.00329308,-0.03286582,0.00414422,0.00062637,-0.0191921,-0.01457267
2016-12,-0.00319795,-0.00363219,-0.01796644,-0.01260583,-0.02346428,-0.01974654,-0.02437556,-0.01979109,-0.0207179,-0.0095729,-0.00540694,-0.02071346,-0.02516091,-0.0186863,-0.01314895,-0.02191641,-0.01945525,0.02514395,-0.01013993,-0.02487765,0.00457,-0.00873362,-0.01095254,-0.01759729,-0.00643826,0.02472885,-0.01388889,-0.01316299,-0.02382241,-0.0153104,-0.0204165,-0.02764128,-0.00657654,-0.01448992
2016-11,-0.02810743,0.00828836,0.01237525,0.02163922,0.00820757,0.01068566,0.01428571,0.02580645,0.01066667,-0.02920057,0.03179276,0.02110818,0.01596688,0.02268761,-0.01103355,0.03842105,0.02544732,0.01827017,0.03784693,-0.02644231,-0.02392539,0.01257569,0.01756757,0.02319945,-0.00800732,0.04157253,0.02625483,0.02216066,0.00054496,-0.00792988,0.0166251,0.00741427,0.0047891,0.00631039
2016-10,0.01557533,0.0125712,0.01848091,0.0122164,0.01934444,0.0162406,0.01820988,0.01121391,0.01770782,0.01629774,0.01028202,0.0183432,0.02329749,0.01235294,0.01143641,0.00580781,0.01286691,-0.02704733,0.0217345,0.02277433,0.03179916,0.00751174,0.00853242,0.00985568,0.00718924,-0.00226757,0.01202483,0.01197605,0.01173184,0.01332487,0.01595968,0.01756036,0.01387587,0.01437987
2016-09,0.06793842,0.0358808,0.04852723,0.04837398,0.05170952,0.04757404,0.05648057,0.10971393,0.05086496,0.0754717,0.06419445,0.08961501,0.10287241,0.05698529,0.05769691,0.09378596,0.05583756,-0.10444941,0.06780045,0.1072711,0.05906406,0.0560079,0.0407354,0.08044693,0.05981036,0.05233111,0.05699057,0.05342869,0.03229527,0.05669989,0.04387889,0.05952777,0.03896104,0.06432501
2016-08,0.01322314,0.00506997,-0.00357744,-0.00304013,-0.01688348,-0.02484663,-0.01723588,-0.02239264,-0.01369863,0.01608374,0.00465261,-0.03286385,-0.0446144,-0.0096911,0.00449917,-0.02443182,-0.00674821,-0.00908297,-0.02751276,0.01370469,0.04107649,-0.00438596,-0.01245995,-0.01107011,0.00555958,0.00959693,-0.0177205,-0.00168279,-0.0017094,0.00636523,0.00663423,-0.01081967,0.00952751,-0.01040799
2016-07,-0.00870439,0.0106494,0.02167787,0.02178923,0.00847458,0.00876095,0.00944625,0.03391473,0.01246753,-0.00698577,0.0248067,0.01368524,0.01732179,0.01644529,0.0038666,-0.00230814,-0.00085727,-0.00653924,-0.00428604,0.0078341,0.0,0.01862104,0.0303712,0.02616391,0.01148278,0.01604278,0.00995438,0.02089682,0.01644157,0.00427543,0.01681054,0.01074186,0.01220977,0.00771043
2016-06,-0.06929083,-0.04990944,-0.00981247,-0.01458333,-0.00997151,-0.00570885,-0.00757077,-0.02354839,-0.00889587,-0.07150025,-0.01855406,-0.00430036,-0.01344086,0.01888021,-0.04747137,0.00118835,-0.00974745,0.09570113,-0.01566346,-0.07618613,0.0,-0.01090817,-0.04851944,0.01913876,-0.05912162,-0.04486586,-0.00295608,-0.02112069,-0.01820317,-0.05943209,-0.03154574,-0.01619433,-0.04710921,-0.03060574
2016-05,-0.0747331,-0.03356098,-0.023027,-0.02267255,-0.02561308,-0.01837672,-0.02063492,-0.0092711,-0.0240843,-0.07727273,-0.00127267,-0.02286634,-0.02677988,-0.02985075,-0.0419708,0.01623572,0.00484581,0.08701323,-0.00155314,-0.07881773,-0.09879206,-0.03576572,-0.061286,-0.02296211,-0.06176203,0.04951456,-0.02165033,-0.01919065,-0.03937881,-0.0375159,-0.02594034,-0.02394047,-0.039164,-0.03159622
2016-04,0.06610009,0.03883495,0.03643461,0.03044739,0.03785311,0.04079031,0.03884134,0.00679612,0.0368927,0.05513126,0.00874352,0.037,0.04155313,0.0357599,0.04082114,0.02998776,0.05189991,-0.07848585,0.02262955,0.04023973,0.0985782,0.03859649,0.03938417,0.01074031,0.056,0.03258145,0.01917466,0.02918455,0.03567251,0.03733981,0.03315412,0.03919598,0.04341847,0.03529909
2016-03,0.01369011,-0.00360649,0.01102941,0.00913432,0.01498021,0.02187902,0.0165071,0.01611312,0.01170656,0.01756885,0.00909682,0.01233333,0.03398058,-0.01490683,0.00161925,-0.00301023,0.00928505,-0.01810437,0.01151501,0.0033557,0.00188235,0.00723192,0.00960854,-0.02300557,-0.00405825,-0.02777778,0.00629459,0.01205857,0.01109813,-0.00321268,0.00314042,0.01467156,-0.00233236,0.00606568
2016-02,-0.03762136,-0.02844895,-0.03814714,-0.03172054,-0.0318207,-0.02840909,-0.03000968,-0.02739285,-0.03301168,-0.03852402,-0.01321728,-0.0400782,-0.04542373,-0.03143894,-0.02942508,-0.04712042,-0.03645593,0.05640074,-0.03733512,-0.06895177,-0.01847575,-0.03960396,-0.05429714,-0.03626571,-0.03069767,-0.01912046,-0.03224473,-0.04051261,-0.0266289,-0.03056492,-0.02897278,-0.03494015,-0.02939514,-0.03451797
2016-01,-0.0577034,-0.03241706,-0.03941283,-0.04868698,-0.05292259,-0.04443773,-0.05303495,-0.07218363,-0.05135659,-0.061704,-0.062046,-0.07801205,-0.09691358,-0.04971429,-0.04108392,-0.04664076,-0.05309346,0.08252138,-0.03658537,-0.0708457,-0.1079522,-0.04908257,-0.02532468,-0.06804536,-0.04145194,-0.02788104,-0.0495283,-0.04688731,-0.03275109,-0.03487661,-0.03961231,-0.05295567,-0.03269054,-0.04976581
2016-00,-0.00196795,0.00656784,-0.0019658,0.00323625,-0.01077199,-0.01060383,-0.00957224,0.01299879,-0.00781991,-0.00342466,0.01339422,0.00806452,0.01419753,-0.00055897,-0.00064488,-0.00807754,-0.02285952,-0.00040984,-0.01775642,0.00358295,0.10217984,-0.0078634,-0.00540369,-0.00064998,0.00574078,-0.00278035,-0.00462963,0.00430697,0.00589181,-0.01809599,0.00747819,-0.00960961,0.00582242,0.0013459
2015-51,0.00056338,-0.00018889,0.01558442,0.01583623,0.02699869,0.02777778,0.02568022,0.02972136,0.02512077,0.000429,0.02607886,0.02063733,0.02656546,0.01802817,0.00584163,0.0125068,0.01220025,-0.01434054,0.00958933,0.03567528,0.06690455,0.00997959,0.01096067,0.02014531,0.00512706,0.01513761,0.01977511,0.0110979,0.02342048,0.00278662,0.01518347,0.02726716,-0.00201244,0.01047527
2015-50,-0.00056513,0.00284199,0.00260208,-0.00251938,0.0018455,0.0,0.00338879,0.01069855,0.00072869,-0.00383223,0.00566394,0.01368159,0.0242623,0.01315037,-0.00172414,0.00054407,0.01828231,-0.00020048,0.01920587,-0.00255102,-0.05232068,0.00528614,0.02307185,0.01531292,-0.01150188,0.04176668,0.02197363,-0.01529412,0.00547645,0.0102657,0.00254885,0.00154226,-0.00292826,0.00431288
2015-49,-0.05014909,-0.03427195,-0.03355314,-0.02986767,-0.03559624,-0.03574568,-0.03795967,-0.04476276,-0.03517824,-0.05088541,0.00510856,-0.03953279,-0.04806492,-0.03703704,-0.03057137,-0.0270557,-0.0567721,0.05855291,-0.02857748,-0.05945758,-0.01208837,-0.03422983,-0.04229798,-0.03740729,-0.03787717,-0.03693694,-0.03308965,-0.03304216,-0.01446945,-0.03051643,-0.03539095,-0.03741093,-0.03099248,-0.03229505
2015-48,0.00298588,0.00037113,0.00817121,0.01596958,0.00075548,0.00057887,0.00235225,0.01004728,0.00560617,0.00326731,0.03144049,0.01528777,0.0155376,0.01673173,0.00316456,0.02095648,0.01426824,-0.00709368,-0.01003481,0.00801673,0.0012931,0.00599467,0.02225048,0.00679172,0.00021368,-0.03310105,0.00114199,0.01256186,0.00266525,-0.0063904,0.0106864,0.0,0.00359777,0.00457056
2015-47,-0.00536337,-0.00296846,-0.00175268,0.00038256,0.00353357,0.00406504,0.00088261,-0.01827676,0.00281096,-0.00587045,0.00454693,-0.01630113,-0.01110426,-0.02724796,-0.00644625,-0.01595745,-0.02561024,0.01268817,0.00713994,-0.00638012,-0.01318027,0.00245153,0.00639795,-0.02131043,0.00191775,0.0,-0.00454201,-0.00229008,0.00697799,-0.00896262,-0.00082372,0.00352113,0.00234066,-0.00696405
2015-46,0.00806885,0.01616541,0.01771305,0.01078167,0.0157801,0.01460707,0.01512904,0.04619565,0.01392166,0.00977,0.01616628,0.04008568,0.05977908,0.01933702,0.01193967,0.00741133,0.01988636,-0.0215873,0.02696488,0.025,0.05167845,0.01828855,0.01503759,0.00348985,0.01381394,0.00353201,0.02292152,0.01270208,0.02224634,0.00597303,0.01452885,0.01210153,0.01772985,0.01989288
2015-45,-0.0065182,0.00439434,-0.01825677,-0.01308447,-0.01821401,-0.02001741,-0.0209316,-0.0066385,-0.01716032,-0.0049332,-0.01072473,-0.0085758,-0.00261438,-0.0115448,0.0,-0.02660407,-0.03774335,-0.00020713,-0.0344406,-0.0013947,0.01707098,-0.02194849,-0.00842788,-0.01457541,-0.00282793,-0.00527009,-0.01653846,-0.0115429,-0.01519262,0.00686678,-0.01453488,-0.02135752,0.00857569,-0.00652967
2015-44,0.01763085,-0.00808271,-0.01192078,-0.01096408,-0.01210175,-0.01742552,-0.01687643,-0.01260997,-0.01399404,0.02024207,-0.0227201,-0.00478183,-0.01194969,0.0071116,-0.00084193,-0.00608519,0.0050702,0.00083577,-0.02053187,-0.00207254,0.00519706,-0.01121126,-0.01219512,0.00374065,-0.00647668,-0.00472103,-0.00337965,-0.0068156,-0.00853333,0.00605351,-0.0257649,-0.01059868,-0.01005484,-0.00492238
2015-43,-0.01422709,-0.00658142,-0.00803674,-0.00945001,-0.01325153,-0.02050998,-0.01615188,-0.02797602,-0.01277372,-0.01780538,-0.00251969,-0.03457217,-0.04149128,-0.01823056,-0.01441705,-0.03290766,-0.03151422,0.0279306,-0.00573576,-0.02655771,-0.01552665,-0.01070103,-0.00749064,-0.02504582,-0.01995708,-0.01907588,-0.02130786,-0.00942685,-0.00900424,-0.00952381,-0.0108,-0.01452164,-0.00878156,-0.0170412
2015-42,0.04433078,0.01619048,0.02063461,0.01029356,0.01161354,0.01144932,0.01114604,0.01324885,0.0142923,0.05094299,0.02263175,0.02254098,0.02018349,0.02933188,0.0294497,0.01448551,0.00851393,-0.0556,0.01382212,0.06083513,0.02047782,0.01280636,0.00783453,0.03435469,0.02039027,0.01768766,0.01300632,0.01027006,0.01614639,0.03354761,0.01008878,0.01526498,0.0154953,0.02446483
2015-41,0.00340329,0.01194605,0.00838207,0.00152759,0.00718355,0.00640847,0.00570939,0.00200114,0.00762125,-0.00042983,0.03722334,0.01055409,0.0,0.0378198,0.0075431,0.01460222,0.01677067,-0.0201581,0.02094773,0.01593625,0.04344011,0.00892459,0.00251335,0.03260525,0.00857897,0.0,0.01923802,0.00571864,0.01087548,0.0040024,0.00527383,0.00488787,0.01120867,0.01173077
2015-40,0.01234922,0.00077235,0.02768924,0.0187171,0.03031075,0.03658888,0.03661057,0.05083207,0.02771855,0.02129996,0.02793296,0.03739739,0.04614412,0.00671141,0.013345,0.06980519,0.02228412,-0.02607362,0.04532938,0.02461768,0.03543844,0.0140494,0.00473485,0.01667736,0.01068091,0.08191288,0.01603666,0.01744862,0.00541712,0.01139369,0.01395731,0.03440095,-0.00130695,0.02081697
2015-39,0.03133556,0.02613982,0.03121726,0.02722471,0.04024851,0.03713851,0.0364486,0.01364213,0.03754693,0.02526072,0.00860832,0.03280798,0.03014066,0.0443787,0.02812356,0.01586402,0.06666667,-0.05539308,0.06415268,0.05276175,0.0,0.03963267,0.02743392,0.03882512,0.02875324,0.0,0.04126214,0.03089431,0.03739931,0.028596,0.03026373,0.04215531,0.02769593,0.03302181
2015-38,0.00295596,0.00585267,-0.02059774,-0.01465637,-0.02910871,-0.02593996,-0.02655924,-0.02375152,-0.02591171,0.0,0.00605845,-0.02950215,-0.02508039,-0.03158488,0.00270697,-0.03426124,-0.04330231,-0.0055476,-0.02610794,0.00118297,0.00227687,-0.01853139,-0.02473153,-0.0280103,-0.00046253,-0.03912648,-0.0344294,-0.01733649,-0.01113586,0.01288551,-0.02131216,-0.02799518,0.00626836,-0.0110664
2015-37,-0.0176108,-0.01591406,-0.00220751,-0.00039448,0.00232019,0.00262085,0.00268496,0.00551133,0.00143713,-0.01005362,0.02084082,0.00927357,0.00900901,0.00628931,-0.01695293,0.00753904,0.01256078,0.02601892,0.03817651,-0.03012746,0.0,0.00231428,0.03425341,0.01297837,-0.01372684,0.0295082,0.01379039,0.00276352,0.01135718,-0.01027469,-0.00500835,-0.0030003,-0.01378106,-0.00241303
2015-36,0.00468796,0.00642183,0.00542387,0.01028684,-0.0017848,-0.00057787,-0.00088548,-0.00699088,0.00095034,0.00289597,-0.0021544,0.00092908,-0.00064683,0.00285714,-0.00155486,0.00646204,0.02021452,-0.0007326,0.02674897,-0.01988528,0.01058445,0.00860866,0.01610198,-0.00752618,0.00880037,0.03101504,0.01996008,0.01191895,0.00567537,0.0016768,0.01009676,-0.00029744,0.01103448,0.00483384
2015-35,-0.06835443,-0.05221427,-0.03213573,-0.03570035,-0.040111,-0.03511276,-0.0367215,-0.05721097,-0.03629507,-0.06754141,-0.03347578,-0.04838213,-0.05979644,-0.03544451,-0.05193966,-0.03043246,-0.0297275,0.10196229,-0.03459973,-0.10765379,-0.02205221,-0.0431426,-0.05636479,-0.03620516,-0.05066667,-0.02295684,-0.04827316,-0.04038835,-0.04059243,-0.01952103,-0.03819302,-0.04060018,-0.04980192,-0.04926108
2015-34,0.10270435,0.07020795,0.03667281,0.03980602,0.03373994,0.03929099,0.04480341,0.07484935,0.03412391,0.10120706,0.01453901,0.08762717,0.10851648,0.06883835,0.07235495,0.06406685,0.1099356,-0.13535769,0.07331236,0.13722397,-0.01574803,0.06414825,0.02829561,0.06673766,0.07829348,0.17920953,0.09329941,0.05564648,0.05681159,0.05328893,0.04032258,0.04642639,0.06346039,0.0773884
2015-33,-0.0953113,-0.07358594,-0.05621581,-0.04968484,-0.05761024,-0.05664958,-0.05700909,-0.04898075,-0.05607064,-0.09327846,0.00850051,-0.06183796,-0.05595238,-0.08627038,-0.07966922,-0.05111336,-0.08214721,0.17083693,-0.0577996,-0.15382215,-0.01295337,-0.06894344,-0.1067513,-0.0906568,-0.08658988,-0.02697674,-0.07706697,-0.06261578,-0.06214397,-0.07475764,-0.05053296,-0.06234414,-0.07547838,-0.07125671
2015-32,-0.01814516,-0.00620664,-0.01369863,-0.00971942,-0.02306805,-0.01871376,-0.0238798,-0.03558719,-0.02220306,-0.01909722,-0.03898249,-0.03821831,-0.03793103,-0.03378719,-0.01611299,-0.04876894,-0.04992378,0.03215078,-0.02758768,-0.03090909,-0.0256626,-0.02249531,0.01447091,-0.02606635,-0.01302136,-0.06154518,-0.03935599,-0.01496897,-0.01381074,-0.02142989,-0.01438569,-0.02293578,-0.01090973,-0.02311721
2015-31,0.00618716,0.00149115,0.00168697,-0.00351982,0.00163819,0.00508565,0.00300136,-0.02118414,0.00196464,0.00549558,-0.0107949,-0.01183269,-0.0194508,0.00717581,0.00466437,-0.00759374,-0.01723478,-0.0100256,-0.00772532,0.00506169,-0.0012605,-0.00105798,-0.00956938,0.007242,0.00474814,0.00880669,0.00842491,0.00446429,0.00156006,0.00436433,-0.00276352,-0.00136388,0.00126103,0.0020165
2015-30,0.02293094,0.02140264,0.01667614,0.01597444,0.02412228,0.02402402,0.02472222,0.01612903,0.01934623,0.0219956,0.01131824,0.02369008,0.03220141,0.02373581,0.01809955,-0.02068015,0.0206659,-0.03615702,0.00531237,0.0346952,0.01964972,0.01132479,-0.03380526,0.01478576,0.02512669,-0.00087989,0.02730627,0.01271979,0.02340426,0.01911197,0.01194743,0.02107598,0.01359045,0.01796296
2015-29,-0.02219954,-0.01380339,-0.02282769,-0.01253225,-0.0260669,-0.02950474,-0.02495305,-0.02466189,-0.02456897,-0.02628019,0.00334113,-0.03212851,-0.04537815,-0.01386825,-0.0177098,-0.01252236,-0.04548711,0.03436352,-0.0364798,-0.03531599,0.0,-0.01541025,-0.00563798,-0.00826918,-0.01236858,-0.05645496,-0.02332257,-0.01455075,-0.00207039,-0.01764927,-0.02124372,-0.02448211,-0.01207207,-0.0224982
2015-28,0.01560062,0.01287391,0.00915375,0.00839552,0.00957496,0.01095378,0.01167526,0.00079491,0.01269424,0.01574183,-0.00302216,0.0125068,0.01604585,0.01402806,0.01160423,0.00089807,0.00071174,-0.02384469,-0.01310484,0.02378687,0.0391656,0.00586265,0.01961376,0.02231237,0.012968,0.05426696,0.0076225,0.00512633,0.00944386,0.01220675,-0.00271423,0.00486486,0.01390668,0.01018737
2015-27,-0.01049043,-0.02213468,0.01812285,0.00187758,0.02886697,0.03081155,0.03104895,-0.01544503,0.02443946,-0.01629368,-0.00099734,-0.00354031,-0.00456621,0.0,-0.01243883,-0.00894454,-0.03348448,0.01861925,-0.0094,-0.02435938,-0.04200653,-0.00567465,-0.00417039,-0.00402878,-0.01472724,-0.04353286,-0.01534618,-0.00660308,0.00159574,-0.0157585,0.0,0.0171318,-0.02531646,-0.01071753
2015-26,0.0176921,0.01873581,0.00561482,0.01077466,0.00282885,0.00134553,0.0005457,0.02705515,0.00440141,0.01479874,0.00263591,0.02415197,0.02385009,0.02659308,0.01188281,0.01960784,0.02293578,-0.02257196,0.01656478,0.02169751,0.01869547,0.00790514,0.0276775,0.01733781,0.01099585,0.01071281,0.03015075,0.01127683,0.00788229,0.00896433,0.01046917,0.00244035,0.0211563,0.01619654
2015-25,0.00976111,0.00166852,-0.00833484,-0.00648649,-0.00795455,-0.01263538,-0.0128474,-0.03339105,-0.00679406,0.00766577,-0.015781,-0.01741617,-0.01900109,-0.02142857,0.00360721,-0.02197802,-0.00310238,-0.01542416,-0.01131352,0.01262315,-0.03316226,-0.00363343,-0.00642899,-0.01825013,0.00264712,0.03519178,-0.00172891,0.00321773,-0.00614754,0.01091251,-0.00113809,-0.00653937,0.00643777,-0.00424779
2015-24,-0.01497934,0.0022531,0.00313191,0.0007232,0.0079291,0.0057971,0.00888769,0.00474289,0.00608299,-0.01517771,-0.02876798,0.01401746,0.01434879,0.02205882,-0.01166767,0.00624164,0.0031679,0.01883997,0.01000589,-0.02202233,0.01116873,0.00287829,0.01270686,0.00596044,-0.00449438,-0.01172333,0.01767409,-0.00215905,0.00262192,-0.00548619,0.00732742,0.00401284,0.00253394,-0.00089509
2015-23,-0.00387597,0.01121034,0.01131515,0.00742216,0.01051156,0.00605263,0.00889968,0.01291466,0.00957771,-0.00744843,-0.02912621,0.01148198,0.0152027,0.0,0.0052749,0.02622061,0.00957447,-0.00853633,-0.00832527,0.00914826,-0.01917058,0.00783667,0.01016746,-0.00186667,0.00533333,0.03897686,0.00708215,0.00648415,0.01843075,-0.00018965,0.00889061,0.01102151,0.00897107,0.00612502
2015-22,-0.00555836,-0.00132225,-0.008976,-0.00772548,-0.01084449,-0.01146132,-0.01172708,-0.03685624,-0.01117318,-0.00635039,0.00372555,-0.02473958,-0.03965236,0.00431448,-0.01156992,-0.01420959,-0.04223433,0.01335631,-0.02438102,-0.02312842,-0.03181818,-0.01176232,-0.00832838,-0.02139727,-0.00869038,-0.01682018,-0.02647868,-0.00609101,-0.0073107,-0.01246048,-0.01408451,-0.00719041,-0.00200146,-0.01744186
2015-21,0.00640861,-0.01132075,-0.00616724,-0.00661423,-0.00274474,-0.00463679,-0.0055336,-0.00459603,-0.0044757,0.00570451,-0.01280488,-0.01553349,-0.00961025,-0.03336423,-0.00458807,-0.02371712,-0.00101146,0.0111852,-0.01819184,-0.01095224,-0.01926709,-0.00945674,0.00388176,-0.02447552,-0.00847116,-0.01959248,-0.01471572,-0.00430416,-0.00414723,-0.00560852,0.00152614,-0.0039672,-0.01090116,-0.01082213
2015-20,0.01324331,0.00897532,-0.00480684,-0.00527333,-0.00201568,-0.0062751,-0.00514801,-0.01144219,-0.0043878,0.00999616,-0.00984781,-0.00931755,-0.02196653,0.01983003,0.00236873,-0.00673117,0.00438005,-0.0061296,0.00728067,0.00237954,0.0,0.0035764,-0.0026393,-0.05268109,0.00704225,0.00271003,0.00394867,-0.00035311,0.0,-0.0060197,-0.00667656,-0.00361944,0.00736615,0.00138552
2015-19,0.0101037,0.01695884,0.02340773,0.02731848,0.01763908,0.02001013,0.0229705,0.05416875,0.01949566,0.014015,0.01839011,0.03975219,0.05234754,0.02351248,0.01618123,0.01265823,0.007109,-0.02628259,0.00857977,0.02709436,0.02996109,0.02171266,0.01885099,0.01899335,0.02274607,0.0019425,0.02504174,0.02120776,0.01499483,0.02292637,0.0253884,0.01674516,0.01815847,0.02085911
2015-18,0.00236904,0.00998081,0.00398334,0.00557454,0.00473186,0.00506714,0.0007766,-0.01557557,0.00634115,0.00019558,-0.01517805,-0.01821812,-0.01973001,-0.01867414,0.00459908,-0.00417362,-0.00798669,-0.02646503,-0.02753903,0.0091659,-0.01720841,0.00141443,-0.00089499,-0.01596853,0.00348432,-0.01492537,-0.01812884,0.00467794,0.00569358,-0.00055876,0.00075386,0.00863196,0.0062351,-0.00502338
