Week,AAXJ,ADRE,AIA,ASEA,CHIE,CHII,CHIM,CHIQ,CHIX,CQQQ,CXSE,DBEM,DEM,DGS,ECNS,EDC,EDIV,EDZ,EEM,EEMA,EEMV,EET,EEV,EIDO,EPHE,EPI,EUM,EWM,EWX,FCA,FEM,FEMS,FNI,FXI,FXP,GMF,GXC,HAO,IDX,INCO,INDA,INDL,INDY,INXX,MCHI,PEK,PGJ,PIE,PIN,SCIF,SCIN,SMIN,SPEM,THD,VNM,VWO,XPP,YANG,YINN,YXI
2014-31,-0.01410106,-0.01600854,-0.00978899,-0.01449275,0.01846381,0.00950735,-0.0021322,-0.00977444,-0.02631579,0.01662367,0.0007593,-0.00737826,-0.01586191,-0.01447899,0.01081489,-0.05408271,-0.02218279,0.05225178,-0.01710461,-0.0125331,-0.00727141,-0.03788587,0.03505782,-0.01628423,-0.01733008,-0.01816444,0.01772152,-0.01559724,-0.01935194,-0.01093156,-0.0135608,-0.01187215,-0.00782313,-0.01393062,0.02781422,-0.01028807,-0.00256203,-0.00089166,-0.02132896,0.01224343,-0.0108278,-0.0457789,-0.01670146,-0.0328495,-0.0047261,-0.01526163,0.0066912,-0.0153148,-0.01591896,-0.03728814,-0.03675539,-0.02907971,-0.01718213,0.00347754,0.0,-0.01575604,-0.02918377,0.04548665,-0.04489209,0.00469799
2014-30,-0.0108623,-0.02243336,-0.00543006,-0.01308901,-0.02900653,-0.02770563,-0.0036075,-0.00832073,-0.00331126,-0.0515664,-0.01159475,-0.01315789,-0.02255985,-0.02226389,-0.01227455,-0.06969147,-0.0279476,0.06847458,-0.02273839,-0.01438092,-0.00979858,-0.04428506,0.04656098,-0.04514015,-0.01604133,-0.02775165,0.02393162,-0.01992577,-0.02175361,-0.02215936,-0.03003003,-0.03211285,-0.03429903,-0.00819672,0.01769726,-0.02062118,-0.01636266,-0.02034498,-0.04317998,-0.0148989,-0.03039617,-0.07767699,-0.03064351,-0.02930128,-0.01243834,-0.00369959,-0.04586858,-0.02078652,-0.02662863,-0.01706485,-0.01146497,-0.00102775,-0.02592593,-0.03623485,-0.01667535,-0.0255447,-0.01720463,0.02478675,-0.02874389,0.00809444
2014-29,0.01386511,0.01862851,0.01650312,0.00131666,0.03373313,0.01714801,0.04923077,0.02647975,0.06570657,0.029968,0.02876281,0.01395813,0.01004204,0.00807409,0.01656473,0.03115432,0.01303318,-0.03307579,0.01044776,0.01003944,0.00347349,0.01539727,-0.02201107,-0.01882012,0.00410621,0.00047103,-0.01049538,0.00255403,0.00402055,0.04802401,0.00959024,0.01197053,0.03348448,0.05196712,-0.09958488,0.0188902,0.04182024,0.03149606,-0.01731776,-0.01055595,0.01671891,0.04241417,0.01278066,-0.03425656,0.0387053,0.05636659,0.03687265,0.00227015,0.01456311,-0.04623288,-0.032,0.00270728,0.01228733,-0.00217984,0.0129668,0.01145913,0.10294118,-0.14374601,0.15997156,-0.04954531
2014-28,0.00085881,0.00464227,0.00134559,0.00332226,-0.00521999,0.01465201,0.00231303,-0.00920952,-0.00896861,-0.00321074,0.00314095,0.00595829,-0.00949734,-0.00499524,-0.00126486,-0.00729367,-0.00710269,0.0016661,-0.00149551,0.00216255,-0.00475146,-0.00508094,0.0023955,0.01460674,0.00303951,0.02866861,0.00167504,-0.00940623,0.00674006,0.00449326,-0.00566696,-0.0033701,0.00459526,-0.00408998,0.00509949,-0.00158061,-0.00113572,-0.0023116,0.01331669,0.02952971,0.0171123,0.04908622,0.02596941,0.06009245,-0.00135685,-0.00444984,-0.00826446,-0.00955593,0.01783061,0.06242828,0.04947917,0.03006993,0.00252446,0.0016609,0.01464435,-0.0020403,-0.00816256,0.01146886,-0.01293254,0.00378072
2014-27,-0.00957429,0.00528659,-0.00402955,0.00536193,-0.01030169,0.00367647,0.00078247,-0.01750381,-0.016,-0.02556737,-0.00277502,-0.00049727,-0.0004649,0.00408261,-0.00920481,-0.01797146,-0.00177778,0.01628638,-0.00549588,-0.00450369,0.00165654,-0.00983762,0.01299321,0.02598395,-0.01304348,-0.06212883,0.00417537,-0.00371893,-0.01489882,-0.01203611,0.00219587,0.00772082,-0.03038674,-0.01169933,0.02422977,-0.00856503,-0.01262053,-0.01153669,0.0233943,-0.05782548,-0.04359673,-0.13419211,-0.04199385,-0.11597222,-0.01085973,-0.00891771,-0.0295416,0.00454545,-0.04678639,-0.11885412,-0.11995319,-0.08695652,-0.00537295,0.00949008,-0.01092044,-0.00256345,-0.02366864,0.03418857,-0.03782837,0.00594865
2014-26,0.02219504,0.01944758,0.01971895,0.00957592,0.02566038,0.0047619,0.03298471,0.02730109,0.04178273,0.03079179,0.02734136,0.01469098,0.01414761,0.01019665,0.01593938,0.06154224,0.00955224,-0.0610612,0.02141764,0.02207506,0.01156932,0.04099579,-0.04020101,0.01494949,0.02147838,0.03198495,-0.0208589,0.01751592,0.01447964,0.03329865,0.01931716,0.00503778,0.02455279,0.037553,-0.07073398,0.02419246,0.03096699,0.03144354,0.01611459,0.04388156,0.02744546,0.06475757,0.0302391,0.03604903,0.03086997,0.01309865,0.01769912,0.0150289,0.01932367,0.01312551,0.02437574,0.03286853,0.0193299,0.0200029,0.01071811,0.02044561,0.07490218,-0.10593671,0.11167119,-0.03607154
2014-25,0.01311359,0.00624291,0.01822376,0.00274537,0.00683891,0.0,0.0016116,0.02154828,0.0,0.03058752,0.01260331,-0.00810537,0.00519113,0.00708354,0.00826226,0.01760185,-0.00029797,-0.01821928,0.00511247,0.01101363,0.00824279,0.00857249,-0.01124233,-0.01342555,0.02921986,0.00476417,-0.00529963,0.00337637,0.00526195,0.01274562,0.00634921,0.00191266,0.01950867,0.01035638,-0.01878836,0.01054073,0.01635931,0.01306873,-0.00904159,0.01718464,0.01,0.00879145,0.00284192,0.02539208,0.0168566,0.01546176,0.02583156,-0.00115741,0.0034163,0.03968083,0.0267746,0.01917152,0.00291545,0.01048951,0.01858939,0.00499606,0.01750094,-0.02957356,0.02798581,-0.0078455
2014-24,-0.00211566,0.00369108,-0.0032,-0.00479781,0.00152788,-0.00568182,-0.012749,0.00238663,-0.0154827,0.00945122,0.00266557,0.0,0.00664137,0.00808824,-0.01674516,0.01011189,0.00657305,-0.01168413,0.00358331,-0.00055939,0.00584024,0.00623441,-0.0067904,-0.00802568,-0.00594564,-0.00239006,-0.004477,0.0106319,0.00436481,-0.01307531,0.0077484,0.00062814,0.0102078,-0.0050883,0.00823347,0.00163555,-0.00513648,-0.01472684,-0.00980392,-0.00294551,0.00213599,0.00033791,0.00533998,-0.01407407,-0.00536506,-0.02729124,0.00604982,0.00755814,0.00196657,-0.00460022,-0.00499688,-0.00034746,0.00455137,0.00218468,-0.03676079,0.00658588,-0.00801603,0.01265629,-0.01310371,0.00642595
2014-23,-0.00315845,0.00653038,-0.00431426,-0.00680735,0.00769823,0.00191205,0.01213592,0.01117318,0.01193756,0.02769997,0.01322041,0.00050176,0.00094496,-0.00389105,0.00392157,-0.00932382,0.00238663,0.00846769,-0.0025413,-0.00092421,-0.00018734,-0.00892748,0.0056212,-0.00668765,-0.01328904,-0.04609128,0.00287003,0.00179856,-0.01089424,0.00417973,0.00045269,-0.00093429,0.00916422,0.01270802,-0.02618727,-0.00189934,0.01068408,0.00811456,-0.01048493,-0.00847158,-0.02240607,-0.10199447,-0.02702703,-0.08956229,0.01200565,0.01706911,0.00576784,-0.00805524,-0.03663692,-0.09124951,-0.09013605,-0.0546875,-0.00387472,0.00235018,0.00053562,-0.00026164,0.02552636,-0.04117957,0.03636364,-0.00938825
2014-22,0.01067426,0.01693431,0.00113688,0.00892857,0.0,0.02060844,0.00916667,-0.0071885,0.0055607,-0.00375235,0.0033264,0.01327208,0.02331229,0.01561338,0.00633747,0.05874174,0.01556301,-0.05951412,0.02082791,0.0076464,0.01410061,0.03271984,-0.04022298,0.01299724,0.03222127,0.0545977,-0.02,0.00987107,0.02048417,0.00578035,0.02233597,0.01547694,-0.00073502,0.0033732,-0.00815407,0.01675668,0.00587084,0.01065891,0.00787402,0.05919583,0.04106628,0.157829,0.03664176,0.07749077,0.00357569,-0.01033058,0.00473934,0.02171362,0.05177515,0.10011123,0.07142857,0.08962776,0.01959482,0.02480084,0.02306425,0.02233584,0.007263,-0.01415364,0.00882471,-0.00388872
2014-21,0.00071544,-0.01272412,0.00436681,0.0,0.01891253,-0.00196271,0.00586756,-0.00080451,0.02401537,-0.00124883,0.00294489,-0.00716113,-0.00364697,0.0027275,0.00958211,-0.01904023,0.00091968,0.0158348,-0.00493635,-0.00205954,-0.0028463,-0.0108446,0.01086241,-0.03343465,-0.02572707,-0.01935172,0.00521042,-0.00379696,-0.00023414,0.00368615,-0.00464468,0.01016518,-0.00768668,0.01952141,-0.0377916,-0.00251291,0.00502436,0.00537634,-0.02885023,0.0015083,-0.01702899,-0.05775963,-0.02225413,-0.01142422,0.0057999,0.00629723,-0.00398118,0.00470312,-0.01897154,0.01260504,0.0,-0.00466284,-0.00497678,-0.00046454,-0.01088139,-0.00804721,0.03501711,-0.05720617,0.05731654,-0.01660355
2014-20,0.00697924,-0.0017192,0.00552613,-0.00746269,-0.0103751,0.002,-0.00167364,0.0,0.02350637,0.03907522,0.01298149,0.0015361,0.00337838,0.00347481,0.01331884,0.01449893,0.00244499,-0.01594715,0.00465718,0.00806754,0.00359508,0.00789005,-0.01091631,-0.02765487,-0.00469224,0.0253225,-0.00482315,-0.01045571,0.01393152,-0.00810373,0.01497426,0.00961538,0.02472836,0.0162317,-0.03548546,0.01038596,0.02013943,0.01897154,-0.02431987,0.04708607,0.0176259,0.08809496,0.01716124,0.04269663,0.01912233,0.01567133,0.0381564,0.01003542,0.02686567,0.12061032,0.06397953,0.11085539,0.00794965,-0.01790049,0.01751412,0.00615797,0.03414935,-0.04993379,0.0460644,-0.02091691
2014-19,0.02043423,0.00057274,0.01472651,0.01590595,0.0,0.01596806,0.00083612,0.0008058,0.0219342,-0.00424837,0.00235344,0.00465357,0.01148302,0.00223936,0.00711744,0.04105937,0.00461538,-0.04430445,0.01470202,0.02367661,0.01052833,0.03476322,-0.02868765,0.04176158,0.0038835,0.0588843,-0.01464766,0.00761828,0.0083632,0.01208791,0.00520587,-0.00128493,-0.02352076,0.01836932,-0.03595339,0.01615209,0.01363423,0.00451128,0.03382664,0.01771654,0.04194757,0.14578462,0.04120267,0.08925477,0.01842171,-0.02140799,-0.02248033,0.00475624,0.04915433,0.06831791,0.08929889,0.05112474,0.01173709,0.02837985,0.00580383,0.01440217,0.03689648,-0.05146396,0.05185185,-0.01986379
2014-18,-0.00166574,0.01118634,0.00214184,0.001386,-0.01392301,-0.01976285,-0.00918964,-0.03426295,-0.00908174,-0.05309162,-0.00453956,-0.00209205,0.011994,-0.00224719,-0.02891111,0.01755718,-0.00554358,-0.01738464,0.00590763,-0.00038858,0.00660707,0.02130291,-0.01318479,0.01090767,0.02351592,0.03152655,-0.00619195,0.0050782,-0.00168634,-0.03182309,-0.00856327,-0.00905856,-0.01239669,-0.00360774,0.00795207,0.00334935,-0.01923683,-0.04035433,0.00302768,0.0052717,0.02545744,0.08123158,0.03225806,0.03867925,-0.00982863,-0.00209908,-0.04258498,-0.0018018,0.02582819,0.0242996,0.03233438,0.03409581,0.00787671,-0.04449438,-0.02787258,0.00695024,-0.00718954,0.0074921,-0.0136253,0.00250069
2014-17,0.00594023,0.0194378,0.00332384,0.01691332,0.00567261,0.01283317,-0.0107438,0.01286174,0.00501505,0.00682483,0.01339961,0.00841662,0.01030669,0.00877853,-0.01499732,0.0420078,0.01814768,-0.04446787,0.01435536,-0.00426687,0.01749558,0.02566606,-0.0288635,0.0271674,0.02685158,0.00554939,-0.01379839,0.01607916,0.01023143,0.01574376,0.01152184,-0.00547857,0.02773498,-0.00838439,-0.024242,0.00848946,0.01220479,0.00049068,0.02980427,-0.01198842,0.0055666,0.01053143,0.006,-0.02578269,0.01187769,0.01057977,0.02849442,0.01339829,0.00391718,-0.00676628,-0.01479751,0.01038511,0.01415257,0.0180604,-0.01165372,0.01631505,0.02305159,-0.03360713,0.03390663,-0.01276714
2014-16,-0.01895735,-0.01706384,-0.02216519,-0.01318529,-0.01724138,-0.01132075,-0.02248996,-0.02750191,-0.03185328,-0.00774954,-0.03083333,-0.01599587,-0.02377415,-0.01830777,-0.00448786,-0.06772321,-0.02034525,0.06986285,-0.02235232,-0.02159786,-0.01573427,-0.04822166,0.04539788,-0.01729439,-0.02769846,-0.01320132,0.02223956,-0.01440454,-0.02267844,-0.02254851,-0.0170697,-0.01176471,-0.03116978,-0.02508623,0.05232819,-0.01965849,-0.01925428,-0.00807217,-0.01331615,-0.04122077,-0.00829712,-0.03362944,-0.01111552,-0.01449275,-0.02391994,-0.02134647,-0.04131054,-0.01855177,-0.01279199,-0.01542344,-0.01937984,-0.03676785,-0.02270417,-0.01508588,0.00666667,-0.019906,-0.04782699,0.07640019,-0.07525913,0.026958
2014-15,0.00036304,0.0005872,-0.00301764,0.0162086,-0.00700389,-0.01668211,-0.00791139,-0.0015163,-0.01513718,0.02407349,-0.01496822,0.00674974,0.01140873,0.01219816,0.00131303,0.0160162,0.00867948,-0.0222811,0.00638808,0.00747699,0.00681332,0.02082214,-0.01232522,0.0181959,0.02258727,-0.00054945,-0.00623539,0.00122175,0.01298389,-0.02004111,0.00859189,0.01439539,0.02013423,-0.01048089,0.02029399,0.00431096,-0.00378616,0.00427553,0.01297017,0.00040486,-0.00156924,0.00468238,-0.00039573,-0.00360685,-0.0098463,-0.01190004,0.01944954,0.01821494,0.00055279,-0.01064128,-0.001554,-0.01259774,0.01160014,0.03322002,-0.03682573,0.00719225,-0.02281825,0.02748241,-0.03463018,0.00432152
2014-14,0.01910946,0.01043841,0.0147024,0.00141743,0.02333065,0.00841121,0.03990228,0.01712062,0.00569801,0.01728,0.02671189,0.00312826,0.01198801,0.00675845,0.01019341,0.02449554,0.01384083,-0.02754464,0.00857219,0.01031329,0.01460719,0.01656789,-0.0176729,-0.03262519,0.01254106,0.01286353,-0.00928074,0.00452303,0.00216294,0.03072034,0.00524559,-0.00696643,0.00870882,0.00903708,-0.02140385,0.0079907,0.01757903,0.00856327,-0.02787307,-0.01160464,0.00913423,0.01150711,0.00601685,0.03574788,0.0168457,0.03569963,0.01837959,0.00733048,0.00783875,0.02208202,0.03130016,0.00966184,0.01171202,0.00108175,-0.02361809,0.0069541,0.0186018,-0.03207962,0.02600264,-0.00827862
2014-13,0.00953271,0.01033749,0.01685529,0.00786838,0.02022654,0.02921772,0.04738155,-0.00695518,0.00095694,-0.02068127,0.00616235,0.0,0.00075358,0.00882947,0.01775457,0.01987204,0.0112,-0.02278919,0.00704416,0.00882526,0.00158636,0.0104842,-0.01386119,0.02378168,0.00880389,0.00335383,-0.00726577,-0.00513347,0.0057929,0.01900739,0.00476872,0.0082435,-0.02133044,-0.0040549,0.00927874,0.00349599,-0.00260297,0.00519358,0.0157964,-0.01773478,-0.00158793,0.00733886,-0.00398248,-0.01309635,0.0,0.01714047,-0.0337197,0.0006079,0.00391937,0.02209782,0.0187602,0.02991071,0.00658807,0.01252348,-0.00719424,0.00562588,-0.00961932,0.01149977,-0.01456311,0.00515316
2014-12,0.0267668,0.03254344,0.035,0.02808574,0.02369281,0.02514507,-0.00249377,0.01822504,0.05482234,-0.03414489,0.02918587,0.02369413,0.03818804,0.02363636,-0.01923077,0.10745253,0.04121984,-0.10149168,0.03499859,0.03292929,0.03017241,0.06560815,-0.06650156,0.01070579,0.009562,0.0385514,-0.03407842,0.02473276,0.01658416,0.01337614,0.01127451,0.0,-0.01269496,0.03882239,-0.07528528,0.02438295,0.01467145,-0.00426743,0.01209136,0.06556665,0.02362525,0.11359971,0.02610114,0.06312625,0.02824004,-0.00621118,-0.0078125,0.01424149,0.03600465,0.04984227,0.07475814,0.04043253,0.02620244,0.01244019,-0.01667509,0.03580863,0.07734685,-0.11085775,0.11640472,-0.03826039
2014-11,-0.00828516,0.01195477,-0.01343618,-0.03102453,0.01324503,0.03063241,0.00930626,0.0055205,0.02947368,0.00320513,0.02271705,0.00217865,0.00292787,-0.00362413,0.02282158,0.00578297,0.00714043,-0.01367838,0.00285878,-0.01645925,-0.00369458,0.00710974,-0.00838537,-0.05141777,-0.01602177,-0.00475907,-0.00397686,-0.00800674,0.00123793,0.02815376,0.00988631,-0.00724181,-0.01651441,0.02666217,-0.0546589,-0.00717489,0.01843318,0.01709402,-0.04362851,0.0270031,-0.01839738,-0.02929651,-0.00291667,-0.00305499,0.01995336,0.0,-0.02590848,-0.01159951,-0.00884434,0.01990862,-0.00266904,0.03499261,0.00399564,-0.02112129,-0.01059002,0.0059577,0.04921166,-0.07988117,0.07325194,-0.01929685
2014-10,-0.02152791,-0.02696701,-0.0245459,0.01405325,-0.04009623,-0.06155303,-0.03153527,-0.03435115,-0.0443996,-0.06414155,-0.02153163,-0.01615509,-0.0164369,-0.00623053,-0.03815261,-0.06503351,-0.01058743,0.06220325,-0.02179451,-0.01575903,-0.0080115,-0.03286457,0.04191997,0.05813008,-0.02107799,-0.01540284,0.02078775,-0.01389766,-0.01307673,-0.00629591,-0.02951137,-0.0225,-0.0398773,-0.04082955,0.08475918,-0.016,-0.04594553,-0.03406998,0.05154165,-0.01353712,-0.01486375,-0.05930359,-0.0104297,-0.01816347,-0.03966076,0.01187447,-0.04919094,-0.01450151,-0.02046784,-0.0191186,-0.00976043,0.00197531,-0.01657061,0.01895887,-0.00554435,-0.01832693,-0.08232446,0.12755711,-0.12261847,0.03816794
2014-09,0.01284017,0.0185008,0.01354346,0.0074129,0.0,0.00380228,0.01416667,-0.00224888,0.001998,0.05311513,-0.00779389,0.00865801,0.01573333,0.01657459,0.03121003,0.05406017,0.00917431,-0.0574217,0.01919771,0.01902664,0.01363636,0.0319578,-0.0382504,0.03899958,0.01657967,0.06918642,-0.01911287,0.01055743,0.01781234,-0.01085271,0.01801363,0.0393726,0.04740169,0.00063837,-0.00310976,0.01693391,0.00817315,0.0190167,0.03629417,0.03259871,0.05357927,0.17506048,0.06612686,0.09009009,-0.00024588,-0.00531915,0.05221414,0.0265596,0.05952381,0.05130854,0.05629771,0.05558442,0.01449275,0.02505322,0.03162889,0.01916742,0.00406156,-0.00271625,0.00046685,0.02343309
2014-08,0.00823439,0.00031466,0.0041575,-0.00587803,0.00318979,0.01835749,-0.0313757,0.00527903,-0.00974659,0.02009319,0.00735931,-0.00846561,-0.01158599,0.00130548,-0.00127324,0.0008616,-0.00863214,-0.00681683,0.00112708,0.00860516,0.0080429,-0.01551418,-0.00182365,-0.01454092,0.01818742,0.00698413,-0.00182815,-0.00313414,0.004003,0.00207147,0.00192031,-0.00156104,0.01952432,0.00221239,-0.01058296,0.00553312,0.00755401,0.00652073,-0.01734646,-0.01658449,0.00347222,0.00083665,0.00580357,-0.01090513,0.00884086,-0.03049505,0.0245874,0.00926498,0.00184843,0.00067866,0.0028169,0.00254712,-0.00749197,0.01646229,-0.00708861,-0.00351906,0.00418498,-0.01581625,0.00587703,-0.00477662
2014-07,0.00384098,0.0060241,0.00245278,0.00968703,-0.00654129,0.0,0.00080515,-0.00745156,-0.00853081,-0.00807382,-0.00235244,0.00803428,0.00309278,0.00315623,-0.00408163,0.00728103,0.00397878,-0.01108055,0.00367647,0.0080694,0.00227743,0.00968083,-0.00768119,0.03483871,0.02995539,0.0162022,-0.00364431,0.01061346,0.00831653,-0.00410889,0.00385728,0.01108647,-0.00534569,-0.0015586,0.00132421,0.00253921,-0.00089847,0.0,0.02955426,0.0,0.01284322,0.03122953,0.0118505,0.01117318,0.00024295,-0.00925926,-0.00503187,0.00123839,0.01186758,0.02877193,0.01634615,-0.01412873,0.00035804,-0.00946215,-0.03559071,0.00797166,-0.0022385,0.00577301,-0.00475573,0.01165435
2014-06,0.03683898,0.02994792,0.04242886,0.03858025,0.02752294,0.03003876,0.06153846,0.04021655,0.06024096,0.01981387,0.03454384,0.03050109,0.03300766,0.03540541,0.02792276,0.10683361,0.03855339,-0.09951876,0.0356832,0.03939962,0.02874049,0.07509506,-0.06728379,0.07957682,0.03439153,0.01509186,-0.03409091,0.02686891,0.02602422,0.04555198,0.03676105,0.03738931,0.02509363,0.04908377,-0.09597338,0.03478664,0.04216115,0.02909432,0.06951596,-0.00694766,0.01980198,0.06412556,0.0147806,0.00907029,0.04460213,0.01942502,0.0235546,0.03303685,0.0239899,0.00955076,-0.00383509,0.0192,0.03551609,0.04451702,0.02517986,0.03296039,0.0966443,-0.14190202,0.14527363,-0.05336551
2014-05,0.02824289,0.04490209,0.02215353,0.03809524,0.03989592,0.04242424,0.03397213,0.03500398,0.01816347,0.02174588,0.02380418,0.02223457,0.04665757,0.04243439,0.03825285,0.13173422,0.03870514,-0.12549553,0.04371257,0.03438031,0.03469211,0.08483724,-0.0825379,0.08152436,0.04355281,0.04742547,-0.04160935,0.03735824,0.04770839,0.03626374,0.04536082,0.05799103,0.05210819,0.01951058,-0.04246154,0.03829652,0.02882306,0.03109815,0.08523344,0.03156385,0.0400184,0.11700357,0.04287756,0.06957547,0.02318393,0.02812882,0.04334715,0.03949967,0.04075032,0.06243032,0.06539235,0.02627258,0.04743688,0.03780189,-0.00746667,0.04400749,0.04172398,-0.06269034,0.05740646,-0.02340426
2014-04,0.00297089,-0.00911755,-0.00601805,0.0039032,-0.01579385,-0.01082677,0.01696353,0.01014041,0.0029615,0.02720247,-0.01182137,-0.00109589,-0.00687285,-0.00462208,0.00345469,0.00651042,-0.00956611,-0.00950588,0.00262544,0.01065831,0.00021195,0.01008646,-0.00496215,0.04059932,-0.000668,0.00796813,-0.00421793,0.01666667,0.00210693,0.0,0.00348779,0.00675904,0.01164144,0.01241424,-0.02339861,0.00124456,0.00958216,0.01056676,0.03128371,0.04930966,0.00270149,0.03049188,0.00326188,0.02816901,0.00860542,-0.01542722,0.0210643,0.00711514,0.00822785,0.02418155,0.03367347,-0.008,0.00594575,-0.00502774,0.02605863,-0.00121396,0.02180685,-0.03578935,0.0339233,-0.01127214
2014-03,-0.03502094,-0.03804178,-0.04157654,-0.02054795,-0.0440598,0.00094518,-0.02566159,-0.0513573,-0.04511278,-0.06760241,-0.02988554,-0.03448276,-0.03484232,-0.02963546,-0.02021249,-0.11393714,-0.0421804,0.11189146,-0.03747204,-0.02602906,-0.02992062,-0.08264101,0.07373314,-0.03268877,0.00840619,-0.03571429,0.03554416,-0.03003003,-0.03015075,-0.04006163,-0.03721374,-0.03438303,-0.06304348,-0.04426434,0.08281521,-0.03024885,-0.04615843,-0.04069502,-0.03580563,-0.03832117,-0.03430532,-0.104751,-0.03237251,-0.04530744,-0.04435873,0.00357143,-0.07731434,-0.04202719,-0.0373494,-0.04506658,-0.05106778,-0.05659449,-0.02847989,-0.00309438,-0.05194805,-0.03463329,-0.0884134,0.12015786,-0.13567202,0.0405481
2014-02,0.00495994,0.004375,0.00847868,-0.00676183,0.00866142,-0.00666667,0.00566802,-0.0080292,-0.01026119,0.02508855,0.00552134,0.00910552,0.00204238,0.00183294,0.02098636,-0.00082313,0.00195376,0.00331182,0.0,-0.00602047,-0.00040519,-0.00825728,-0.00228269,0.00742459,-0.00633967,0.00439147,-0.00110011,-0.02093364,0.00429076,-0.01063291,0.00430005,0.01247947,0.02052239,0.0025,-0.00455933,0.00389688,0.00810081,0.01198157,0.00670449,-0.00503894,0.00300687,0.00615503,0.0,-0.00322581,0.00581255,-0.00475624,0.02484255,-0.00430504,-0.0006035,-0.03097643,-0.01299907,0.00250627,0.00071429,0.02596271,0.12020906,0.00174419,0.00263692,-0.00862627,0.00339992,0.00534158
2014-01,0.01341253,0.00185759,0.00458494,0.02690238,-0.00700389,-0.0093985,-0.01747419,0.01319648,0.02046512,0.02762763,-0.00188324,0.0016,0.0053313,0.01495278,0.01019608,0.03913672,-0.00450595,-0.04178513,0.0131395,0.00644641,0.00647249,0.02154294,-0.02617944,0.05052006,0.00331675,0.01650794,-0.01209234,0.02020202,0.01263584,0.00554715,0.00762268,0.01214309,0.01535581,0.01146576,-0.02262723,0.01767906,0.01450359,0.01427913,0.05315068,0.01135332,0.02012248,0.07838723,0.01942186,-0.0052687,0.01424089,-0.03294207,0.01611773,0.01035323,0.0284126,0.01382333,-0.00815956,0.01022893,0.00424628,0.04243307,0.04026442,0.01544739,0.02134025,-0.0363262,0.02846535,-0.01405284
2014-00,-0.03026947,-0.02691388,-0.03063356,-0.02533532,-0.01305684,-0.01537071,-0.02627512,-0.00576369,-0.03163445,0.01348452,-0.02596096,-0.0253492,-0.03171505,-0.01463039,0.0092081,-0.0971594,-0.02000625,0.09338171,-0.03268149,-0.03088207,-0.01983504,-0.06594436,0.06261691,-0.02060374,-0.01225977,-0.02402957,0.03125,-0.02771551,-0.01362735,-0.01802241,-0.02357836,0.01090549,-0.00074738,-0.03439153,0.06862706,-0.0213669,-0.02366864,0.00687443,-0.02738283,-0.02276786,-0.01795639,-0.07770583,-0.02928322,-0.04028197,-0.02840647,-0.02103736,0.0,-0.02125148,-0.02272727,-0.00303849,-0.02410714,-0.03518072,-0.0260274,-0.09046904,-0.00479042,-0.02887581,-0.07017544,0.10724264,-0.1058906,0.04258487
2013-51,0.00937559,0.01148383,0.01197183,0.01588502,0.02590267,0.01923077,0.01569859,0.01164483,0.02137133,0.02109572,0.01616534,0.01047669,0.00764677,0.00390625,0.02386117,0.03522727,0.00377834,-0.03790729,0.01280654,0.01316565,0.01034826,0.0254202,-0.02559467,0.01880257,-0.00066756,0.00433705,-0.01273885,0.02382943,0.00988092,0.02007025,0.01076275,0.0141319,0.01057003,0.0248503,-0.05339189,0.01414954,0.02191821,0.02253521,0.0199892,0.00405954,0.00386432,0.00626067,0.00439754,0.00913706,0.02402827,0.00180832,0.01353276,0.00841346,0.00241255,0.02295652,0.02110092,0.02469136,0.01079387,-0.02469949,0.0,0.01052332,0.04791976,-0.06875454,0.07177211,-0.02453988
2013-50,-0.00969245,-0.00697392,-0.00981079,-0.00601504,0.00155642,0.00629496,-0.02896341,-0.01853172,-0.02417962,-0.01065831,-0.01852971,-0.0015715,-0.00420168,-0.0194722,-0.00957447,-0.03148792,-0.01003764,0.02579287,-0.00924667,-0.00742623,-0.00478088,-0.02039691,0.0154943,-0.01223691,-0.01363032,0.0164557,0.00824588,-0.01782787,-0.01258495,-0.02495108,-0.0144052,-0.00602813,0.01539646,-0.02307917,0.04382986,-0.00726249,-0.01777457,-0.02384227,-0.00969828,0.02145139,0.01432914,0.05301205,0.00980392,0.01137539,-0.02299379,-0.03711485,0.01921656,-0.01129608,0.021565,0.03268454,0.02081362,0.01728521,-0.00799444,-0.01678231,0.00978593,-0.00908317,-0.04508487,0.06474237,-0.071844,0.02058473
2013-49,-0.02931003,-0.02604321,-0.02711324,-0.025,-0.02996255,-0.03388358,-0.0129771,-0.02445842,-0.03666667,-0.01203704,-0.03188576,-0.02666667,-0.02304147,-0.01915323,-0.01571092,-0.07385407,-0.02144608,0.07532519,-0.02482648,-0.03720664,-0.01997259,-0.04512875,0.04644755,-0.03374525,-0.05232558,-0.05558912,0.02441816,-0.01624036,-0.01933565,-0.01491101,-0.01423324,-0.01492537,-0.02183735,-0.03739106,0.07339968,-0.02675343,-0.02657854,-0.01085973,-0.04010417,-0.04628393,-0.04442582,-0.14341498,-0.05204778,-0.07751196,-0.03051905,-0.01440329,-0.00036523,-0.01764706,-0.04976303,-0.05451327,-0.05706522,-0.0066838,-0.02461538,-0.03062667,-0.03514938,-0.02421375,-0.07277187,0.10732604,-0.11396614,0.04001241
