Week,CEW,CNY,CROC,CYB,DBV,DRR,EUFX,EUO,FXA,FXB,FXC,FXCH,FXE,FXF,FXS,FXY,INR,UDN,ULE,URR,UUP,YCL,YCS
2014-12,0.01078582,-0.00095831,-0.02810786,-0.00362757,0.01619273,0.00497122,0.00793201,0.01191895,0.01384204,0.00867746,0.01239481,0.00112458,-0.00614619,-0.00702703,-0.01634597,-0.00638677,0.03612335,-0.0044843,-0.00953107,0.0,0.00330813,-0.01371254,0.0125283
2014-11,-0.00205339,-0.00834327,-0.00248419,-0.00443012,-0.0023706,0.0285867,0.00682788,0.01748041,0.00023378,-0.00848492,-0.01392007,0.00012497,-0.00930638,-0.01009289,-0.01250558,-0.00396081,-0.01390096,-0.00964392,-0.01922352,0.0,0.00999524,-0.01708543,0.00684203
2014-10,0.00308801,-0.00354191,-0.00511111,-0.00321027,-0.00553141,-0.00476821,-0.00481314,-0.00538278,0.001178,-0.00024405,0.00056382,-0.0118314,0.00270053,0.00682839,0.00012827,0.01903553,-0.00617465,0.00372856,0.0060675,0.02329565,-0.00473261,0.04203425,-0.03793918
2014-09,0.01244168,0.00023697,-0.03134523,0.00360433,0.01402244,-0.03030303,-0.01092131,-0.02051583,0.01607143,0.00402243,-0.00090039,-0.00489656,0.0103222,0.00677874,0.00354541,-0.01900312,0.0071069,0.00411677,0.01853998,-0.00882852,-0.00424328,-0.04137587,0.03793789
2014-08,0.00515464,-0.00611765,0.02583519,-0.0023933,-0.00635425,-0.00879235,-0.00672457,-0.00995899,-0.01212193,0.00530261,-0.00078678,-0.00353961,0.00508625,0.011004,0.01405412,0.00682271,0.0060698,0.00562219,0.0139265,0.03333333,-0.00611477,0.0122449,-0.01348113
2014-07,-0.00103093,0.00826641,0.01445408,-0.00474871,-0.00318598,0.00077459,0.00393812,0.00235156,-0.00671299,-0.00231312,-0.01657028,0.0,-0.00154503,0.00054511,-0.00678585,-0.00220172,-0.00121249,-0.00336449,-0.00499424,0.0,0.00330189,-0.00508906,0.0040498
2014-06,0.01770833,-0.00117925,-0.0200087,-0.00079083,0.00680272,-0.00837139,-0.00083612,-0.00694444,0.01010702,0.02072635,0.00662624,-0.01062674,0.00378282,0.00513432,0.00717688,0.00387272,-0.00602591,0.0071644,0.00273758,0.0,-0.00654818,0.01015744,-0.00812519
2014-05,0.01472909,0.00282486,-0.04724246,0.00158604,0.02376075,-0.02216135,-0.00882272,-0.01647727,0.02408173,0.00672227,0.00529816,0.00157233,0.00800419,0.00423924,0.00790097,-0.01271975,0.01261927,0.0060698,0.00199442,-0.00696864,-0.0051139,-0.02722772,0.02526965
2014-04,0.00052356,-0.00795508,-0.00310623,0.0,-0.00444086,0.03072197,0.00696961,0.027278,0.0003651,-0.0087526,-0.00214568,0.00060511,-0.01368951,-0.01109481,-0.01561386,0.00441362,0.00123267,-0.01053424,-0.02880498,-0.02014339,0.00982686,0.00611621,-0.00759946
2014-03,-0.00726518,-0.00560879,0.02497377,-0.00158353,-0.01984915,-0.01937107,-0.00278087,-0.01709402,-0.01233523,0.00166348,-0.0090301,0.00169718,0.00873134,0.01768758,0.00521342,0.02084001,0.03702532,0.00796662,0.02259215,0.0,-0.00743149,0.0404837,-0.04157077
2014-02,-0.00917899,-0.01021119,0.06773262,-0.00039557,-0.0075188,0.02072671,0.00390843,0.02320186,-0.03197743,0.00074267,-0.01190083,0.00905199,-0.01102397,-0.01269549,0.00537282,-0.01285428,0.0028472,-0.00978547,-0.00936403,0.0,0.00935891,-0.02820513,0.02573584
2014-01,0.00719055,-0.00993301,-0.00780065,0.00158667,0.00158856,0.00101781,-0.00444691,-0.00518433,0.00344623,0.00507363,-0.02294621,0.00528775,0.00215149,0.00120137,-0.00784929,0.00117296,0.0,0.00037736,-0.00078958,0.0,-0.00046664,0.00474183,-0.00273894
2014-00,-0.00562372,-0.00116144,-0.01327907,0.00079428,0.00842359,0.03309878,0.00365888,0.03307738,0.00347056,-0.00596299,-0.00010811,0.0,-0.01576246,-0.01978401,-0.01844328,0.0025812,0.0031746,-0.01197157,-0.02726575,0.0,0.01177024,0.00801282,-0.00609065
2013-51,-0.00407539,0.0002331,0.01502146,-0.0086785,-0.00642055,-0.00154044,-0.00753138,-0.00581058,-0.00728011,0.00688543,-0.00873504,-0.0019644,0.00317601,0.00201023,0.00918583,-0.0105465,-0.01098901,0.00075245,0.0104773,0.0,-0.00140384,-0.02196653,0.02107695
2013-50,-0.02435312,-0.00023386,0.00300752,-0.0015748,0.00523771,0.01346801,0.00139665,0.01113716,-0.00190817,0.00236436,-0.0058102,-0.00024549,-0.00631888,-0.00934071,-0.00125595,-0.0103321,0.0,-0.00599027,-0.01726784,0.0,0.00563645,-0.01897436,0.01944035
2013-49,0.00151745,0.00117233,0.02786378,-0.00118157,-0.00917065,0.0015448,-0.00913368,0.0,-0.01593439,-0.00802717,0.00367488,-0.0013413,-7.362e-05,0.0,-0.00775499,0.00074019,0.0421875,-0.00112402,-0.00499424,0.04631279,0.00093853,0.00257865,-0.00146456
2013-48,0.00866463,0.00165094,-0.00044326,0.00197707,-0.00712871,-0.02791625,-0.00276014,-0.02382303,0.0,-0.00074428,-0.00118996,0.00318588,0.01202569,0.01801634,0.00678882,0.00073746,0.0,0.00794251,0.02181674,0.0,-0.008829,0.01030928,-0.00235606
2013-47,-0.0030349,0.00070522,0.01074066,-0.0003951,-0.00711744,-0.01590062,-0.00467033,-0.00904466,-0.00652529,0.01280924,-0.00707699,0.0,0.00471204,0.00530973,0.00402773,-0.00966033,-0.07855688,0.0026465,0.01036269,0.0,-0.0027894,-0.007,0.01878503
2013-46,-0.00352467,0.004954,0.04397661,0.0,-0.0102121,-0.01260193,0.0,-0.00732394,-0.02210574,0.00692695,-0.00869565,-0.00646184,0.00329489,0.00606513,0.00619174,-0.01441276,0.01566194,0.0003775,0.00119237,-0.00638072,0.0,-0.01111111,0.02858928
2013-45,0.00611621,-0.00117813,-0.0044186,0.00158228,0.00393546,-0.01097561,-0.00436324,-0.01277778,0.0020555,0.0079929,0.00244785,-0.00366524,0.00565312,0.0046018,-0.00990164,-0.01045367,0.00954654,0.00341168,0.01090028,0.01257184,-0.00370542,-0.02135738,0.01994618
2013-44,-0.01401401,0.00117897,0.02737752,-0.00079051,-0.00390625,0.0298656,0.00164519,0.02428007,-0.01392945,0.00234831,-0.00561262,-0.00158575,-0.01203828,-0.01402694,-0.01303721,-0.00514684,-0.01411765,-0.00940911,-0.02385686,-0.0261669,0.00979478,0.00140845,0.00992318
2013-43,-0.01584943,-0.00419776,0.02776425,-0.00276134,0.00670876,0.04112778,0.02048835,0.04396249,-0.01418836,-0.01350842,0.00180486,0.00404164,-0.02148409,-0.01857104,-0.03049247,-0.01029897,-0.00729927,-0.01742677,-0.04055088,-0.0243079,0.01751065,-0.02437902,0.02071102
2013-42,0.00297619,0.0,0.01557093,0.00118437,-0.01593471,-0.01838141,-0.0075167,-0.01905312,-0.0070867,0.00194662,-0.01445329,-0.01034063,0.009013,0.01105583,0.01478182,0.00793491,-0.00580552,0.00670141,0.01356064,0.01756198,-0.0061263,0.01578459,-0.01630874
2013-41,0.00897308,-0.00046871,-0.0372315,0.00197785,0.00703125,-0.01575,-0.00883246,-0.01758366,0.01846639,0.0105857,0.00494269,0.03827207,0.00841776,0.00854701,0.00512554,0.00725953,0.00525241,0.00787697,0.01970055,0.02075273,-0.00795508,0.0131209,-0.01521217
2013-40,0.00602107,-0.00140252,-0.00564972,0.0031746,0.00869909,0.00654253,0.0,0.00340716,0.00453875,-0.00837901,-0.00387963,0.00827754,-0.00200983,-0.00876465,-0.00928852,-0.01763074,-0.01162791,-0.00597238,-0.00470958,-0.00420021,0.00516432,-0.03035795,0.03411726
2013-39,0.01115053,0.00469704,-0.02503445,0.00198807,0.00673534,-0.00099875,-0.00686625,-0.00507042,0.01158788,-0.01064496,0.00104723,0.01570227,0.00186776,-0.00295503,0.00272021,0.00884689,0.04274022,0.00037453,0.00197628,0.02739239,-0.00093545,0.01751152,-0.01815844
2013-38,-0.01152305,-0.00209839,0.02966102,0.00039761,-0.01634877,-0.0044665,-0.00109739,-0.00504484,-0.0136039,0.00581028,-0.00167312,0.0,0.00194684,0.00567442,-0.00731566,0.00515099,0.0625,0.00263158,0.00357569,-0.01333801,-0.0027972,0.01035294,-0.00987576
2013-37,0.01316456,0.00305021,-0.01646467,0.00238663,0.00233918,-0.02185527,-0.01351351,-0.02739726,0.01046338,0.0072025,0.00272995,0.0,0.01394045,0.01789434,0.02251309,-0.00222965,-0.03597561,0.00987092,0.02642276,0.04358974,-0.01152605,-0.00661939,0.00268393
2013-36,0.01181912,0.00491573,-0.00246416,0.00279107,0.00748621,-0.0062395,-0.00671141,-0.00703463,0.00127566,0.01129907,0.00253165,0.0047205,0.00319976,0.00314106,0.01114373,0.00295165,0.0015083,0.00497322,0.00288898,0.01336303,-0.00412277,0.01104177,-0.00735294
2013-35,0.00835946,0.00918295,-0.02923474,-0.0003992,0.01443464,0.00189036,-0.00053519,-0.00106724,0.01491124,0.00364465,0.01210239,-0.03604359,-0.00015335,-0.002388,-0.00126624,0.004477,0.01251908,0.0026975,0.00251151,0.0,-0.00272727,0.00478011,-0.01109548
2013-34,-0.00155521,-0.00258945,0.02680851,-0.00199203,-0.01052206,0.01818182,0.01083717,0.02475248,-0.01307345,-0.00500976,-0.00234993,0.0,-0.01148383,-0.00866127,-0.01614067,0.00271739,-0.02066487,-0.00874857,-0.02275498,-0.02554876,0.00873965,0.00234302,-0.00559195
2013-33,-0.0046225,-0.00728041,0.01713666,0.0011976,-0.01632166,-0.01013269,-0.00135281,-0.00819672,-0.00870793,-0.00472553,-0.01525032,0.0,0.00363526,0.00330126,0.00124321,-0.01175884,0.01990812,-0.00075988,-0.00325866,0.025878,0.00092081,-0.01762523,0.02377076
2013-32,-0.01207243,0.01406436,-0.00936207,-0.00079777,0.00317839,-0.00358166,0.00163043,-0.00489396,0.00469373,0.01068152,-0.0030392,0.04374453,0.00220181,-0.00056684,0.00210139,-0.00742133,0.00440529,0.00038023,0.00654129,-0.00624541,-0.00045998,-0.01123596,0.01417972
2013-31,0.00050327,0.00309156,-0.05895739,0.0028,0.00924066,-0.01374408,-0.01314025,-0.0140313,0.0293234,0.00956527,0.00685076,-0.01075668,0.00616861,0.0063453,0.02208433,0.02139199,0.0079929,0.00995406,0.01409619,0.0,-0.0086877,0.05030559,-0.04313788
2013-30,-0.00201613,0.0,0.06518876,0.0008016,-0.01623762,0.00238493,0.00457358,-0.0037797,-0.03232205,-0.00402667,-0.01262784,0.0,0.0015989,0.00123469,-0.01917308,-0.01010404,-0.03485714,-0.00305694,0.0,0.03700878,0.00274725,-0.02296739,0.01995494
2013-29,-0.00401204,-0.0030813,-0.00685234,0.00080192,-0.00157171,-0.01922626,-0.00668092,-0.01440768,0.00325241,0.00211151,0.00683707,-0.000125,0.00712153,0.00869731,0.00398068,0.01352863,0.0,0.0073105,0.01458941,0.0,-0.00727273,0.02859867,-0.02827843
2013-28,0.00555836,-0.00239177,-0.01925958,0.00080289,0.01151708,-0.00786491,-0.00529101,-0.01204819,0.00943507,0.01099859,0.00444868,0.0,0.00563968,0.00764023,0.02096633,-0.00652263,0.04956268,0.00661221,0.01616333,-0.00380084,-0.00584795,-0.00862895,0.01174834
2013-27,0.00663943,-0.00215157,0.01415094,-0.00120337,-0.01570475,-0.02592758,-0.01382729,-0.03196347,-0.00753296,0.01002438,0.01600774,0.0,0.01537617,0.0187715,0.01576899,0.01714345,-0.02667423,0.01698933,0.02435842,0.02573099,-0.01638618,0.02492669,-0.03490296
2013-26,-0.01621896,-0.00047962,0.03697222,0.00080354,0.00476569,0.03306544,0.00290775,0.03605016,-0.01852068,-0.02063228,-0.00704676,0.0,-0.01792613,-0.01880062,-0.01854091,-0.0156759,-0.03169705,-0.01944769,-0.03833193,-0.01573292,0.01752809,-0.02805516,0.03141442
2013-25,0.00768836,0.00118793,0.02488439,0.00120822,0.01250504,0.02459592,0.01063547,0.01633298,-0.01208319,-0.0148911,-0.00288061,-0.00012498,-0.00838333,-0.01199657,0.00768551,-0.0161596,-0.00698324,-0.00926999,-0.0255658,0.01698113,0.00904977,-0.02943882,0.03088803
2013-24,-0.02991027,-0.00545929,0.07020828,-0.00360433,-0.02125984,0.03604257,0.01594595,0.03831418,-0.03398222,-0.02014287,-0.02661006,-0.01465517,-0.0187882,-0.01335968,-0.03142077,-0.03329794,-0.04931507,-0.02371988,-0.03117409,-0.0619469,0.02269569,-0.07420043,0.07004292
2013-23,0.01158107,-0.00237417,-0.02900868,0.00240964,-0.00934216,-0.01865848,-0.00990364,-0.01397098,0.01434263,0.00819033,0.00196993,0.00234539,0.00677682,0.01323683,0.02052708,0.04639435,0.00333426,0.01145475,0.01482091,0.05253353,-0.01277955,0.0940131,-0.09153497
2013-22,-0.00298805,0.00047619,0.05513724,-0.002,-0.02990159,-0.01300209,-0.01839201,-0.02244259,-0.02583352,0.01547107,0.00784191,-0.00307692,0.01111797,0.01149647,-0.00296404,0.02123768,0.04714286,0.01315789,0.01978114,0.04678363,-0.01306895,0.03736991,-0.04203233
2013-21,-0.01038062,-0.0009517,0.01509434,-0.0032,-0.02203137,-0.01959475,-0.01040042,-0.02070707,-0.0065966,0.00961797,0.00264466,-0.00086505,0.01035619,0.01990446,0.01264026,0.01785901,0.0,0.01024832,0.01274165,-0.01912046,-0.01149934,0.03015075,-0.03523075
2013-20,-0.00827251,0.00190431,0.03021442,0.00160449,-0.01550388,-0.00759437,-0.00234558,-0.00659229,-0.01668679,-0.00869277,-0.00812669,-0.00578106,0.00328793,0.00552105,0.00053605,0.01138262,-0.03906856,0.00274725,0.01651456,-0.00227618,-0.00310835,0.02144638,-0.02341478
2013-19,-0.00965251,0.00143438,0.04575,-0.00160385,-0.00552283,0.02630385,0.01693122,0.02258727,-0.023281,-0.00867033,-0.01738862,-0.0017252,-0.0108924,-0.01582031,-0.01424103,-0.01383255,0.0,-0.0128655,-0.0193715,0.0,0.01206434,-0.02619871,0.02765179
2013-18,-0.00527072,0.00239808,0.04839989,0.00322321,0.00110335,0.0152214,0.00212089,0.01250651,-0.0235715,-0.01230629,-0.00420125,0.00344743,-0.00702269,-0.01980861,-0.01159649,-0.02181191,0.0,-0.01078167,-0.01398305,-0.03252648,0.01040253,-0.04370301,0.04455369
2013-17,0.00432069,0.00215983,0.00782515,0.0012087,0.00036805,0.00184928,-0.00158814,-0.00365917,-0.00239808,0.00450745,0.00380894,-0.00036923,0.00138664,0.00152891,0.01274516,-0.01159189,0.01959746,0.0,-0.00798991,-0.00676183,0.00045351,-0.02327704,0.02389619
2013-16,0.00144718,-0.000959,-0.00344553,0.00161421,0.00556586,0.0062069,0.00423392,0.004158,0.00126143,0.01338103,0.00908332,-0.01812689,-0.00216283,-0.00876441,-0.00514139,0.01196148,0.0,0.00232019,-0.00886824,0.0131528,-0.00359874,0.02311321,-0.0238205
2013-15,0.00338001,0.00289855,0.00399893,0.00445525,0.00744879,-0.01252847,-0.00474058,-0.00516796,-0.00041951,-0.00324568,-0.00073054,0.0209816,0.00224493,-0.00161536,-0.02307296,-0.02727273,-0.02903059,-0.00462428,0.00211506,-0.0003867,0.00406321,-0.05239588,0.05608534
2013-14,0.00530632,-0.0055103,-0.02345646,0.00406174,0.00439239,-0.01227552,-0.00578035,-0.0154321,0.00985784,0.00677066,0.00362394,0.00617284,0.00729078,0.00772532,0.01073392,0.00689585,0.0,0.00774593,0.01187951,0.01851122,-0.00764045,0.01650943,-0.01484315
2013-13,0.00339641,0.00263663,0.01839649,0.00081268,0.01382144,-0.02681738,-0.01321928,-0.0251004,-0.00186703,0.00717703,0.00020693,-0.0063788,0.01287891,0.01476691,0.00792248,-0.0455455,0.0,0.00348432,0.0283101,0.0,-0.00314465,-0.08232848,0.0936853
2013-12,0.0014549,0.00071925,-0.01086366,-0.0004065,0.00111566,0.0053286,0.00441788,0.00502513,-0.00485688,0.00106667,0.00561447,0.00273462,-0.00290287,-0.00115998,0.00210167,-9.61e-05,0.01526316,-0.00116369,-0.00347826,0.0,0.00089606,-0.0054576,0.00016952
2013-11,-0.0014556,0.00433213,-0.0094162,0.0,0.00074766,-0.00717006,-0.00365344,-0.00863821,0.00551738,0.00911528,-0.0011444,-0.00024691,0.00405458,0.00617224,-0.00700435,0.00836088,0.00079114,0.00503681,-0.00127877,-0.01969112,-0.005386,0.02077922,-0.01605429
2013-10,0.00193424,0.00192678,-0.03050847,0.00040683,-0.00447094,-0.00411053,-0.00157729,-0.00361384,0.01348504,0.01173279,0.00699958,0.0003729,0.00201114,0.00878972,-0.00032208,0.00933202,0.0,0.00580271,0.00551081,0.0,-0.00494382,0.01982379,-0.01876719
2013-09,0.00145419,0.00265252,-0.01677419,0.00326131,0.0109558,0.00136643,0.0005248,0.00205761,0.00531293,-0.01225638,-0.00115075,0.00062189,-0.00162627,-0.01102906,0.0035578,-0.02679763,0.02280043,-0.00616333,-0.00255102,0.01802147,0.00586378,-0.05785124,0.05522209
2013-08,-0.00193705,0.00459603,0.01073579,0.00122449,0.00189825,0.01147052,0.00447958,0.00569064,-0.00632711,-0.00987325,0.00031381,0.00735661,-0.00293323,-0.01083341,0.00488408,-0.02412669,0.0,-0.00612557,-0.00631048,0.0,0.00543971,-0.0503937,0.05254634
2013-07,-0.00575264,0.0,0.01039169,0.00040816,-0.00599475,0.02932692,0.01730197,0.03153888,-0.00188383,-0.01200079,-0.00875567,0.00576875,-0.0151344,-0.00789251,-0.01792411,0.00143171,0.0,-0.0124247,-0.02608347,-0.0223504,0.01151013,0.00248139,-0.00392224
2013-06,0.003848,-0.00048309,-0.00837477,0.00081599,0.00414938,0.01262136,0.0,0.00489663,0.0028478,-0.00975074,-0.00184049,0.00024888,-0.00285843,-0.00299513,0.01251451,0.00354338,-0.02005277,-0.00225394,-0.00360144,-0.01526447,0.00184587,0.00874636,-0.0074551
2013-05,-0.00096246,0.00339394,0.02175081,0.000408,-0.00188964,0.02798233,0.00437756,0.02155887,-0.01019029,0.00198948,-0.00426959,-0.00024731,-0.01096524,-0.01016918,-0.01785942,-0.00517696,-0.00759361,-0.00891862,-0.01220472,-0.01576182,0.00885368,-0.00566343,0.00787264
2013-04,0.00968054,0.00048426,-0.00293725,0.00163399,0.00265756,-0.00225,-0.00733297,-0.02960526,-0.0009376,0.00064454,0.0092232,0.00436954,0.01490637,0.02103774,0.01910498,-0.02232102,0.0,0.00894855,0.03048298,0.09390198,-0.0088208,-0.04510109,0.04718004
2013-03,-0.0014437,-0.00481464,0.0239011,-0.00121951,0.0,-0.02211127,-0.00780829,-0.02145923,-0.01263612,-0.00153286,-0.01364463,0.00024922,0.01051835,0.00274413,0.00590512,-0.02416508,0.0181285,0.00186706,0.02432104,0.01277372,-0.00231696,-0.05053883,0.04914005
2013-02,-0.00144161,-0.00336054,0.00109589,-0.00081202,0.0,0.01223608,0.00188832,0.0097561,-0.00554757,-0.01307683,-0.00801282,0.0,-0.00474326,-0.01425757,-0.01326139,-0.00638803,0.04032698,-0.00778932,-0.00842021,-0.01721664,0.00652377,-0.01807229,0.01168181
2013-01,0.0,-0.00096085,-0.01351351,0.00571662,0.00152614,-0.03402299,-0.02365931,-0.03428571,0.00299866,0.00018823,0.00130457,0.00187266,0.01698041,0.0087283,0.00662469,-0.01637584,-0.00136054,0.00899888,0.03130217,-0.0117158,-0.00830641,-0.03197674,0.03315343
2013-00,0.00241896,-0.00144161,-0.01642819,0.00204499,0.0116144,0.01622248,0.01062699,0.01683325,0.00688576,-0.01064028,0.00616785,0.00275689,-0.00878131,-0.00950517,-0.00543727,-0.01574803,0.0,-0.00968703,-0.00822368,-0.04888889,0.00834879,-0.0364215,0.03151467
