Week,CQQQ,FDN,FXL,IEUS,IGM,IGN,IGV,IXN,IYW,PNQI,PSCT,PSI,PSJ,PTF,PXQ,QQQ,QTEC,REW,ROM,RYT,SKYY,SMH,SOCL,SOXL,SOXS,SOXX,SSG,TDIV,TECL,TECS,USD,VGT,XLK,XNTK,XSD,XSW
2016-03,-0.000982,0.02063443,0.01523018,0.00813862,0.02295183,0.01346274,0.02201835,0.02384535,0.0259283,0.018774,0.03135065,0.05241187,0.02100078,0.04690214,0.01326531,0.02672379,0.02369146,-0.03422018,0.04942966,0.02173099,0.01554208,0.03569053,0.01573427,0.12414649,-0.11440505,0.04003737,-0.04575163,0.01781528,0.07351351,-0.07598267,0.05058366,0.02520204,0.02539428,0.01518917,0.06492801,0.03582228
2016-02,-0.03903226,-0.04640235,-0.03103103,-0.04709693,-0.03503374,-0.03239352,-0.02493219,-0.03212353,-0.02914729,-0.04143873,-0.01819322,-0.04495372,-0.01648073,-0.03143255,-0.007,-0.03349471,-0.03809524,0.04244563,-0.06140611,-0.03186097,-0.03204661,-0.04639285,-0.03103837,-0.14755839,0.13863899,-0.04858815,0.12022081,-0.0321558,-0.081144,0.07115776,-0.1216566,-0.02783792,-0.02503912,-0.03176722,-0.04354548,-0.01913663
2016-01,-0.05346476,-0.0568229,-0.06308557,-0.03455724,-0.054779,-0.06874299,-0.04937288,-0.05408021,-0.05748139,-0.05099003,-0.0628707,-0.07401316,-0.03755182,-0.0670304,-0.06597434,-0.05008473,-0.06590965,0.07428631,-0.10341123,-0.05905781,-0.04773435,-0.07946234,-0.05423907,-0.23965588,0.2899927,-0.08383024,0.16435172,-0.05517241,-0.14883184,0.16151203,-0.14264264,-0.05806578,-0.05154382,-0.05462398,-0.08230257,-0.04018322
2016-00,-0.00143637,-0.00797766,-0.00700792,-0.00849257,-0.00724638,0.00387061,-0.00696662,-0.01096949,-0.00850942,-0.00570224,-0.01649602,-0.0170432,-0.01330843,-0.01347305,0.00029656,-0.00595456,-0.00888782,0.00608205,-0.00962757,-0.00844538,-0.00806723,-0.01445644,-0.00255102,-0.03696646,0.03291047,-0.01119872,-0.03445082,-0.01265823,-0.02767329,0.02370804,-0.01549296,-0.00913851,-0.0090112,-0.0004948,-0.01526012,-0.00220044
2015-51,0.00971151,0.01391516,0.01699629,0.02171319,0.0144401,0.0248097,0.01926497,0.01568129,0.01357378,0.00760504,0.02709503,0.01675978,0.00920028,0.01361917,0.00059613,0.01383087,0.01728756,-0.04135419,0.02837064,0.01873801,0.01783877,0.01246106,0.00770812,0.03589544,-0.03661443,0.01256339,-0.0411535,0.02192605,0.04402692,-0.04293735,0.04175666,0.01497295,0.01531999,0.01252819,0.01758499,0.0233463
2015-50,0.03418803,-0.00444564,-0.00186162,0.00192169,-0.01205043,-0.00085058,-0.00453783,-0.01569412,-0.0181626,0.00074944,0.00704225,-0.00683005,-0.00260849,0.00126839,0.00569544,-0.01315302,-0.00683761,0.01093902,-0.0350115,-0.00915668,-0.00443535,-0.00374975,0.00775595,-0.01300813,0.00640717,-0.0030388,0.00071348,-0.01366937,-0.05208333,0.04603647,-0.01453488,-0.01716039,-0.01716949,-0.0084472,0.00287219,-0.00429097
2015-49,-0.04888387,-0.03652128,-0.03409091,-0.03159851,-0.03470032,-0.04733886,-0.03173077,-0.03476838,-0.03467885,-0.03579255,-0.0359955,-0.03495966,-0.0349345,-0.04040896,-0.02181303,-0.03337844,-0.03250118,0.08563666,-0.06837812,-0.03140044,-0.04144737,-0.03496503,-0.03136065,-0.10300429,0.10699342,-0.03507003,0.04324222,-0.03671617,-0.10356068,0.1063442,-0.05449591,-0.03487399,-0.03505843,-0.03007519,-0.0382151,-0.03440095
2015-48,0.00735918,0.01088096,0.01198681,0.02069128,0.01287865,0.01178677,0.00968639,0.01286008,0.01370506,0.01579914,0.00558763,0.01070746,0.00205011,-0.0026436,0.0085034,0.00979414,0.01158392,0.01086567,0.02696138,0.00942672,0.00986842,0.01793551,0.00100251,0.06081828,-0.06324007,0.02191936,-0.02155652,0.00827815,0.0390846,-0.04420639,0.02560554,0.01111734,0.01371511,0.0094431,0.00591178,-0.00292284
2015-47,-0.014501,-0.00104398,0.00089928,0.00428673,9.07e-05,0.01001353,0.00480538,-0.00236455,0.00122318,-0.00416565,0.01475596,0.02700556,0.01301667,0.01241178,0.00825976,0.0013587,0.01009858,-0.03669197,0.00268424,0.00165472,0.00595041,0.01690252,-0.00200904,0.06469875,-0.06143231,0.01764019,-0.00219045,-0.00289975,-0.00462606,0.00196092,0.02101449,0.00065537,-0.0007222,-0.00241429,0.02602318,0.01260587
2015-46,0.03639566,0.03210639,0.02639656,0.01714148,0.02702452,0.01875862,0.02744982,0.02755284,0.02986225,0.03831466,0.02392898,0.02831715,0.01863499,0.01904998,0.03269514,0.02746845,0.01878049,-0.07429057,0.06192426,0.02571912,0.02580645,0.02714571,0.04597701,0.06799337,-0.0648721,0.02242152,-0.08891845,0.02663848,0.07959519,-0.07739114,0.08844065,0.0285468,0.02729284,0.02823879,0.0368932,0.02646465
2015-45,-0.01809552,-0.03036304,-0.03448276,-0.01217474,-0.03292406,-0.03442667,-0.02618864,-0.03515625,-0.03914023,-0.02626288,-0.03322635,-0.03572831,-0.03107281,-0.02696138,-0.04114642,-0.03286599,-0.03921103,0.06815337,-0.08069582,-0.03286125,-0.03104139,-0.03811746,-0.01560874,-0.11293399,0.1238404,-0.03880597,0.07043974,-0.04041237,-0.10315627,0.1090397,-0.07017544,-0.03710974,-0.03517225,-0.02949781,-0.04418985,-0.0267822
2015-44,0.01083773,0.01940973,0.00746491,-0.01593252,0.01192752,-0.00688195,0.01579151,0.00584975,0.00843486,0.01864598,0.03158097,0.02350598,0.02080951,0.0070133,0.0,0.00162396,0.0097364,-0.01317901,0.01737033,0.00894336,0.0099734,0.00856031,0.01090909,0.03412577,-0.0426032,0.01301543,-0.03364529,-0.00775194,0.01907426,-0.01828857,0.03014706,0.01123596,0.00696613,0.0104445,0.03442505,0.02441954
2015-43,0.0225335,0.00377766,0.00090689,-0.00234357,0.00091946,0.00700809,-0.00048928,-0.00372555,0.00066388,0.01127771,0.0072663,-0.00080386,-0.00230044,0.00660308,0.01784686,0.00421477,-0.00167104,-0.01014154,0.00197824,-0.00266578,-0.00033546,-0.0154679,0.00476443,-0.03636364,0.02841439,-0.01318656,0.02600047,-0.00450082,-0.0015625,-0.00321354,-0.02414045,0.00132526,-0.00024231,0.0046706,0.0080429,0.00427177
2015-42,0.02140199,0.02154873,0.01397327,0.0096858,0.03519787,0.02345881,0.01706757,0.03979833,0.04214973,0.01269505,0.01081613,0.01724138,0.01658491,0.01834408,0.0246696,0.03718144,0.0371281,-0.08990618,0.0878217,0.03094073,0.00677277,0.04189723,-0.00637281,0.1451876,-0.13698079,0.0479056,-0.09419271,0.03750527,0.11820809,-0.11912262,0.08900929,0.03703704,0.04017073,0.03011134,0.02509747,0.0059329
2015-41,0.0389694,0.01518377,0.01044226,0.00738975,0.01138996,0.00244101,0.01497824,0.01131419,0.01055041,0.01011327,-0.00314033,0.03272577,0.00851869,0.00824794,0.00413345,0.01249032,0.01322025,-0.01357466,0.02069717,0.00861871,0.00614754,0.02847844,0.03738318,0.1040072,-0.1078607,0.03554416,-0.05180692,0.00466102,0.03192771,-0.03450972,0.06561462,0.00920154,0.01069791,0.00076355,0.04056122,-0.00102375
2015-40,0.0143429,0.00817321,0.01748907,0.01946647,0.01720917,0.01232539,0.01231022,0.01986461,0.01668015,0.01038819,0.02299314,0.01600674,0.01423058,0.00175131,0.01104148,0.00980104,0.02218256,-0.02592087,0.03117978,0.02224314,0.02012491,0.02036999,0.01100715,0.04685282,-0.04786473,0.01676602,-0.03388837,0.0264987,0.04685027,-0.04670417,0.02382979,0.01794355,0.01475155,0.01685685,0.03805497,0.02581322
2015-39,0.09518519,0.04327144,0.0417495,0.03839398,0.03780069,0.02825836,0.0322233,0.03718039,0.03231636,0.05940888,0.01476793,0.04480287,0.0159601,0.03366022,-0.01852977,0.04022751,0.04486134,-0.05883388,0.06004333,0.04387064,0.03462247,0.04997779,0.05632115,0.16949153,-0.1610253,0.05489515,-0.07312001,0.03119266,0.08752735,-0.08423168,0.07526882,0.03160462,0.03045961,0.04126281,0.05808656,0.02659341
2015-38,-0.04808025,-0.03199426,-0.02632404,-0.02822967,-0.02020303,-0.01259093,-0.0125181,-0.01653543,-0.01755102,-0.03502215,-0.01171153,-0.02239449,-0.02095737,-0.02645371,-0.01437126,-0.02612269,-0.02483829,0.04207305,-0.03475783,-0.01926068,-0.0228471,-0.02293968,-0.04051773,-0.07665678,0.07871192,-0.02580645,0.04737375,-0.01511783,-0.04658687,0.04762148,-0.04860486,-0.01749924,-0.01620915,-0.01782389,-0.02745626,-0.02627189
2015-37,0.03437048,0.01833651,-0.00188147,0.01239571,0.00413015,0.00197072,0.00790722,0.00011338,-0.00164305,0.02382303,0.00330852,-0.00764981,0.01213298,0.00530035,0.02015267,0.00344692,-0.00413223,0.00308469,-0.00663206,-0.00228036,0.00568586,-0.00443881,0.02133795,-0.03586597,0.03134285,-0.01072988,0.02831209,-0.00797872,-0.01120633,0.00860825,-0.02964255,0.00010259,-0.00289626,0.00806885,-0.01458499,0.00907748
2015-36,0.00357398,0.01090641,-0.00990099,0.00335169,0.00261307,-0.01575456,-0.00167838,-0.00011331,0.0027735,0.00952516,-0.00225595,-0.0167294,0.00267055,-0.00050556,-0.01421228,0.00503256,-0.00615858,-0.00830611,0.00577701,-0.00535396,0.00247963,-0.01027469,0.01518692,-0.03935927,0.03533003,-0.01344683,0.00636489,-0.00745287,0.00394477,-0.00810059,-0.01461737,0.00256384,0.00157812,0.00053519,-0.01456816,-0.0077944
2015-35,-0.04386911,-0.02674266,-0.01699182,-0.03458077,-0.02167994,-0.01280267,-0.01829982,-0.02396366,-0.02383901,-0.03036239,-0.01752577,-0.01989839,-0.0093527,-0.01567318,-0.02001213,-0.02066773,-0.02358124,0.05942814,-0.05658199,-0.0225853,-0.02746479,-0.01289214,-0.03231391,-0.07025987,0.05188438,-0.02180214,0.03909148,-0.02030009,-0.07457293,0.06089402,-0.03222919,-0.02256336,-0.0229794,-0.03028693,-0.01368026,-0.02193167
2015-34,0.09424678,0.08398621,0.06837892,0.00095923,0.0665385,0.0559789,0.04991166,0.06818456,0.06976235,0.08499475,0.03721925,0.07664399,0.04476094,0.06359946,0.05902999,0.0727445,0.06536666,-0.12582404,0.14159581,0.0586451,0.06282528,0.08144378,0.09028643,0.25852783,-0.23321452,0.0845032,-0.14696657,0.05622677,0.1924254,-0.19081514,0.1518595,0.06601307,0.0685123,0.05505869,0.08249207,0.03876478
2015-33,-0.10897436,-0.07905247,-0.0799763,-0.04614325,-0.07460137,-0.06656184,-0.08055448,-0.07564199,-0.07995331,-0.0786147,-0.04964678,-0.08370581,-0.07351278,-0.08201817,-0.07302742,-0.08102326,-0.07549475,0.15088698,-0.15449654,-0.07309083,-0.06482713,-0.08322904,-0.08161045,-0.2468776,0.31393726,-0.08974048,0.18369255,-0.065354,-0.20427489,0.23581776,-0.16708648,-0.07584869,-0.07272727,-0.07310966,-0.08363542,-0.05487927
2015-32,-0.0630227,-0.00207354,-0.01732746,0.0052716,-0.00607499,-0.00865233,0.00088183,-0.00927901,-0.00989043,-0.01408083,-0.00960973,-0.03283228,-0.00113999,-0.01897533,-0.01424581,-0.00947603,-0.01786577,0.0203376,-0.01833461,-0.01079501,-0.00265957,-0.04073402,-0.01915913,-0.09717383,0.10042727,-0.03276555,0.05586134,-0.01082882,-0.02705599,0.02588078,-0.0648,-0.00880503,-0.00844511,-0.00475238,-0.02900763,-0.00556107
2015-31,0.01155528,-0.00319134,-0.01180986,-0.00780533,-0.00478881,-0.01025506,0.00129007,-0.00848823,-0.00763433,0.002365,0.00718993,0.00733496,-0.00572213,-0.02057224,-0.0039604,-0.01160955,-0.00024546,0.01983143,-0.00730117,0.00022891,-0.00865801,-0.00779487,0.0,-0.03417772,0.02769483,-0.01091127,0.01744618,-0.00295858,-0.01927313,0.01673843,-0.01175483,-0.00615114,-0.00551932,0.00458248,0.00234131,-0.00701684
2015-30,-0.01150469,0.01457195,0.01907601,0.02532833,0.01667636,0.02476698,0.02325581,0.01208851,0.0111002,0.00761655,0.02493412,0.01978566,0.01310345,0.01601721,0.01208544,0.01608655,0.01950488,-0.01960979,0.02270355,0.02336176,0.02201897,0.02233354,-0.01057082,0.04189133,-0.04436282,0.01430476,-0.02556233,0.02058319,0.04207851,-0.04300906,0.02201524,0.01327695,0.01417363,0.02067718,0.01846966,0.01867262
2015-29,-0.01799269,-0.00973003,-0.01817657,-0.0139333,-0.01901892,0.01438466,-0.00681347,-0.0314928,-0.0313914,-0.00805112,-0.01738443,-0.02656622,-0.01276024,-0.01343837,0.01850294,-0.02519098,-0.01581509,0.05834044,-0.05927526,-0.01535138,0.00067047,-0.03433046,-0.01165147,-0.08926595,0.08661921,-0.03011204,0.05653079,-0.03019024,-0.08620256,0.09074378,-0.06656226,-0.0271806,-0.03017032,-0.00560224,-0.02517803,-0.0143503
2015-28,0.01334848,0.05363096,0.0101626,0.01343837,0.03267018,0.01474926,0.00656913,0.02891721,0.03577379,0.04737619,0.00354122,0.00433925,0.00975942,0.01487955,-0.00168587,0.03699849,0.01154224,-0.06912851,0.07320872,0.00918695,0.02260274,0.00179569,0.03188709,0.01132627,-0.01315472,0.00430733,-0.00387198,0.00581637,0.09703579,-0.09312546,-0.00231125,0.03068627,0.03258399,0.03429174,-0.00350526,0.00613861
2015-27,0.02946429,0.00685136,-0.0008754,0.0235378,0.0004951,0.00244035,0.01818925,-0.00151811,-0.00386828,0.01024647,-0.01173021,-0.0270793,0.02510558,0.00166826,-0.00420875,-0.00048119,-0.00984737,-0.00057493,-0.00715801,-0.00277553,0.01015762,-0.02453867,-0.00527704,-0.07988981,0.06903055,-0.02472811,0.03368453,-0.00750939,-0.01184629,0.00572605,-0.06315007,-0.00435816,-0.00306748,0.00349087,-0.03150183,0.00966573
2015-26,0.01581674,0.01427927,0.00580889,0.0132169,0.00994431,0.00080863,0.00357106,0.00987413,0.00845855,0.01260213,-0.00038737,0.00458365,0.00917863,0.00927467,0.00250278,0.01185272,0.00612895,-0.0187488,0.01469017,0.00530749,0.00312283,0.01489904,0.00823469,0.03207097,-0.0337131,0.01071836,-0.02286071,0.0045719,0.02401875,-0.02644088,0.03555556,0.00815515,0.00924974,0.0077748,0.00023952,0.00060205
2015-25,-0.01556917,-0.00581903,-0.03074389,-0.00729428,-0.01690544,-0.03165688,-0.01395577,-0.01449578,-0.01910585,-0.0113606,-0.02234946,-0.03547116,-0.01624915,-0.02276349,-0.03937419,-0.01292135,-0.03015542,0.03129195,-0.03702795,-0.02624355,-0.01933333,-0.03933407,-0.01273885,-0.11756608,0.12886678,-0.04071869,0.09351145,-0.02304331,-0.0397473,0.039783,-0.08767471,-0.01700583,-0.01461843,-0.01973347,-0.04469646,-0.01312741
2015-24,-0.00050994,0.016081,0.01597534,0.0224877,0.01077461,0.01005673,0.01626996,0.00688778,0.00853623,0.01101142,0.01291409,0.01446132,0.02673797,0.01760482,0.02021277,0.01785714,0.01251771,-0.02127233,0.02257165,0.01455604,0.01116373,0.01593551,0.005923,0.04606808,-0.04624558,0.01270358,-0.01131196,0.00886739,0.02445055,-0.0266297,0.04327563,0.00882895,0.00755097,0.01097465,0.01379154,0.01874877
2015-23,0.00845561,0.00538841,0.0041958,0.01166045,0.00513914,0.00543338,0.01332795,0.00391369,0.00368074,0.01090661,0.00835708,0.00983248,0.011941,0.01289264,0.01022605,0.00518533,0.00353523,-0.01174227,0.00704757,0.00717167,0.00674536,0.00886458,0.009355,0.00321449,-0.00817254,0.00238949,-0.00909244,0.00524617,0.01201201,-0.01500603,0.0060241,0.00621359,0.00477507,0.00784314,0.01029984,0.00834492
2015-22,0.00221402,0.00713542,-0.0032967,-0.00719258,-0.01101092,0.00257003,0.00350105,-0.01160261,-0.01106174,0.00856327,0.00737798,-0.01790102,0.01128615,0.00348756,0.01305057,-0.01016088,-0.0130674,0.01871517,-0.02278177,-0.00930895,0.00267738,-0.03554841,0.02622464,-0.07792208,0.08021184,-0.02676071,0.06464822,-0.01761942,-0.0364053,0.03575839,-0.05736715,-0.00846088,-0.01251534,-0.00819462,-0.00580357,0.01235798
2015-21,-0.03962981,-0.00178651,0.01510067,0.001854,0.00953757,0.01779173,-0.00469765,0.00772846,0.01054145,-0.0031395,0.01190019,0.04563857,0.00425633,0.01300544,0.01824717,0.00780135,0.02280207,-0.02956167,0.0182266,0.01447823,0.0023427,0.04326834,-0.00401204,0.12944236,-0.12785344,0.04421806,-0.07884538,0.01108033,0.02521008,-0.02919668,0.1043883,0.00943305,0.00919026,0.01225554,0.03666744,0.00441324
2015-20,-0.01350407,0.00340035,0.00138313,-0.01305424,0.00038055,-0.00103493,0.00287356,0.00330271,0.00350644,0.00651201,-0.00245886,0.01292944,0.00162942,0.00682514,-0.00054496,0.00368133,0.001396,-0.02556993,0.01086694,-0.00010982,-0.00230491,0.00406955,0.00595829,0.01842787,-0.01947865,0.00562405,-0.01239717,-0.00466744,0.00634357,-0.00804784,0.00979752,0.00228332,0.00196223,0.00025674,0.00252351,-0.00414692
2015-19,0.02799043,0.00433224,0.00900394,0.03318737,0.01052632,0.00789889,0.01087175,0.01478918,0.01331789,0.01017462,0.0094686,0.00943752,0.00591716,0.01581124,0.00416089,0.01208981,0.01063327,-0.02538531,0.02271593,0.00914464,0.00165289,0.00903785,0.01911469,0.03360831,-0.033909,0.01059603,-0.01985166,0.01182033,0.03621838,-0.03986852,0.02489627,0.01258836,0.01171778,0.00831817,0.01324817,0.00944534
2015-18,-0.02883263,0.00765881,0.00197239,0.01729376,0.00163903,-0.00184599,0.00687772,0.00031296,-0.00449417,-0.0017818,0.00135712,-0.00639098,-0.01215805,-0.0029098,-0.00111019,-0.00494579,-0.00725486,0.00602656,-0.00859317,-0.00111037,0.00430464,-0.00281532,0.00915099,-0.00758265,0.00090184,-0.00231405,0.0158643,-0.00778816,-0.01089494,0.0053554,-0.00543478,-0.00028927,-0.00272143,-0.00233161,0.00285307,0.00525784
2015-17,-0.0110096,-0.02576867,-0.00365888,-0.01302932,-0.00642193,-0.00738981,0.00202532,-0.01022516,-0.00646204,-0.03093746,-0.00635104,0.01608579,-0.00998839,-0.00388632,-0.01097996,-0.01092999,0.00046882,0.01478342,-0.01500484,0.00537213,-0.00365206,0.00980023,-0.05130687,0.0371875,-0.04629991,0.01416462,-0.03275561,0.00312989,-0.01283368,0.00861129,0.04087385,-0.00728039,-0.00345508,-0.00516662,0.01547015,-0.01044806
2015-16,0.04817773,0.02671469,0.00735502,0.02433149,0.02373014,0.02208457,0.03122723,0.02516191,0.02103008,0.02619668,-0.00724223,-0.0265818,0.02043693,-0.00338655,0.02061281,0.02732451,0.00660689,-0.04811265,0.03959391,0.00821794,0.02523014,0.00343119,0.03048476,-0.03533354,0.03062036,-0.01127695,0.03890223,0.0127085,0.06613171,-0.0656769,-0.04566823,0.01858191,0.02252024,0.01598952,-0.03840782,0.01581829
2015-15,-0.04064069,-0.00829938,-0.01158519,0.00410232,-0.01133675,-0.00407277,-0.0146524,-0.01611023,-0.01254902,-0.00675396,-0.01050822,-0.01346298,-0.01388562,-0.02510864,-0.00647705,-0.01372511,-0.0094518,0.02467217,-0.02769941,-0.00990991,0.00275862,-0.00800763,-0.00946215,-0.03609023,0.03346089,-0.01222467,0.01328417,-0.00361591,-0.03807391,0.03424725,-0.01974132,-0.01198075,-0.01170186,-0.00211808,-0.00837794,-0.01377076
2015-14,0.0989418,0.01876057,0.02120952,0.0070286,0.01182785,0.02011019,0.01630264,0.00905315,0.01036832,0.02281099,0.01017665,0.02014443,0.02141328,0.01535462,0.02109464,0.01676306,0.02255278,-0.04061481,0.01459093,0.01613453,0.00867754,0.02127248,0.04039358,0.07208347,-0.0741786,0.02353205,-0.03784457,0.01461632,0.02475107,-0.02499757,0.03897008,0.0109738,0.00741119,0.01474531,0.02063078,0.02842324
2015-13,0.0357831,-0.01102435,-0.01587752,-0.0007391,-0.01376919,-0.01361285,-0.00754559,-0.00885806,-0.01523791,-0.00511291,-0.00840015,-0.02163372,-0.00857756,-0.01596517,-0.01443124,-0.0150881,-0.0140076,-0.00444898,-0.02867476,-0.0109382,-0.00867152,-0.01715266,-0.00209754,-0.06310096,0.06020642,-0.01985659,0.04794076,-0.00853312,-0.03070423,0.03192323,-0.04489796,-0.01300108,-0.01198063,-0.01255342,-0.02229965,-0.00452396
2015-12,-0.01086351,-0.01887647,-0.02680067,-0.01389905,-0.02532879,-0.02764359,-0.02010988,-0.02611158,-0.02869565,-0.01474512,-0.02811621,-0.04042243,-0.00953743,-0.03305589,-0.03352729,-0.02580088,-0.03292854,0.07717652,-0.05695101,-0.02490272,-0.02022626,-0.032,-0.00627615,-0.12779902,0.11609636,-0.04113992,0.03465567,-0.03101392,-0.08090008,0.08187583,-0.02645503,-0.02713441,-0.02759659,-0.03734657,-0.03045455,-0.0199187
2015-11,0.02675489,0.01597542,0.02014756,0.0221328,0.01882493,0.00509383,0.01819712,0.02103004,0.01892371,0.02379236,0.0222777,0.02139432,0.02836186,0.02804194,0.01855496,0.01951791,0.02084814,-0.05007099,0.04285714,0.01611268,0.02132867,0.01955255,0.04515419,0.05164712,-0.0527525,0.01652446,-0.05307587,0.01862348,0.05095721,-0.04892966,0.03776129,0.0180598,0.01761552,0.01778132,0.02148799,0.02458333
2015-10,-0.02473699,-0.01581028,-0.0133409,-0.02462074,-0.02415884,-0.01738898,-0.0105552,-0.0209374,-0.02707161,-0.02143973,0.00428099,-0.00598131,-0.01230618,-0.00148405,-0.00310384,-0.0221363,-0.01489714,0.07529435,-0.0627204,-0.01961444,-0.01903773,-0.01055608,-0.01522567,-0.0299689,0.02764125,-0.00998589,0.05193815,-0.02827559,-0.077461,0.07564167,-0.03955175,-0.02436172,-0.02591847,-0.02915907,-0.00882285,-0.0131744
2015-09,0.03216374,-0.01512882,-0.02605322,-0.02508524,-0.0233183,-0.02103049,-0.0323608,-0.02335036,-0.02434386,-0.00604102,-0.01918281,-0.02885318,-0.0347619,-0.02230303,-0.02272098,-0.01799315,-0.02677129,0.04021068,-0.0464666,-0.02877777,-0.02038736,-0.03058995,-0.00701944,-0.08697917,0.09229648,-0.02938068,0.05737043,-0.029036,-0.07280081,0.07698874,-0.07239264,-0.02257293,-0.0239388,-0.0254972,-0.01808608,-0.0192623
2015-08,-0.00526932,0.01038961,0.0,0.00959174,0.00029089,0.01976713,0.01031465,0.00010534,-0.00248899,0.0038489,0.00584226,0.01300191,-0.00167064,-0.00074019,0.01383009,-0.00115141,0.00376117,0.00361736,-0.0043999,0.00735212,0.01074151,0.01153119,0.0054615,0.03624671,-0.03648446,0.01197802,-0.02048823,-0.0058072,-0.00207039,0.0,0.01504251,-0.00183115,-0.00024863,0.00672356,0.03197674,0.00621247
2015-07,-0.01448436,0.02483315,0.01420455,0.02001001,0.01404163,0.01714752,0.01766933,0.01065757,0.01192091,0.01450316,0.00743349,0.01313756,0.01344215,0.02030584,0.02544311,0.01303882,0.01039206,-0.01882722,0.02506266,0.01370479,0.01324042,0.00169205,0.01041667,0.01719114,-0.02460879,0.00604263,-0.00133134,0.00270898,0.02938034,-0.02788123,-0.00192555,0.01219393,0.00979653,0.01696685,0.00096642,0.01210856
2015-06,0.01978736,0.04619125,0.04885314,0.03135527,0.04167518,0.04219768,0.04303548,0.03821444,0.04667208,0.04337421,0.0345106,0.04030633,0.04948505,0.03796152,0.0461915,0.04001216,0.04931846,-0.08600518,0.09417902,0.04363125,0.04050633,0.05962385,0.00717044,0.19102699,-0.17210892,0.06116959,-0.1023399,0.04326729,0.12065868,-0.11149904,0.10492041,0.04380603,0.03917472,0.03954496,0.04955527,0.0306322
2015-05,0.01646214,0.02649445,0.03242582,0.02235078,0.02092224,0.02506558,0.02811695,0.01108002,0.01731245,0.00885886,0.03280731,0.02161501,0.03078913,0.02511234,0.02323391,0.01123137,0.02143758,-0.0661185,0.03422914,0.02579484,0.01875,0.02055623,0.0316563,0.07900512,-0.07744288,0.02575973,-0.05980082,0.0243701,0.05904642,-0.05363124,0.03679176,0.02021983,0.01967562,0.02967277,0.03064139,0.04908392
2015-04,-0.03784571,-0.02227642,-0.02514217,-0.00996329,-0.03350594,-0.03683763,-0.0400087,-0.0369442,-0.03898051,-0.0177436,-0.01857522,-0.02703777,-0.02125506,-0.01770833,-0.03423423,-0.02919708,-0.04558681,0.07757598,-0.07812915,-0.03686851,-0.02983465,-0.0432683,-0.02440377,-0.12612903,0.12548784,-0.04097706,0.07017727,-0.04752396,-0.09909383,0.10535585,-0.09692513,-0.03433997,-0.0334891,-0.03292848,-0.01637666,-0.03267262
2015-03,0.02985984,0.04774084,0.01770452,-0.00848806,0.02562506,0.01030928,0.02408295,0.02092376,0.0245023,0.05241935,0.015625,0.02075702,0.02345361,0.02536038,0.0161931,0.02602726,0.01644172,-0.0611249,0.0484362,0.01715976,0.02777778,0.01749558,0.04443162,0.04318259,-0.04097453,0.0147366,-0.03889798,0.01043758,0.05418569,-0.05540943,0.03645117,0.0237089,0.01816267,0.02596685,0.02786624,0.0189099
2015-02,-0.01090909,-0.01583291,-0.01060285,0.00215983,-0.01001652,-0.0130201,-0.00044698,-0.00679741,-0.01170245,-0.00635167,-0.00208681,-0.01260675,-0.01949571,-0.00773127,-0.01930036,-0.00717801,-0.01074744,0.0500993,-0.03672239,-0.01163064,-0.00443295,0.00398645,-0.01696833,-0.03682432,0.0339844,-0.01261866,0.04356759,-0.00441767,-0.02600544,0.02561334,-0.01826793,-0.01180213,-0.00946372,-0.01264084,-0.0214267,-0.01153505
2015-01,0.03493717,0.000333,0.01361985,0.00107759,0.01226931,0.00393812,0.0,0.01580717,0.01559633,-0.00457387,0.002285,0.02130274,0.0007768,0.01991925,-0.00506857,0.01170311,0.0092233,-0.03189723,0.02852441,0.01137296,-0.00073073,0.01074199,0.01419648,0.04896736,-0.06000071,0.01720952,-0.03561449,0.01619433,0.0373633,-0.04550495,0.03195105,0.01574722,0.01503165,0.00709026,0.02221634,0.01091314
2015-00,-0.00061087,-0.01273372,-0.01667642,-0.00941915,-0.01840796,-0.01559081,-0.02296384,-0.01965231,-0.02216773,-0.01238208,-0.02290837,-0.01346535,-0.02196705,-0.0306543,-0.0187244,-0.01982947,-0.01762218,0.05989906,-0.04158163,-0.01677624,-0.01449788,-0.01273148,-0.00723428,-0.03634161,0.03707031,-0.01220195,0.04540289,-0.01220472,-0.05613363,0.05779202,-0.03494282,-0.01944059,-0.01985238,-0.01844532,-0.00719424,-0.02767646
2014-51,0.00667678,0.00305221,0.00585652,0.00235294,0.00728107,0.00713306,0.01097955,0.00648438,0.00549397,0.00544999,0.01428859,0.00555335,0.01052895,0.00567888,0.0058292,0.00448073,0.00164319,-0.01897551,0.01302017,0.00374065,0.00565971,-0.00057681,-0.00382932,0.00180397,0.00078796,0.00055841,-0.00604707,0.00550964,0.0169863,-0.01861427,0.00635324,0.00605399,0.00611465,0.00686378,0.00205023,0.00993092
2014-50,0.01157478,0.03866937,0.04567901,0.02991569,0.03883901,0.04,0.05198638,0.03592003,0.03920963,0.02964095,0.04215209,0.03,0.0420915,0.042051,0.04496788,0.03044641,0.03153263,-0.05108491,0.07623318,0.04203382,0.05316361,0.0252505,0.04576659,0.09528724,-0.0948704,0.03389831,-0.04900881,0.03971866,0.10686305,-0.10066786,0.04623879,0.03767694,0.03522818,0.04645341,0.0315194,0.05260761
