Week,BJK,CARZ,CHIQ,FXD,INCO,IYC,PBS,PEJ,PEZ,PMR,PSCD,RCD,RETL,RTH,RXI,SCC,UCC,VCR,XLY,XRT
2013-22,-0.01306447,-0.0079694,-0.01472868,0.00422914,-0.0156316,0.00815021,0.00602712,0.00292184,0.00690449,0.00344828,0.00287131,0.00317511,0.01396431,0.00581275,0.00684099,-0.03085096,0.00220669,0.00739063,0.00830116,0.00785634
2013-21,-0.01615188,-0.02812114,-0.01234568,-0.0116937,-0.01840234,-0.02422774,-0.01912702,-0.01191766,0.0022805,-0.00680967,-0.0113607,-0.01794352,-0.04555639,-0.01881391,-0.0218198,0.02555785,-0.03647309,-0.01924431,-0.02144213,-0.00503215
2013-20,-0.04020931,-0.02291022,-0.02534562,-0.01054217,-0.0336894,-0.00597226,-0.0108321,0.00147493,-0.01483595,-0.00412513,-0.01781105,-0.0205057,-0.00829563,0.00185414,-0.02070789,0.01831249,-0.01595745,-0.00973836,-0.0100512,-0.00670017
2013-19,-0.00138658,0.05039526,0.00465116,0.01960031,0.02059689,0.01131845,0.00691017,0.00592154,0.02008149,0.02104525,0.01450805,0.02096469,0.03538462,0.01605839,0.02362679,-0.01884626,-0.01114594,0.01448759,0.0134151,0.02089894
2013-18,0.01412429,0.01804562,0.0140625,0.02075989,0.00042052,0.01869741,0.0150075,0.01191806,0.01355732,0.01282965,0.03782313,0.02059865,0.05460473,0.01672312,0.01533978,-0.03007519,0.03742127,0.02122498,0.01894531,0.02604624
2013-17,0.00314555,0.00377877,0.01510334,0.01757188,0.03014643,0.02036487,0.02411493,0.02884615,0.0213791,0.01967213,0.02344404,0.01907267,0.04549356,0.01701486,0.01622718,-0.03681309,0.04223169,0.02034992,0.01978022,0.02060317
2013-16,0.04527618,0.03970856,0.00726979,0.02622951,0.00931677,0.01052067,0.01667535,0.01679032,0.03148379,0.02090332,0.04810795,0.03324241,0.04817128,0.00584289,0.02425703,-0.01776168,0.01904006,0.01954811,0.01485551,0.03268578
2013-15,0.01299505,0.00296516,0.01927913,0.00289256,0.05813408,0.00443339,0.00797024,0.00988924,0.0063012,0.00872203,0.00442087,0.00051317,-0.01235658,0.00566819,-0.00209542,-0.0090778,0.00161225,0.00371034,0.00472376,-0.00277692
2013-14,0.02522301,0.03140187,0.02591973,0.02423993,0.00046361,0.02004958,0.03918411,0.02158556,0.02759486,0.02889734,0.01995373,0.02369991,0.06781193,0.02280202,0.02174263,-0.03511295,0.05028386,0.02382773,0.02291326,0.03236745
2013-13,-0.01742054,-0.00826136,-0.0269168,-0.00906096,-0.0246688,0.00043582,-0.00961538,-0.00551398,-0.015625,-0.00806452,-0.00583771,-0.00666439,-0.00283286,0.00489869,0.00653275,0.01452421,-0.01349693,-0.00141334,-0.00020687,0.00720326
2013-12,0.02280431,-0.01610542,0.00080775,0.01363073,0.00366133,0.01140476,0.01551632,0.01385042,0.01378446,0.00381388,0.00490479,0.01045236,0.01807802,0.00512135,0.0065083,-0.02992498,0.02324616,0.0092676,0.00890822,0.0009311
2013-11,0.014375,-0.00398551,0.02035831,0.003314,-0.02311111,0.01230462,0.01472192,0.00676752,0.00693132,0.01553398,-0.00258472,0.00068552,0.00979432,0.01588022,0.00374654,-0.02458951,0.01682086,0.00634386,0.00813178,0.00311333
2013-10,-0.00062247,-0.00958807,-0.02734375,0.0012366,-0.00087374,-0.00132231,0.00274123,0.00757576,0.00568182,0.01891253,0.02341235,0.00930233,-0.03244275,-0.0040678,0.00177649,-0.01014003,-0.00293255,0.00064358,0.0,0.01350927
2013-09,0.00565149,0.03850426,0.03415409,0.02322635,0.06189376,0.01603319,0.02467751,0.02786885,0.02329343,0.00997208,0.02857143,0.02690265,0.03861386,0.00616157,0.02521148,-0.03674419,0.04028021,0.02256234,0.02183128,0.02345758
2013-08,0.02377128,0.01916573,0.02258065,0.02977233,-0.01929116,0.02737333,0.02497096,0.02632696,0.02129075,0.02555647,0.01869445,0.02054919,0.07505519,0.02929967,0.02737851,-0.04998913,0.04821511,0.02861838,0.0326783,0.02317881
2013-07,-0.01282854,-0.02083333,-0.0365575,-0.02474832,-0.04708904,-0.01370173,-0.01129944,-0.01765914,-0.02490421,-0.01868045,-0.02573852,-0.02289539,-0.04222451,-0.00861066,-0.01846052,0.01428357,-0.02965914,-0.0192943,-0.01814301,-0.02001907
2013-06,0.00340452,-0.01487252,0.00451467,0.00678541,-0.01674538,0.00193909,0.02922268,-0.00205423,0.00876055,-0.00520625,0.00356295,0.00354673,-0.01345756,-0.00513779,-0.00199369,0.00584363,0.00089485,0.00614234,0.0077737,-0.00482936
2013-05,0.01060512,0.02695811,0.01064639,0.02741514,-0.01908714,0.01736312,0.01856287,0.02061422,0.0154707,0.01544715,0.02304427,0.018582,0.04525862,0.01466068,0.01516939,-0.04462431,0.02977554,0.01816457,0.01840894,0.02466294
2013-04,0.03202283,0.023273,0.00299401,0.00345274,0.04188034,0.00159927,0.00235018,0.01771404,0.0055756,0.00080775,-0.00357888,-0.00107219,-0.01034126,0.00140515,0.00517443,0.00443409,-0.00626679,-0.00293333,-0.00474036,0.00228087
2013-03,-0.00031516,0.00629863,-0.02415813,0.03006189,0.00979557,0.01762932,0.01069519,0.00424088,0.01125828,0.0101916,0.01176116,0.02466654,0.0794702,0.01656805,0.01878808,-0.03369809,0.03521779,0.01853606,0.01901224,0.02362729
2013-02,0.00992635,-0.00036684,0.00073475,0.01435621,-0.01125,0.01788464,0.00721154,0.00515907,0.02168022,0.02912621,0.02804612,0.01976506,0.04941176,0.0218712,0.0109327,-0.03295328,0.0322736,0.01694682,0.01693405,0.03624439
2013-01,0.00514469,0.02271867,0.0036846,0.00634345,-0.00908715,0.00548337,0.01092896,0.00913441,0.00854409,0.00423549,0.00062208,0.00262172,-0.00352941,0.00317073,0.00829302,-0.00977827,0.00927282,0.00583333,0.0051639,-0.00310666
2013-00,0.05413687,0.02232487,0.0304878,0.02883721,0.01773927,0.028348,0.02414861,0.04654315,0.02422984,0.00756939,0.04169339,0.02941742,0.065,0.01558249,0.02184252,-0.05847953,0.0556701,0.0296592,0.0273815,0.02484255
