Month,ACWI,ACWV,ACWX,CGW,CWI,DBEF,DIM,DLS,DOL,DTH,DWM,DWX,EFA,EFAV,EFG,EFV,EWS,EZU,FDT,FGD,GDX,GDXJ,GII,GNR,GUNR,GWX,IDLV,IDV,IEFA,IGF,IOO,IXC,IXG,IXJ,IXP,IXUS,JXI,KXI,LIT,MOO,MXI,NUGT,PDN,PICK,PID,PPH,PSP,PXF,RXI,SCHC,SCHF,SCZ,SDIV,SIL,SMH,SPDW,TAN,TLTD,URA,URTH,VEA,VEU,VSS,VT,VXUS,WOOD
2014-02,0.07497404,0.05903232,0.0781457,0.10702341,0.07851385,0.0756416,0.08477041,0.07933113,0.08655294,0.0857304,0.09140551,0.08076147,0.08328686,0.06976744,0.07817427,0.08444646,0.05847666,0.0920354,0.08695652,0.07440476,0.11071745,0.16818458,0.06417992,0.07752923,0.08118884,0.0711232,0.06996381,0.08782074,0.08115236,0.05822862,0.07304625,0.08100969,0.06804798,0.09072058,0.05254448,0.07502131,0.06692371,0.06583781,0.15801457,0.05762332,0.08365459,0.32689058,0.0812766,0.09300065,0.06981664,0.11980797,0.08799049,0.0729699,0.08594835,0.09363296,0.07614608,0.08519553,0.08729642,0.165253,0.07878627,0.08168693,0.24524941,0.07673029,0.19418605,0.07391158,0.08026554,0.07568238,0.09073988,0.07351747,0.07563224,0.08279974
2014-01,-0.03263862,-0.02799572,-0.0420398,-0.01848132,-0.03580902,-0.03002114,-0.0156344,-0.01052434,-0.03166667,-0.0261526,-0.03421882,-0.032382,-0.03480401,-0.02055321,-0.03993735,-0.0296838,-0.05674081,-0.02726251,-0.02699201,-0.02286803,0.06604215,0.08212878,0.00734095,-0.04914934,-0.03454172,-0.01571268,-0.04088651,-0.03165864,-0.03087015,0.00060624,-0.03642384,-0.05050505,-0.04029304,0.0092545,-0.0364513,-0.03148971,0.01691625,-0.04381306,-0.03504274,-0.05604167,-0.03502087,0.1899201,-0.02380952,-0.05377302,-0.03279786,0.02932489,-0.025,-0.02787551,-0.04817575,-0.02043743,-0.02977941,-0.01660682,-0.0175769,0.03622095,-0.01949218,-0.03485447,0.03882353,-0.027788,0.05633803,-0.03125,-0.03594864,-0.03865074,-0.01063108,-0.03011583,-0.03708668,-0.01870927
2013-12,0.02666667,0.01013694,0.025,0.04979253,0.02430093,0.02256279,0.03092784,0.03535742,0.02655502,0.02681473,0.02996595,0.02763958,0.02932291,0.01771957,0.03105688,0.02774166,-0.00178333,0.03637397,0.01094656,0.02740385,0.0204285,0.02591409,0.0232431,0.03540252,0.02573018,0.03671128,0.02162997,0.02278219,0.03165299,0.01149078,0.02309328,0.03114572,0.01702215,0.01005932,0.02542539,0.02495942,0.01547389,0.01243057,0.02636128,0.03509145,0.03278385,0.02238071,0.03800083,0.04595588,0.03537415,0.02330056,0.04074505,0.03045267,0.02348643,0.04278864,0.03012272,0.03656854,0.0234474,0.03466148,0.05094692,0.01723519,-0.06867079,0.03918613,0.02434236,0.03073905,0.02589928,0.02880756,0.025931,0.02896282,0.02451091,0.04427646
2013-11,0.01587621,-0.0001769,0.00749438,0.02346041,0.0073114,0.0128866,0.00746419,0.00152497,0.01121718,0.00268745,0.00815772,-0.01671159,0.01033684,0.00038292,0.01226115,0.00999131,-0.01565898,0.02073136,0.01234301,-0.00568451,-0.07482699,-0.10714286,0.00430918,-0.00689983,-0.00547758,0.00420329,-0.00152497,-0.01087695,0.01176932,-0.01040119,0.02224969,-0.00083079,0.02574299,0.03251599,-0.00541481,0.01175994,-0.01382863,0.0031679,-0.01825127,0.0194974,0.00386385,-0.23129857,0.00121803,-0.02343518,0.00886162,0.03976011,0.02728351,0.00961803,0.02817089,0.00110213,0.01156285,0.0099353,-0.01180858,-0.0680791,0.00587921,0.01044669,0.02515723,0.00642844,0.04338928,0.01821165,0.01156738,0.00750821,-0.00079564,0.01599526,0.00763359,0.00194175
2013-10,0.0310752,0.03268809,0.02704772,0.02787307,0.02754165,0.02912621,0.02967848,0.03126832,0.0339233,0.03866481,0.0290495,0.02583127,0.0271452,0.01939864,0.0236399,0.03302097,0.02357651,0.0414307,0.01087193,0.0460396,0.028157,-0.04764498,0.029102,0.03581943,0.02727273,0.01776062,0.03258736,0.04306389,0.02723268,0.02747253,0.03714377,0.04017217,0.03273745,0.03313087,0.05768051,0.02736886,0.02839644,0.04713341,-0.0355247,0.01323919,0.02352941,0.03988828,0.01761573,0.03722917,0.03083392,0.03092546,0.04428044,0.03474576,0.02823465,0.02540157,0.02552381,0.02324489,0.03598972,-0.0008199,0.02255435,0.02685798,0.01131008,0.03395421,-0.03492433,0.03312383,0.02598169,0.02663148,0.02636775,0.02883834,0.02940501,0.01440733
2013-09,0.04495853,0.03225806,0.0550882,0.06396687,0.05335256,0.03339433,0.06313242,0.06538542,0.06048704,0.0562463,0.06308992,0.06235294,0.05793451,0.04515998,0.0544241,0.06329114,0.07387735,0.07318653,0.0633442,0.05699208,-0.11917858,-0.16217411,0.06770057,0.03344312,0.03373232,0.06322314,0.03806795,0.05862458,0.06025641,0.06221349,0.03776738,0.01489921,0.044505,0.03154574,0.05866957,0.06031816,0.04593329,0.03187251,0.1438646,0.04242003,0.0342426,-0.35844118,0.0684629,0.06740117,0.04331865,0.02564717,0.05366492,0.0653753,0.05879772,0.05734767,0.0553983,0.06493833,0.05040872,-0.14793709,0.06361249,0.0549922,0.20527975,0.05734323,-0.03787597,0.05627783,0.05847218,0.05880849,0.05791171,0.04626258,0.05800294,0.0494261
2013-08,-0.03632116,-0.03852474,-0.02912881,-0.03715309,-0.02665245,-0.03942652,-0.02575857,-0.00615319,-0.01976079,-0.01312258,-0.0231927,-0.02526866,-0.03266476,-0.02626343,-0.03104961,-0.02948809,-0.07726664,-0.03240152,-0.03666129,-0.01526316,0.07481098,0.21260481,-0.03744997,-0.00230179,-0.01019294,-0.02220395,-0.03010839,-0.00228746,-0.02913851,-0.044612,-0.03758911,-0.01424833,-0.04824274,-0.03396437,-0.02599616,-0.02789887,-0.05260244,-0.04761905,-0.03345725,-0.02457897,-0.00197863,0.13476522,-0.02209456,-0.00168124,-0.02164502,-0.03257329,-0.03457106,-0.02576393,-0.04863265,-0.01822504,-0.02915335,-0.01792929,-0.02736983,0.17573788,-0.04876682,-0.02282398,-0.02431118,-0.02440016,-0.11278436,-0.02988943,-0.02953062,-0.03217697,-0.02478224,-0.03724511,-0.03178425,-0.04674157
2013-07,0.03916741,0.02743614,0.03853727,0.04536862,0.0365399,0.03807711,0.05202312,0.04694519,0.05303867,0.0534134,0.05108724,0.02668666,0.04343434,0.02301212,0.0352962,0.05088995,0.05116059,0.0759362,0.04625984,0.05298383,0.08451883,0.08527802,0.04242605,0.02692003,0.02288931,0.04797209,0.04848229,0.06280587,0.0460747,0.04134965,0.04295943,0.04630481,0.05266854,0.0516072,0.02958185,0.04423562,0.05216622,0.03192992,0.0043021,-0.02697882,0.04619565,0.18931792,0.05513666,0.06993511,0.02156134,0.05141451,0.05585831,0.0550048,0.05352283,0.0625,0.04737733,0.05868037,0.05277973,0.10238305,0.02590975,0.04541735,0.17363045,0.05753365,0.07391911,0.05816969,0.04135215,0.03613822,0.04069466,0.04287599,0.03796507,0.06299783
2013-06,-0.0295082,-0.00735433,-0.04334869,-0.05144404,-0.04343144,-0.01826698,-0.03476116,-0.04360087,-0.04311951,-0.0451652,-0.03763031,-0.05234708,-0.03044682,-0.00349794,-0.02632956,-0.03907767,-0.05246776,-0.05810499,-0.02236266,-0.03721683,-0.19348199,-0.27068634,-0.01816584,-0.06837186,-0.07550452,-0.03239557,-0.02190083,-0.04415787,-0.03338425,-0.02326333,-0.03666997,-0.04365782,-0.03306727,-0.01726156,0.01103107,-0.0398054,-0.01010684,-0.01900503,-0.09078889,-0.04452493,-0.08529072,-0.51848636,-0.02498843,-0.11675291,-0.03256151,-0.02484322,-0.028,-0.0453284,-0.00364853,-0.04242175,-0.0390304,-0.03150649,-0.04065041,-0.20598086,-0.02324922,-0.05455963,-0.04621658,-0.03445378,-0.10070108,-0.0259834,-0.03457106,-0.04262379,-0.05238332,-0.03281149,-0.04529956,-0.02948113
2013-05,0.00440626,-0.04205184,-0.02343542,0.01292705,-0.02053824,0.00372787,-0.02792436,-0.03137587,-0.03001827,-0.03087886,-0.03594447,-0.04954832,-0.02420604,-0.0626208,-0.02040816,-0.02528626,-0.05508113,0.02006803,-0.04268293,-0.04327424,-0.00491746,-0.03053931,-0.04559527,-0.0096225,-0.00803353,-0.04192355,-0.07440247,-0.06123973,-0.02442159,-0.0498452,0.01385135,0.01514234,0.00343564,0.00472394,-0.05087271,-0.02279635,-0.05882353,-0.03846154,0.01599289,-0.00682594,0.00708383,-0.07692148,-0.03244705,-0.00421804,-0.01007194,0.01702443,-0.00530504,-0.00741886,0.03388767,-0.01985413,-0.02420331,-0.03588823,-0.06333973,-0.03171197,0.03766311,-0.02185583,0.24943439,-0.02187371,0.10275689,0.03617334,-0.02236925,-0.02431687,-0.01804788,0.00411701,-0.02540748,-0.03724863
2013-04,0.03576279,0.03736223,0.04589439,0.02247191,0.04323928,0.05352798,0.05816918,0.05841695,0.06116292,0.06958438,0.06183146,0.03654765,0.06433108,0.05464148,0.05176428,0.07664884,0.04420866,0.06357759,0.04807223,0.05734571,-0.18937709,-0.21776176,0.07138608,-0.00724463,-0.01594301,0.0505137,0.05632091,0.06257379,0.06086564,0.0485843,0.0397351,0.00270189,0.060174,0.03981763,0.06782727,0.04524989,0.07807018,0.03352892,-0.05175224,0.01041445,-0.00212725,-0.52162874,0.04739559,-0.02207025,0.02936858,0.03596579,0.05096419,0.06710311,0.0499755,0.04068792,0.05725191,0.0566343,0.04572565,-0.15712304,0.05944931,0.05004003,0.2925608,0.04653167,-0.12017167,0.03344607,0.06458056,0.04872329,0.03835443,0.03555556,0.0447205,-0.00675524
2013-03,0.01714286,0.04114352,0.00660975,0.01697313,0.00876872,0.02758621,0.00788497,0.01969561,0.01375138,0.01231061,0.01413613,0.02055968,0.01518572,0.04851922,0.01584158,0.00505306,0.01874163,-0.00849858,0.00679447,0.01319406,0.01992703,0.07243634,0.03996311,-0.01140684,0.00033818,0.02965191,0.04573805,0.00550964,0.01628959,0.02838284,0.02056009,0.01244687,0.01407767,0.05170763,0.03846154,0.00718778,0.03967293,0.04182399,-0.05148741,0.00042176,-0.01969981,0.0388164,0.00509495,-0.04902814,0.0332829,0.05218543,0.01666667,-0.00032436,0.03031312,0.01170079,0.00971284,0.02022654,0.02638701,-0.00387597,0.01152648,0.01359456,-0.09911055,0.01536464,-0.01056444,0.02409639,0.01434768,0.00648677,0.00971119,0.02114736,0.01019647,0.03152324
2013-02,-0.00996828,0.01897608,-0.02156916,0.00901756,-0.02145923,-0.0029615,-0.01230629,-0.00400534,-0.03013333,-0.02793125,-0.02299438,-0.0339404,-0.02085422,0.00423012,-0.00555854,-0.03147877,-0.01019052,-0.06115702,-0.01032909,-0.03599788,-0.11420819,-0.17346796,-0.00699088,-0.0450755,-0.04193548,-0.00342906,0.01702128,-0.03160701,-0.0195122,-0.01199741,-0.01704348,-0.03118564,-0.01624462,0.00096401,-0.03592408,-0.02065934,-0.0077821,0.01268437,-0.02222222,-0.03609084,-0.05001774,-0.31851994,-0.00324374,-0.07426004,-0.01416853,-0.00396616,0.02706553,-0.02767296,-0.00514779,-0.01191454,-0.01826484,0.0,-0.01065246,-0.12278057,0.00406631,-0.01767478,-0.00748596,-0.01987315,-0.0830574,-0.00568828,-0.01926216,-0.02231803,-0.01123876,-0.01247216,-0.02091948,0.01695314
2013-01,0.01744186,0.02897368,0.00990099,0.02400784,0.01203501,0.01827411,0.01781946,0.02939815,0.02477974,0.03223747,0.02453179,0.00929316,0.02147429,0.01624783,0.01600442,0.0300581,-0.00880282,0.03010381,0.01303492,0.01906318,-0.11632021,-0.07989017,0.00614439,0.00756534,0.0035936,0.01854305,0.01376936,0.02732673,0.01986301,0.00922266,0.0329233,0.03306797,0.03486924,0.05570745,0.01671309,0.00781599,0.0066345,0.02939375,-0.003342,0.03353016,-0.011533,-0.32552086,0.01472684,-0.02858628,0.02534562,0.05571187,0.06079027,0.02696556,0.03269896,0.01137321,0.0105753,0.02325581,0.03398058,-0.11845274,0.02050781,0.02016129,0.09134615,0.02360656,0.03981535,0.04428858,0.02151261,0.00799381,0.01314782,0.01784897,0.0084221,0.00476531
