Week,CGW,CHII,EXI,FIW,FXR,IEV,ITA,IYJ,IYT,PHO,PIO,PPA,PRN,PSCI,RGI,SEA,SIJ,UXI,VIS,XAR,XLI,XTN
2013-50,0.02087683,0.00629496,0.0223329,0.02428115,0.02173084,0.0174538,0.02672351,0.02526596,0.01701636,0.02749282,0.01477833,0.02628774,0.01742007,0.02861197,0.02424325,0.03261579,-0.04956934,0.0414642,0.02418615,0.02609859,0.02558968,0.0201005
2013-49,-0.01331669,-0.03388358,-0.01232986,-0.01058031,-0.01142422,-0.02185515,-0.01174636,-0.01346727,-0.01750225,-0.0119637,-0.00445986,-0.00818505,-0.01211721,-0.01182313,-0.01013143,0.00130804,0.03585375,-0.02487884,-0.01303602,-0.0080609,-0.01395349,-0.01289474
2013-48,-0.00373444,0.01843723,-0.00527157,0.00936995,-0.00076278,-0.00605908,-0.00269068,0.00488998,-0.00798046,-0.0061627,-0.00346021,-0.00176741,-0.0019802,-0.00094406,0.00178375,0.00392413,-0.01444735,0.00917131,0.00425777,-0.00445038,0.00289532,-0.01048768
2013-47,0.0115942,0.02941176,0.00478774,0.00768984,0.00458891,0.00884285,0.01091703,0.00333111,0.00302683,0.00284206,0.00490196,0.00920354,0.01035927,0.02261366,0.00601586,0.02726064,-0.00695289,0.01544528,0.00494537,0.01279461,0.00333778,0.0057971
2013-46,-0.00082271,-0.01315789,0.00175243,0.00547152,0.00229885,0.00202173,0.01754201,0.00378282,0.00279651,0.0,-0.00194837,0.01470588,0.00956406,0.01376147,0.00549979,-0.01436031,-0.00901995,0.00229659,0.00496307,0.0192484,0.00513278,0.00774987
2013-45,0.01542309,0.03727866,0.01211045,0.00935786,0.02224824,0.00509165,0.0100945,0.01696065,0.02333193,0.02189178,0.01732673,0.01018923,0.01396082,0.01616063,0.01691598,0.01245902,-0.02749663,0.0431064,0.01487991,0.01305361,0.01359311,0.0313359
2013-44,-0.00707155,-0.02025783,-0.0003231,-0.0133758,-0.00699844,-0.01011122,0.0090801,0.00045254,-0.01683111,-0.00987248,-0.00885827,0.00548446,-0.00629072,-0.00414837,-0.00433566,-0.01043025,0.00734926,-0.00747029,-0.00035166,0.00964706,0.00477598,-0.01585133
2013-43,-0.00375626,0.00943396,-0.00645786,0.0032175,0.00672468,-0.0142893,0.00966502,0.00148064,0.00092429,0.00501044,-0.00294695,0.00294985,0.0031811,-0.01073433,0.00934315,-0.00587851,0.00264594,-0.00481762,0.00402272,0.01415887,0.00573921,-0.00964187
2013-42,0.01305813,-0.01476015,0.01272638,0.00615883,0.01685393,0.01315124,0.03458018,0.0133841,0.02288231,0.01518987,0.01584943,0.02908954,0.02061139,-0.000489,0.02385082,-0.00064683,-0.02308686,0.03220099,0.01621622,0.03719316,0.01987374,0.02197802
2013-41,0.01070664,0.00462107,0.01310333,0.01924992,0.01759411,0.02572097,0.01351351,0.01814326,0.02622922,0.0128866,0.00852558,0.00986717,0.02316785,0.02314465,0.01467998,0.01702685,-0.03783701,0.03447011,0.01765139,0.01472056,0.01498929,0.02816492
2013-40,0.00956106,0.02283539,0.02155465,0.01828649,0.01503759,0.01346712,0.02286248,0.01647823,0.01691236,0.01439791,0.0164271,0.02098717,0.0203587,0.02096816,0.0098346,0.01128069,-0.03051852,0.02766199,0.01764044,0.01971326,0.01848699,0.01210868
2013-39,0.0,0.04240631,-0.00302013,-0.01159324,0.00791997,0.00157853,-0.00922935,-0.00047699,0.00449317,-0.00515464,0.00408789,-0.00884956,0.0052961,-0.00659062,-0.0008906,0.00198413,-0.00299446,-0.00712144,-0.0006215,-0.00837989,-0.00313102,0.01089517
2013-38,0.0,-0.01048618,-0.00149775,0.00566478,0.00627615,0.00209534,0.00597976,-0.0020147,-0.00791745,0.00344086,-0.00050839,0.00576258,0.00119847,0.00305888,-0.00294421,0.01524188,0.00972792,-0.00593912,-0.00320631,0.00940519,-0.00286533,-0.00641961
2013-37,0.01181619,-0.0075543,0.0134839,0.03444712,0.00501463,0.01590668,-0.00022821,0.00641178,0.01489724,0.02814424,0.01337449,-0.00417141,0.01478429,0.02368558,0.01273697,0.01266667,-0.02089911,0.02014925,0.00856504,-0.00648703,0.00791747,0.01233118
2013-36,0.0129812,0.00947867,0.0148686,0.00800836,0.01282599,0.02013058,0.02565016,0.01574131,0.01071919,0.00801782,0.01477573,0.02240566,0.02147852,0.01190161,0.01550388,0.00334225,-0.03100114,0.0293772,0.01737131,0.02331606,0.01730532,0.02051282
2013-35,0.01472618,0.03168317,0.01731215,0.01774077,0.01455668,0.01168289,0.00909642,0.01277715,0.01597807,0.01981567,0.01856909,0.0088141,0.0156893,0.02562689,0.01626525,0.04623044,-0.01678035,0.03538718,0.01405121,0.0178619,0.01216114,0.01620443
2013-34,-0.02227273,-0.01521298,-0.02855141,-0.03924317,-0.03173242,-0.03459548,-0.02368704,-0.02241103,-0.03613246,-0.02478594,-0.01688453,-0.02405363,-0.03456914,-0.03687981,-0.02393372,-0.02169349,0.02503146,-0.04614161,-0.02434626,-0.02949547,-0.02194514,-0.03685801
2013-33,0.01281465,0.014,0.00736971,0.03144199,0.0187691,0.01094391,0.01453312,0.01081148,0.025136,0.02161914,0.01648352,0.01436552,0.02047607,0.02408979,0.01272304,0.01125176,-0.01575774,0.00847458,0.01171113,0.0152873,0.00878514,0.02961347
2013-32,-0.02178746,0.03684749,-0.00658693,-0.02006336,-0.01493811,0.00326442,-0.01838017,-0.01572212,-0.01699717,-0.02666667,-0.02134472,-0.01257862,-0.02208985,-0.02281772,-0.01578867,0.01489362,0.0313914,-0.03282532,-0.01604482,-0.01838902,-0.01257396,-0.02938531
2013-31,0.00579065,0.00205128,-0.00069216,-0.00632467,-0.01225697,0.01179375,-0.00982801,-0.00834947,-0.01921695,-0.01017249,0.00701187,-0.00738438,-0.01253071,-0.0095037,-0.00587881,0.01220388,0.01245526,-0.01657672,-0.01060204,-0.01147959,-0.00759432,-0.02034198
2013-30,0.00224014,0.02739726,0.02227329,0.01458556,0.0431528,0.01866815,0.0321917,0.02741595,0.04032258,0.00757576,0.01147541,0.03337354,0.0347804,0.02488504,0.03266957,0.01531729,-0.05455782,0.04881,0.02714581,0.02839117,0.02706767,0.02525556
2013-29,-0.00354925,0.05240175,-0.00888811,-0.00734009,-0.00608431,0.00783217,0.00692,-0.00772059,-0.01435277,-0.0109075,-0.00269978,0.00241352,-0.01294821,-0.0058651,-0.01467217,-0.00717875,0.0200168,-0.02129338,-0.00841622,0.00237154,-0.0111221,-0.00649734
2013-28,0.00627521,-0.00434311,0.01361145,0.0045904,0.01412804,0.01425314,0.01093366,0.01468758,0.01874483,0.00484581,0.01092896,0.01060359,0.02140127,0.00889248,0.01191766,0.00144718,-0.01136056,0.02806019,0.0174026,0.01065246,0.01787063,0.01530153
2013-27,0.03026071,0.05503513,0.02812785,0.03488799,0.03242009,0.0300885,0.02219404,0.02531646,0.02478948,0.03196347,0.02891156,0.0230608,0.02976818,0.02694444,0.02895074,0.03525881,-0.04320593,0.0600432,0.02442279,0.02002743,0.02353245,0.02223595
2013-26,0.00661626,-0.04617117,0.00220305,0.0119225,-0.00045683,-0.00740083,0.0099342,0.00775094,0.00600114,0.00832562,0.00459242,0.00725566,0.00692042,0.01189802,-0.00144951,-0.0075188,-0.001514,0.00044014,0.00687054,0.00306577,0.00547588,0.00373018
2013-25,0.03495815,0.03376019,0.01571077,0.03067961,0.03099666,0.01705757,0.02986279,0.02202055,0.02968921,0.03424988,0.02789318,0.02921647,0.03094508,0.02448378,0.02465023,0.03054033,-0.04256072,0.05672761,0.02698923,0.02422844,0.02510799,0.03547022
2013-24,-0.05117566,-0.04898829,-0.0262064,-0.03114572,-0.02823315,-0.05632607,-0.01840971,-0.02521439,-0.02965902,-0.0370032,-0.05385897,-0.02018033,-0.02152853,-0.01119082,-0.03199618,-0.01279157,0.04262295,-0.04978541,-0.02532833,-0.02057497,-0.02560786,-0.0300682
2013-23,-0.00870761,-0.0134715,-0.00796236,-0.00993743,-0.0099728,-0.00653038,-0.0032774,-0.0069151,-0.00366094,-0.00590909,-0.01267218,-0.00430849,-0.00696118,-0.01221938,-0.00478316,-0.00679758,-0.0366861,-0.01204819,-0.00749264,-0.00339943,-0.00827301,-0.0116208
2013-22,-0.0099278,-0.011,-0.00252207,-0.0116406,-0.00045351,-0.00141523,0.00963824,-0.00114928,0.01031025,-0.0103278,-0.00438596,0.01084599,0.00053591,-0.01103253,-0.00428096,-0.00303721,0.01466782,-0.00172265,-0.00080085,0.0,0.00129032,0.00929368
2013-21,-0.01481814,-0.02321083,-0.01484794,-0.01079137,-0.00808989,-0.01933857,-0.00605104,-0.01014713,-0.0158169,-0.01552106,-0.01684783,-0.00388266,-0.01449657,-0.00786959,-0.01157335,-0.03663004,-0.01505186,-0.02544848,-0.01035032,-0.00142126,-0.00924737,-0.00912964
2013-20,-0.01769912,-0.04060434,-0.02128783,-0.01826648,-0.01253357,-0.01196772,-0.00779598,-0.01374181,-0.01665142,-0.01589404,-0.0187869,-0.00949914,-0.01130984,-0.01377178,-0.01929661,-0.00659824,0.02175612,-0.02295492,-0.01253629,-0.00944206,-0.01324841,-0.01390989
2013-19,0.01819009,-0.0075543,0.01672361,0.02768549,0.03149606,0.00987028,0.03194539,0.02762288,0.03101574,0.02498864,0.02441731,0.0334672,0.0286719,0.03295421,0.02507635,0.01138088,-0.03715094,0.05404218,0.02786841,0.02357101,0.02676463,0.03369735
2013-18,0.00090992,0.03216374,0.0144108,0.01381112,0.01640881,0.0104905,0.01787446,0.01762926,0.01322501,0.01847575,0.00390625,0.01629697,0.01173261,0.02526003,0.01494234,0.00457317,-0.0344459,0.02714932,0.01793103,0.01921345,0.01863189,0.01034483
2013-17,0.01013358,0.03222558,0.02221807,0.0151918,0.01051625,0.01202749,0.01843449,0.01667787,0.01368533,0.01550023,0.00902935,0.0227801,0.0156731,0.014835,0.01662234,0.01710731,-0.03213483,0.03309693,0.01664786,0.01585849,0.01688913,0.0228013
2013-16,0.02131691,-0.01095618,0.02678743,0.01194605,0.01863659,0.03364374,0.02898126,0.02082184,0.01185419,0.01875902,0.02998236,0.02578797,0.03216459,0.01425914,0.01956448,0.0215311,-0.042569,0.03566122,0.02201622,0.03930269,0.01982133,0.01998668
2013-15,-0.01032379,0.01585624,-0.00747986,-0.00344564,-0.0024558,-0.00808383,-0.00886241,-0.00220507,0.02306992,-0.00856735,-0.00988947,-0.00899195,0.0,-0.00404229,-0.00644614,0.01461039,0.00767591,-0.00447094,-0.00288976,-0.03280196,-0.00250906,0.01928281
2013-14,0.02200375,0.03537981,0.01921979,0.01424288,0.0134357,0.02645026,0.01975487,0.01365972,0.00912122,0.00552486,0.02262181,0.01500938,0.01441492,0.00690069,0.01188682,0.007109,-0.03780259,0.04208999,0.013322,0.01991908,0.01342098,0.0185124
2013-13,-0.00234082,-0.05040323,-0.0019044,-0.01521336,-0.02457467,0.0,-0.00476328,-0.01050505,-0.02121887,-0.01596715,-0.00173511,-0.0070159,-0.02448525,-0.02709069,-0.01220736,-0.0247678,0.01980534,-0.02824859,-0.01309859,-0.00932546,-0.00683995,-0.02216428
2013-12,0.00841515,0.011,0.00566893,0.00474973,0.01752724,0.00179802,0.01302837,0.01184707,0.01867341,0.00179937,0.01035673,0.01503759,0.00994475,0.00086931,0.01828552,0.0,-0.02647059,0.02365184,0.01026001,0.00217797,0.0123119,0.01362309
2013-11,0.0079291,-0.00297324,-0.00243036,0.00474799,-0.00375587,0.00177305,-0.00358166,-0.00279963,-0.01021772,0.00268336,0.00744986,-0.00140318,0.00775838,-0.00057687,-0.00742207,0.02140673,0.00552677,-0.00971772,-0.0023667,-0.00738007,-0.00216509,-0.00607806
2013-10,-0.00139082,-0.04102097,0.00635871,0.0051207,0.01569187,0.00674685,0.0263466,0.00506667,0.01882033,0.00807175,-0.0028393,0.02047619,0.02037928,0.01752848,0.0073029,0.0091954,-0.01191431,0.01537745,0.00698032,0.03108151,0.00459335,0.02698256
2013-09,0.00841908,0.03888889,0.02004582,0.02310846,0.03553801,0.01766996,0.03154383,0.02577108,0.01759241,0.02385321,0.00801374,0.03407407,0.0336947,0.02982826,0.02286299,0.02358491,-0.05285389,0.05193533,0.02716688,0.03564356,0.02443766,0.02568435
2013-08,0.02711864,0.01480111,0.0211433,0.02491376,0.02067574,0.01619804,0.02065351,0.02102018,0.0301844,0.03080569,0.02969121,0.01702554,0.02446391,0.00816203,0.01560062,0.0256,-0.02728614,0.04079551,0.02202643,0.00760582,0.02238595,0.0285916
2013-07,-0.01212687,-0.02393617,-0.00720926,-0.01442841,-0.01936108,-0.01459002,-0.00512048,-0.01475166,-0.01273125,-0.0136612,-0.01031519,-0.0102489,-0.01893388,-0.01705381,-0.01397542,-0.03065134,0.02506933,-0.02531041,-0.01418037,-0.00819941,-0.01260619,-0.02177611
2013-06,0.00759013,0.01959038,0.00985888,0.00977811,0.00737826,0.00236616,-0.00166163,0.01243437,0.00720081,0.01299304,0.00115473,0.00245821,0.01885099,0.0166113,0.00939208,-0.00461184,-0.0266184,0.02777778,0.01347826,-0.00098296,0.01173184,0.00799722
2013-05,0.01199041,0.01537071,0.00506625,0.01487414,0.01904762,0.00029412,0.0287401,0.01571268,0.01857585,0.0121894,0.00870575,0.03087045,0.02415164,0.015625,0.00914897,0.01557632,-0.03160504,0.02496179,0.01440753,0.0268998,0.01215032,0.02092941
2013-04,0.00237869,0.02168022,0.00482532,0.00188893,0.00099354,0.01011268,-0.01382558,0.00236604,-0.00509788,0.0055918,0.0017321,-0.01477833,-0.00270108,0.00211034,0.00619089,-0.00076805,-0.00533975,0.00200803,0.00160233,-0.0151266,-0.00083963,-0.01113043
2013-03,0.00961076,-0.04216867,0.01012461,0.0064688,0.01408451,0.02,0.00559419,0.01152981,0.01828761,0.00702576,0.00986651,0.00787014,0.00697604,0.01193025,0.0070824,-0.00830189,-0.02364381,0.02008239,0.01223828,0.00591327,0.00932994,0.02574187
2013-02,0.01571709,-0.0220339,0.00865631,0.01597818,0.01753481,0.0002942,0.01496221,0.01738506,0.01503519,0.01916627,0.01916168,0.00897308,0.01359283,0.0169279,0.0155587,0.01074444,-0.03310156,0.03376206,0.01885654,0.01640442,0.01733102,0.01841621
2013-01,0.00888889,-0.00676247,0.00694444,0.01499605,0.00103413,0.02070828,-0.0083931,0.0033237,0.01192929,0.02201566,0.01082381,-0.00496771,0.00433974,0.00501882,0.00639659,0.01801096,-0.01002506,0.0130719,0.00348749,-0.00461589,0.00349243,0.00932488
2013-00,0.01597604,0.05495495,0.02781161,0.0274083,0.04189044,0.00785736,0.03390895,0.03195126,0.04470535,0.02287419,0.0163835,0.0342711,0.04519045,0.0467015,0.03677147,0.04954583,-0.06550059,0.06720276,0.03243412,0.053125,0.03230631,0.04957065
