Week,ADRE,BBRC,BICK,BKF,DBEM,DEM,DGS,DVYE,EDC,EDIV,EDZ,EEB,EELV,EEM,EEMO,EEMS,EET,EEV,EMIF,EUM,EWEM,EWX,FEM,FEMS,HILO,IEMG,PIE,PXH,SCHE,SPEM,TLTE,VWO
2015-35,-0.04496012,-0.03886926,-0.04602057,-0.0591133,-0.03775744,-0.05457464,-0.03654382,-0.05061461,-0.14957983,-0.04887378,0.14796411,-0.05089169,-0.03580695,-0.04883498,-0.04528302,-0.04119747,-0.09651639,0.09742337,-0.04637248,0.04872149,-0.03486095,-0.02476873,-0.05773672,-0.02812882,-0.0458221,-0.04641803,-0.05614973,-0.05974395,-0.05013193,-0.05345912,-0.04184741,-0.05103668
2015-34,0.07197844,0.07503828,0.10385757,0.0750469,0.07546012,0.07577855,0.07689747,0.07929687,0.23855981,0.06796556,-0.22344181,0.08937763,0.07130919,0.07922838,0.04660348,0.0873414,0.13479991,-0.14840281,0.06475963,-0.07355293,0.09636992,0.08657869,0.09605598,0.06509393,0.06660232,0.08357432,0.09475219,0.08365311,0.07526882,0.07002096,0.0473642,0.0752909
2015-33,-0.06068966,-0.065427,-0.06199187,-0.07444733,-0.05953693,-0.06722171,-0.06706056,-0.0567867,-0.1958042,-0.05293394,0.22874088,-0.07154538,-0.06469408,-0.06783303,-0.05531915,-0.08108795,-0.13044298,0.14741533,-0.07211029,0.07209136,-0.06316591,-0.07923799,-0.07649667,-0.07848392,-0.05790838,-0.07102708,-0.08492976,-0.06462585,-0.06794162,-0.06893996,-0.07341222,-0.070759
2015-32,-0.04527559,-0.03597122,-0.03604481,-0.03190491,-0.02453333,-0.03268551,-0.03412296,-0.0342556,-0.11151481,-0.03258736,0.11778687,-0.03790543,-0.04134981,-0.03796729,-0.05305574,-0.03951515,-0.07353191,0.07656818,-0.02872777,0.03817365,-0.0276867,-0.03803778,-0.03736842,-0.03640335,-0.0281457,-0.03651412,-0.04828002,-0.04061896,-0.03552568,-0.03674912,-0.03042267,-0.03577611
2015-31,-0.00266934,-0.00522876,0.00548082,0.00224359,-0.00054025,-0.00535714,-0.00057241,-0.0119087,-0.01707423,-0.02753005,0.01451123,0.004,-0.02121641,-0.00532072,-0.0062069,0.00049739,-0.00944717,0.01044562,-0.01167984,0.00554939,-0.01167883,0.00538648,-0.00431034,-0.00037369,-0.00249584,-0.00247097,0.00621891,-0.01299545,-0.00292398,-0.00072072,-0.00164745,-0.00380006
2015-30,0.01681803,0.01240209,0.00394867,0.01668271,0.02170374,0.01786778,0.01546392,0.0091954,0.06053092,0.01578745,-0.06021162,0.01317365,0.01582734,0.02016009,0.01212121,0.01547292,0.04363892,-0.04241389,0.02189781,-0.02025783,0.01480144,0.01922556,0.0176565,0.0164794,0.02173913,0.01756991,0.0124533,0.02348337,0.01908023,0.01621037,0.00583567,0.02083945
2015-29,-0.03428571,-0.0349563,-0.03696858,-0.03307276,-0.02237253,-0.03630735,-0.03691727,-0.04972376,-0.10796221,-0.04189238,0.11802608,-0.02784048,-0.02623102,-0.03753501,-0.06150062,-0.03374447,-0.07974407,0.0764169,-0.03289474,0.03894081,-0.03687112,-0.0254972,-0.03219316,-0.04295116,-0.03739061,-0.03507951,-0.02380952,-0.04445798,-0.03277932,-0.03402518,-0.03349601,-0.03542762
2015-28,-0.00690088,-0.0006215,-0.00368324,0.00269219,0.00467047,0.0,-0.00186418,-0.00060606,0.00240819,-0.0003574,-0.0064887,-0.00074488,0.00045725,0.00111452,-0.01019796,0.00817757,0.00077292,-0.00524232,0.00721075,-0.00156433,0.00241796,0.00636294,-0.00248262,0.012157,0.0023678,0.00139632,0.00841852,-0.00954085,0.00183824,0.00033852,-0.00572435,0.00165335
2015-27,-0.00379387,0.00437774,-0.04357492,-0.00659275,-0.00826446,-0.00610602,-0.00533333,-0.01474128,-0.02505695,0.0,0.00346722,0.00188608,0.00138058,-0.00585774,-0.10285375,-0.00235294,-0.01131783,0.00423864,0.01168224,0.00468019,-0.01864407,-0.00561368,-0.0014985,-0.00140252,-0.01022817,-0.00698649,-0.00485732,-0.00719424,-0.00827586,-0.00237933,-0.01540832,-0.00496689
2015-26,0.01214197,0.019375,0.01626751,0.01940606,0.01640185,0.01340996,0.01584368,0.00469759,0.05964953,0.00955414,-0.05854213,0.0114645,0.01510297,0.01906604,-0.02774566,0.01770115,0.03238927,-0.04170698,0.0174113,-0.01886792,0.02359473,0.01267711,0.02474023,0.00200401,0.01647059,0.01912002,0.02154399,0.0129108,0.01867882,0.01718329,0.01567262,0.01802294
2015-25,-0.0123494,-0.00548446,-0.0056719,-0.01217096,-0.00996512,-0.01325908,-0.00309598,-0.01026226,-0.02699013,-0.00725138,0.02528278,-0.01676775,-0.00847836,-0.00856302,-0.02038505,-0.01059135,-0.0197796,0.01751173,-0.022306,0.00851236,-0.00504202,-0.01528541,-0.01520913,-0.00355527,-0.00615385,-0.00803034,0.00058858,-0.01358234,-0.00881834,-0.00941558,-0.00889642,-0.00899947
2015-24,0.00336803,0.01181592,0.01957295,0.00574383,-0.00201715,0.00322667,0.00761155,0.00666087,0.02150897,0.0024527,-0.02341483,0.00651938,0.00952381,0.0065538,0.0087668,0.01930064,0.02522496,-0.01691564,-0.00411392,-0.00754567,0.00992471,0.01218324,0.00385914,0.00751388,0.003125,0.00819113,0.00779376,0.01041064,0.00855856,0.00890208,0.00623388,0.00838064
2015-23,0.00979192,0.0074813,-0.01,-0.00479819,0.00501002,0.00213675,-0.00285122,0.00260191,0.01034182,-0.00345543,-0.0127291,0.01233225,0.003156,0.00325115,-0.03047091,-0.00134862,0.00216982,-0.00725042,-0.00717405,-0.00319872,0.0206044,0.00048391,-0.00571429,0.00778715,-0.00617284,0.00225734,0.00657501,0.00809717,0.0076199,0.00197109,0.00042608,0.00349087
2015-22,-0.01416516,-0.02487864,0.0,-0.0167364,-0.02625182,-0.01637612,-0.02324406,-0.02433503,-0.06508033,-0.01638785,0.06446135,-0.00647017,-0.02810716,-0.02069514,0.00056497,-0.02996743,-0.03783558,0.04328653,-0.01476469,0.02081633,-0.01669449,-0.02452125,-0.02136554,-0.01991908,-0.00614912,-0.0214412,-0.03633218,-0.01258581,-0.02275711,-0.02220077,-0.01913478,-0.02076216
2015-21,-0.01862803,-0.01139089,-0.02210884,-0.03512564,-0.01625239,-0.02302968,-0.00748503,-0.02403315,-0.06971719,-0.02330226,0.06949189,-0.02444988,-0.00607112,-0.02222222,-0.02326811,-0.00604491,-0.04439774,0.04682152,-0.01432054,0.02387935,-0.00596619,-0.00279981,-0.02696629,-0.00901741,-0.02837939,-0.02073434,-0.00516351,-0.02440377,-0.02095808,-0.01986755,-0.01601643,-0.02233633
2015-20,-0.00116516,-0.01327178,-0.00336417,0.00618945,0.00667939,-0.00921315,-0.0004914,-0.0192,0.00035865,-0.01229773,-0.00334176,0.00068517,-0.00466497,0.00076336,-0.00317292,0.00215008,-0.00801527,0.00063076,-0.00388408,0.0,-0.01020408,0.00324977,-0.00309598,-0.01065449,0.00222222,0.00149158,-0.00391499,-0.01077006,0.0,0.00249221,-0.00060655,0.00050607
2015-19,0.0125,0.02347418,0.00125313,0.01562921,0.00522814,0.01403157,0.0201844,0.01391118,0.04712424,0.01364079,-0.04887335,0.01783265,0.01670951,0.01638085,0.01005823,0.02581072,0.03028747,-0.03326713,0.00929257,-0.0160473,0.01060752,0.02439024,0.01690391,0.0298086,0.01867065,0.0182835,0.02878526,0.01568415,0.01656051,0.01989893,0.01489188,0.01941748
2015-18,-0.00628571,0.00813008,-0.02808757,-0.01190161,-0.01120972,-0.00370553,-0.00731886,0.00478088,-0.03698969,-0.00604326,0.032976,-0.00573937,0.0,-0.01202104,0.01267829,-0.01464255,-0.02419454,0.02123527,-0.01471887,0.01121173,0.0,-0.00790146,-0.00787402,-0.02413273,-0.00147601,-0.01116024,-0.01737668,-0.00902815,-0.00959133,-0.00929944,-0.01104861,-0.00977199
2015-17,-0.02430168,-0.02113078,0.0,-0.01419185,-0.01114724,-0.01004902,-0.01918005,-0.01349921,-0.05736434,-0.00191449,0.05521772,-0.01634423,-0.01410203,-0.01999506,0.02309345,-0.00324394,-0.03843851,0.03623092,-0.01908066,0.01879371,-0.01330377,-0.00395441,-0.00656743,-0.01104294,-0.02389573,-0.01604167,-0.01815182,-0.0153277,-0.01320132,-0.01684533,-0.01353503,-0.01561338
2015-16,0.03894583,0.0115141,0.01931961,0.03239858,0.02615311,0.03777437,0.01572868,0.04142341,0.08699937,0.03841015,-0.08034482,0.0415068,0.02011986,0.02776363,0.03043719,0.01214128,0.04970128,-0.05389222,0.04855562,-0.02750741,0.02444589,0.01669051,0.04359798,0.02738854,0.03007519,0.02574003,0.02031603,0.04367054,0.02855925,0.02628246,0.02770367,0.02973597
2015-15,-0.00147319,0.01458576,-0.01245847,-0.01654657,-0.01318888,0.01213843,0.00766947,0.01346801,0.00313255,0.00838645,-0.00620448,-0.00728408,0.00950735,0.00152944,0.00837054,-0.0063499,-0.00203123,-0.00559284,0.00184502,-0.00295983,-0.00032669,-0.00635743,-0.00365297,-0.01401433,0.00449775,-0.00064309,0.00169683,0.01172529,-0.00465313,-0.00377715,-0.00632911,-0.00305655
2015-14,0.02985525,-0.01080159,0.05044643,0.06239316,0.02606178,0.02244521,0.01270553,0.00281611,0.08104513,0.00978738,-0.08233148,0.04145638,0.00428266,0.02653486,0.03344867,0.02772143,0.05188804,-0.05441124,0.04012739,-0.02690397,0.00690562,0.02087332,0.04295943,0.04791804,0.0183908,0.02628121,0.00223839,0.0310702,0.02951389,0.0248067,0.02268431,0.02872813
2015-13,0.02047146,0.03256365,0.02096627,0.03519237,0.00886263,0.03062914,0.02372357,0.01601164,0.07506105,0.02128402,-0.07244789,0.03169811,0.01979762,0.02539854,0.04206731,0.01794454,0.0523755,-0.04768738,0.02768622,-0.02508961,0.02549286,0.02539841,0.03493014,0.02148704,0.02288871,0.02409091,0.02196532,0.03003003,0.02616148,0.02232589,0.02329632,0.02854812
2015-12,-0.02870229,0.0,-0.01721014,-0.01814333,-0.01385453,-0.0185134,-0.0080415,-0.02081526,-0.05524335,-0.01911049,0.05401909,-0.02380952,-0.00967884,-0.01838335,-0.01308745,-0.00521204,-0.04187509,0.03489138,-0.00536733,0.01868787,-0.01250422,-0.00723012,-0.01010101,-0.01033058,-0.01892744,-0.01591995,-0.00931858,-0.02923628,-0.01717902,-0.01868535,-0.01680856,-0.01690755
2015-11,0.02867948,0.01769372,0.03635505,0.03021807,0.02475998,0.03590922,0.02295782,0.02021403,0.09852855,0.03938731,-0.10186202,0.03324208,0.02069276,0.03392206,0.02649842,0.02305825,0.06804187,-0.06663954,0.03963522,-0.03369066,0.02555128,0.01489147,0.0303506,0.02478754,0.02753036,0.02962615,0.03446191,0.03343653,0.02515137,0.02862069,0.03454504,0.0266779
2015-10,-0.02125664,-0.01860744,-0.04143646,-0.02004935,-0.0110943,-0.03030303,-0.02084983,-0.02142647,-0.06267123,-0.01905104,0.05897823,-0.03831563,-0.01612903,-0.02083912,-0.04638554,-0.01776284,-0.04718119,0.03952528,-0.02854195,0.02121914,-0.03076923,-0.01628664,-0.03011741,-0.0261324,-0.02301587,-0.02097413,-0.02331142,-0.02440513,-0.01939954,-0.02178353,-0.02094941,-0.01950404
2015-09,-0.03573556,-0.02470588,-0.04117389,-0.03943496,-0.0148368,-0.03667745,-0.02717949,-0.03252262,-0.10053769,-0.04279891,0.10763548,-0.03221136,-0.02661431,-0.0347315,-0.04498861,-0.01989235,-0.06539966,0.06971047,-0.04159843,0.03404085,-0.02856194,-0.02014247,-0.02529762,-0.02156796,-0.03235747,-0.03060306,-0.02270081,-0.03908985,-0.0380868,-0.03212062,-0.0308389,-0.03816386
2015-08,0.00863609,0.00118203,0.00841825,0.01998211,0.00695825,0.0124695,0.01165501,-0.00028169,0.03212014,0.01300924,-0.03397491,0.01866081,0.00960279,0.01187584,0.00412979,0.01450309,0.0322811,-0.02335225,0.02089552,-0.01190004,-0.00132319,0.01648352,0.01303258,0.01206897,0.00926641,0.01068182,0.00641399,0.0146886,0.0098346,0.00890208,0.01091465,0.01050081
2015-07,-0.0049868,0.00355872,-0.00176913,0.00059049,-0.00098619,-0.0005322,0.00671835,0.00733014,0.00478908,-0.00236566,-0.0076069,-0.00463789,0.00304613,0.00214247,-0.02094241,0.01150252,0.00673684,-0.0048651,-0.00952381,-0.00159872,-0.0003296,0.00648217,0.0,0.00864454,0.00153492,0.00203344,0.0052755,-0.00519931,0.00133097,0.00525279,0.00413403,0.00294196
2015-06,0.02740964,0.00532544,0.02169982,0.03051572,0.01909548,0.03536184,0.01563314,0.02679343,0.06691851,0.02094061,-0.06960857,0.03295076,0.01358457,0.02268379,0.01710914,0.02565344,0.04180626,-0.04686175,0.01528239,-0.02270059,0.01709688,0.01973684,0.02491103,0.01185909,0.02666667,0.02141377,0.02137767,0.0327381,0.0244898,0.02242303,0.01725664,0.02738976
2015-05,0.00090634,0.01320528,-0.00667854,0.00396341,0.00554995,0.02041387,-0.00389004,-0.00402646,0.00475111,-0.00650908,-0.01189481,0.00976709,0.00263505,0.00246238,0.01194743,-0.00669376,-0.00479581,-0.00685871,-0.01634521,-0.00351562,0.02656676,-0.00602712,0.00972862,-0.00933933,0.012749,0.00253515,-0.00237107,0.00477612,0.00135993,-0.00033411,-0.00594321,0.00164384
2015-04,-0.05539443,-0.03458557,-0.0350346,-0.04232021,-0.03707365,-0.03643836,-0.02912621,-0.01686678,-0.12491298,-0.03970637,0.1292048,-0.04668838,-0.02522836,-0.04316547,-0.04968589,-0.01906578,-0.08403594,0.08631579,-0.03240295,0.04243395,-0.03379722,-0.01967131,-0.0268083,-0.02357362,-0.04040404,-0.03678628,-0.02290076,-0.04363002,-0.03943288,-0.04023553,-0.03758099,-0.04245661
2015-03,0.03538231,0.02639656,0.03454464,0.03782794,0.02138493,0.03447309,0.02011494,0.02132009,0.10137137,0.02702703,-0.09882623,0.040877,0.02913492,0.03390298,0.03556609,0.01570048,0.07430341,-0.06663223,0.02820597,-0.03401624,0.02443992,0.01234568,0.03310916,0.01907735,0.02371542,0.03071911,0.02666667,0.03464755,0.03208066,0.03310811,0.02688291,0.03486442
2015-02,0.02210623,0.00616523,0.01729631,0.0191181,0.00667351,0.01319854,0.0113307,0.01056958,0.03936472,0.00720412,-0.04101054,0.02271867,0.00813008,0.01395089,-0.00413223,0.00533204,0.02355072,-0.02909201,0.01550388,-0.01260986,0.0102494,0.00530303,0.00567595,0.0044843,0.00158479,0.01151316,0.02407407,0.01813785,0.01388889,0.01091778,0.0087346,0.01625561
2015-01,0.03578154,0.02098765,0.0192749,0.03246139,0.02173913,0.03469037,0.02975385,0.02203037,0.09575758,0.02432245,-0.09341304,0.04428904,0.01880734,0.03139269,0.02761104,0.01879792,0.0672667,-0.06330935,0.03174603,-0.02986189,0.01869806,0.01633486,0.02135417,0.02058618,0.01761409,0.02977906,0.0282841,0.03203943,0.02882798,0.03106457,0.03334867,0.03004292
2015-00,-0.01663642,-0.02117647,-0.00764388,0.00062383,-0.00760264,-0.00893855,-0.00795756,-0.01018034,-0.03322995,-0.00582192,0.02969182,-0.01168929,-0.00224417,-0.01026352,-0.01113716,-0.00345423,-0.0290265,0.01916058,-0.01696607,0.01075269,-0.01290323,-0.00227503,0.00312012,0.00951039,-0.00235664,-0.0084408,-0.01278928,-0.00901984,-0.00600739,-0.00853534,0.00135685,-0.00865197
2014-51,0.00060295,0.00831848,-0.00716204,0.0,0.00356053,-0.00273973,0.00238537,0.00406858,0.00087393,-0.00102249,-0.00401328,0.0,0.00179533,0.00082781,0.01461988,0.01040119,0.00059207,-0.00255885,0.00701637,0.00038536,-0.00476029,0.00940997,0.00464396,0.00736584,-0.00078247,0.00163743,0.00673607,-0.00297796,0.00694766,-0.0010218,0.00247191,0.00083519
2014-50,0.05127389,0.04240506,0.02496533,0.04579901,0.03582888,0.06257379,0.02260349,0.0175543,0.12943445,0.02037948,-0.12361748,0.07271997,0.03313112,0.04259043,0.03829787,0.01593323,0.09129721,-0.08208546,0.02779708,-0.04257642,0.02971348,0.01505321,0.02828175,0.02932657,0.01678657,0.0362923,0.03109137,0.04891995,0.0455659,0.04426053,0.03591549,0.04232804
2014-49,-0.04648391,-0.04178929,-0.0436872,-0.05226375,-0.04122137,-0.0534846,-0.03046082,-0.02808511,-0.14285714,-0.03823138,0.15410197,-0.05666546,-0.03563474,-0.04816639,-0.04555809,-0.02606577,-0.09545849,0.10222222,-0.02564103,0.05079488,-0.04928879,-0.02806059,-0.04438903,-0.02957359,-0.03490137,-0.04520295,-0.0356711,-0.05604203,-0.04849039,-0.04576043,-0.0429774,-0.04902766
2014-48,-0.00865301,-0.02502844,0.00999565,0.01448838,0.00301054,-0.00449141,0.00335657,-0.00388781,0.00559284,0.00197044,-0.00875611,-0.00937826,-0.00614844,0.00216216,0.0016835,0.00531915,-0.00042188,-0.00581887,-0.00326691,-0.00274617,-0.00296638,0.0141124,-0.00918318,0.0013541,-0.00970874,0.00319343,-0.01347393,0.00172018,-0.00090009,0.00465271,0.00043745,0.00243178
2014-47,-0.0182069,-0.02234332,0.00169563,-0.01079032,-0.00492611,-0.02292994,-0.00762195,-0.00082327,-0.04266322,-0.00581395,0.03725935,-0.03168899,-0.01569126,-0.01388161,0.00274725,-0.01106664,-0.02879408,0.02630691,-0.00222434,0.01293452,-0.00708535,-0.012054,-0.01824135,-0.01283739,-0.00662252,-0.01153761,-0.00917431,-0.01603096,-0.01221108,-0.01481481,-0.00171233,-0.01438285
2014-46,0.0520414,0.01978022,0.02349869,0.04784979,0.02424242,0.03934942,0.02725149,0.0360665,0.1057453,0.02846739,-0.10347864,0.05785124,0.02022375,0.03522452,0.02878104,0.01428231,0.06862882,-0.07068563,0.05299539,-0.03383163,0.01873151,0.02222222,0.02138783,0.01260783,0.02020958,0.03088803,0.04035608,0.05184332,0.03589053,0.03304693,0.01912628,0.03603119
2014-45,-0.00733427,0.00771775,-0.00343938,0.00478326,-0.00956215,-0.00517197,0.00309199,-0.00195258,0.0076699,0.00131449,-0.00838165,-0.01339585,-0.00171013,0.00266738,0.01315037,0.00883688,0.00205423,-0.00539491,-0.00291734,-0.00356436,0.00655093,0.00339559,0.00660689,0.00730654,-0.00517369,0.00293255,0.00353149,-0.00170261,0.00489978,0.0,0.00172898,0.00695187
2014-44,-0.01338912,-0.02055165,-0.01023454,-0.01354934,-0.0069965,-0.02324994,-0.01247137,-0.01102232,-0.04067098,-0.01967742,0.03839994,-0.02110122,-0.00510638,-0.01397679,-0.03654485,-0.01445498,-0.03089061,0.02687521,-0.01689512,0.01281538,-0.01397919,-0.00603282,-0.00752941,-0.00561798,-0.01528384,-0.01315789,-0.02008032,-0.01399776,-0.01145879,-0.01422107,-0.01581197,-0.01294242
2014-43,0.04738515,0.01645639,0.05141844,0.05332516,0.04375,0.02626835,0.024112,0.03049125,0.10604989,0.03157195,-0.10140159,0.05722165,0.02555219,0.03575298,0.032277,0.01344215,0.07288136,-0.06895473,0.04443713,-0.03393136,0.03186193,0.02900347,0.03153809,0.02586794,0.01925926,0.03107151,0.01511628,0.04224537,0.03910869,0.04155496,0.03323131,0.03898582
2014-42,-0.00367024,0.02171492,0.00131234,-0.00329539,0.00465839,-0.00101937,-0.00128107,-0.00362926,0.01342685,-0.00294118,-0.01657909,-0.00566856,0.00781929,0.00431849,0.01294118,0.00599377,0.01306363,-0.00985222,0.00129828,-0.00546875,0.0079602,0.00614553,0.00628019,0.0084631,0.01194922,0.00477598,0.01824603,-0.00787845,0.0040724,0.00769231,0.0111573,0.0070633
2014-41,-0.01028349,-0.00886918,-0.02017167,-0.0123348,-0.00976362,0.00126711,-0.00385109,-0.02139918,-0.01612422,-0.00487329,0.01442929,-0.00687623,-0.0112069,-0.00484914,-0.00293255,-0.01140413,-0.00392322,0.00787319,-0.01688436,0.00391236,-0.01309758,-0.00782587,-0.00385171,-0.02750166,-0.00666667,-0.00589837,0.00178678,-0.01486784,-0.0045106,-0.00896414,-0.01811907,-0.00675128
2014-40,-0.03299423,-0.03054662,-0.02220325,-0.029036,-0.02217742,-0.02982107,-0.02789539,-0.02161578,-0.09495081,-0.02309913,0.09593982,-0.0297542,-0.02661597,-0.03136531,-0.03414352,-0.0309755,-0.06042781,0.0623771,-0.03028391,0.0323741,-0.02552504,-0.03211334,-0.03810409,-0.05134707,-0.02867384,-0.03236533,-0.02715194,-0.03000546,-0.03089144,-0.03635183,-0.01619088,-0.03098517
2014-39,-0.01193781,-0.00269397,-0.0250957,-0.00653207,-0.00803213,-0.00823353,-0.00373413,0.00163488,-0.02232479,-0.00418814,0.01551189,-0.01474443,-0.00506543,-0.0066313,-0.01400233,-0.00667434,-0.01834615,0.01065318,-0.00516462,0.00634669,-0.01766217,-0.00023787,-0.00470367,0.00699523,-0.00503597,-0.0060241,-0.01321839,-0.00665927,-0.00268697,-0.0042609,-0.00597652,-0.00268817
2014-38,-0.00591716,-0.02044025,-0.00865979,-0.00401031,-0.00247158,-0.0026725,-0.00779917,-0.00955161,-0.03049304,-0.00564617,0.02208603,0.00221729,-0.01276771,-0.00901365,-0.00949721,-0.003386,-0.01415455,0.01525154,-0.00063091,0.00815328,-0.00188798,-0.01912442,-0.00687443,-0.00311915,-0.00915493,-0.00824116,0.00511654,-0.00746667,-0.0116782,-0.00861519,-0.00747043,-0.00782881
2014-37,-0.00026399,0.01049318,0.00526316,-0.00919989,-0.00048924,-0.00356973,-0.00168675,-0.007768,-0.00804224,-0.00915471,0.00491352,-0.00984313,-0.00324412,-0.00253036,-0.01515152,-0.00379719,-0.00563449,0.00353232,-0.01317806,0.00082919,-0.00246609,-0.00294985,-0.00449843,0.00245248,-0.00276817,-0.00255754,0.00224972,-0.00883117,-0.00127551,-0.00250862,-0.00326331,-0.00205233
2014-36,-0.03786922,-0.02248339,-0.0318323,-0.03886079,-0.01783992,-0.03158618,-0.02618046,-0.03367423,-0.09589536,-0.02860513,0.10227441,-0.04228638,-0.02517703,-0.03357664,-0.05012788,-0.02864583,-0.06561828,0.06817316,-0.03002649,0.03445306,-0.02806808,-0.02365164,-0.02932298,-0.02548903,-0.02876254,-0.03024691,-0.03130059,-0.03970223,-0.03387755,-0.03410806,-0.03034483,-0.03690037
2014-35,0.00829146,0.02175039,0.00658404,0.02395048,0.01154957,0.02813299,0.01148348,0.01070984,0.05639817,0.01864457,-0.05589531,0.01971748,0.01343343,0.01911296,0.02732528,0.01312049,0.03511188,-0.03789395,0.01172677,-0.01837607,0.00781015,0.01583408,0.02633889,0.01015835,0.01682369,0.01760928,0.00538213,0.01844467,0.01729107,0.01524855,0.01712124,0.0221173
2014-34,0.01832258,-0.00465357,0.01582278,-0.00215112,-0.00192493,-0.00941447,0.00753828,0.00423729,-0.00285088,0.00059067,0.00071368,-0.00237037,0.00434955,-0.00024456,-0.00468019,0.00616333,-0.0018315,-0.00486831,0.00684728,-0.0008558,-0.00867744,0.00650224,-0.00820734,-0.00029691,0.00067249,0.00062163,0.00378788,0.00503018,0.00124172,0.0,0.00397062,0.00074757
2014-33,-0.00233584,-0.00311042,-0.00551615,-0.00189702,0.00096899,0.00185314,0.00094967,0.00226187,-0.0134357,-0.0008881,0.01138162,-0.0003003,-0.00039651,-0.00441501,0.00578643,0.00243794,-0.0065638,0.0068442,0.00120012,0.00426621,-0.00482073,0.00474791,0.0,-0.00685953,-0.00672948,-0.00083368,0.01832315,0.00356779,0.00041684,0.00433168,0.00477802,-0.00100402
2014-32,0.0141522,0.00366876,0.00761828,0.00882515,0.00787402,0.00304735,0.00454981,0.00101266,0.01648563,0.00119653,-0.01834749,0.00988875,0.00887097,0.00547809,-0.03820683,0.01054994,0.0062596,-0.01087613,0.00852359,-0.00546218,0.00801974,0.00250455,0.00262927,0.00817191,0.00543848,0.00528206,0.01428571,0.00882658,0.00507614,0.00501096,0.00947963,0.00381777
2014-31,-0.01600854,-0.01406983,-0.02420635,-0.00996954,-0.00737826,-0.01586191,-0.01447899,-0.02195061,-0.05408271,-0.02218279,0.05225178,-0.01763068,-0.0124498,-0.01710461,-0.01404056,-0.01270053,-0.03788587,0.03505782,0.00214922,0.01772152,-0.0106805,-0.01935194,-0.0135608,-0.01204819,-0.01420839,-0.01557567,-0.0153148,-0.01803194,-0.01227773,-0.01718213,-0.01050505,-0.01575604
2014-30,-0.02243336,-0.02536232,-0.02077617,-0.02372512,-0.01315789,-0.02255985,-0.02226389,-0.02408454,-0.06969147,-0.0279476,0.06847458,-0.02860621,-0.02105681,-0.02273839,-0.0174538,-0.02241266,-0.04428506,0.04656098,-0.02383107,0.02393162,-0.01915594,-0.02175361,-0.03003003,-0.03236342,-0.02151984,-0.02160366,-0.02078652,-0.0278481,-0.02784705,-0.02592593,-0.02525353,-0.0255447
2014-29,0.01862851,0.00312175,0.02050663,0.01817165,0.01395813,0.01004204,0.00807409,0.01250625,0.03115432,0.01303318,-0.03307579,0.01919505,0.01091791,0.01044776,0.01793249,0.0080089,0.01539727,-0.02201107,-0.00392394,-0.01049538,0.01163503,0.00402055,0.00959024,0.01215067,-0.00134862,0.00929054,0.00227015,0.00973361,0.01098901,0.01228733,0.00967937,0.01145913
2014-28,0.00464227,0.0057652,0.00448248,-0.00084034,0.00595829,-0.00949734,-0.00499524,-0.00551932,-0.00729367,-0.00710269,0.0016661,0.00062073,0.0,-0.00149551,0.00692226,0.00516854,-0.00508094,0.0023955,0.0,0.00167504,-0.00030609,0.00674006,-0.00566696,-0.00303214,-0.00871314,-0.00148054,-0.00955593,-0.00154719,-0.0016942,0.00252446,-0.00020157,-0.0020403
2014-27,0.00528659,0.01439232,-0.02943516,-0.00534308,-0.00049727,-0.0004649,0.00408261,0.00151976,-0.01797146,-0.00177778,0.01628638,-0.00498909,0.00081666,-0.00549588,0.00485175,-0.00733986,-0.00983762,0.01299321,0.00708783,0.00417537,-0.00858369,-0.01489882,0.00219587,0.00764059,-0.00067114,-0.00445387,0.00454545,0.00261643,-0.00042644,-0.00537295,-0.00262679,-0.00256345
2014-26,0.01944758,0.022319,0.01292407,0.02097701,0.01469098,0.01414761,0.01019665,0.00535441,0.06154224,0.00955224,-0.0610612,0.01837187,0.01608911,0.02141764,0.00606061,0.02317655,0.04099579,-0.04020101,0.01187871,-0.0208589,0.01054918,0.01447964,0.01931716,0.00498442,0.01565691,0.01988759,0.0150289,0.0181527,0.02048823,0.0193299,0.00896313,0.02044561
2014-25,0.00624291,-0.00912997,-0.00162338,0.00489631,-0.00810537,0.00519113,0.00708354,-0.00760649,0.01760185,-0.00029797,-0.01821928,0.00095027,0.0057947,0.00511247,-0.01145038,0.00751537,0.00857249,-0.01124233,0.00878569,-0.00529963,0.01005025,0.00526195,0.00634921,0.00189274,-0.00405132,0.00651466,-0.00115741,0.00159574,0.00480559,0.00291545,0.007892,0.00499606
2014-24,0.00369108,-0.00053735,0.00244002,0.00229819,0.0,0.00664137,0.00808824,0.00533401,0.01011189,0.00657305,-0.01168413,0.00701083,0.00498546,0.00358331,-0.02200751,0.00135471,0.00623441,-0.0067904,0.01103057,-0.004477,0.00219849,0.00436481,0.0077484,0.0006215,0.00610169,0.00325945,0.00755814,0.00480256,0.00658183,0.00455137,0.00144838,0.00658588
2014-23,0.00653038,-0.00424403,-0.00162272,0.00602582,0.00050176,0.00094496,-0.00389105,-0.00379939,-0.00932382,0.00238663,0.00846769,0.00477251,0.00082988,-0.0025413,-0.01167109,-0.00694133,-0.00892748,0.0056212,-0.0043956,0.00287003,-0.00655226,-0.01089424,0.00045269,-0.0009245,-0.00201748,-0.00215843,-0.00805524,0.00159151,0.0,-0.00387472,0.00041212,-0.00026164
