Week,DRN,DRV,DRW,FFR,FRI,GRI,ICF,IFEU,IFGL,IYR,KBWY,MORL,MORT,PSR,REK,REM,REZ,ROOF,RWO,RWR,RWX,SCHH,SRS,TAO,URE,USRT,VNQ,VNQI,WPS
2015-15,-0.02040816,0.02169101,0.00161355,-0.00098498,-0.00639135,0.00246305,-0.00326264,0.007034,0.0038432,-0.00508449,-0.01165414,0.0,-0.00167879,-0.01292407,0.00917899,-0.00062228,-0.00445219,-0.01099908,-0.00318979,-0.00540541,0.00327869,-0.00507042,0.00912564,-0.03140831,-0.00996169,-0.00511571,-0.00608431,0.00342397,0.00394657
2015-14,-0.10865645,0.11717974,0.0182704,-0.01590361,-0.03638941,-0.00940439,-0.03658946,-0.00403575,0.01113244,-0.03148469,-0.03593466,0.00229358,0.00393922,-0.03566879,0.03422854,0.00249532,-0.0381835,-0.02203237,-0.0188805,-0.03809524,0.01366494,-0.03782761,0.06400363,0.06684783,-0.06375,-0.03341176,-0.03727918,0.0182964,0.01337386
2015-13,-0.00782689,0.00629235,0.00785124,-0.00389105,-0.00238095,-0.00194505,-0.00618186,0.00058343,0.00271213,-0.00072886,-0.00146092,0.01053864,0.0028393,0.00286205,-0.00208551,0.00504573,-0.00540742,0.00226142,0.00089787,-0.00461165,0.00414708,-0.00380849,0.0,0.00941828,-0.00163517,-0.0018926,-0.0026633,0.00474716,0.0015361
2015-12,-0.08804205,0.08934881,-0.00165289,-0.01357576,-0.03088442,-0.01854081,-0.03010515,-0.01176808,0.0,-0.0266858,-0.0326048,-0.01843318,-0.00733634,-0.03339882,0.02970822,-0.01,-0.02860811,-0.02797513,-0.01816973,-0.02952426,-0.00247117,-0.0297348,0.05387437,0.03216374,-0.05299296,-0.02926829,-0.02939147,0.00249066,0.00432099
2015-11,0.13654419,-0.13127753,0.02826552,0.03532064,0.04547677,0.03385155,0.04329254,0.04227886,0.02866242,0.04194656,0.0510397,0.05392157,0.02677532,0.0447107,-0.04113763,0.02740168,0.04829709,0.04315545,0.03796595,0.04593684,0.0297282,0.04588696,-0.08051564,0.01365796,0.08330164,0.03922518,0.04568382,0.02431222,0.02600698
2015-10,0.04900377,-0.05016181,-0.01151877,-0.00126582,0.01557007,0.00791422,0.01578635,-0.02288262,-0.0020024,0.00929028,0.01976744,0.00873908,0.00469759,0.00852145,-0.00746269,0.00259909,0.01642914,0.01467803,0.01009627,0.01617458,-0.00596591,0.01669065,-0.02084176,-0.01057579,0.01962728,0.01039861,0.01702695,-0.00299786,-0.00159795
2015-09,-0.12330754,0.128,-0.03469388,-0.03535723,-0.04128218,-0.03198819,-0.03815122,-0.0494382,-0.03515476,-0.03798965,-0.05167959,-0.04181601,-0.02353617,-0.04275362,0.03889458,-0.02291534,-0.03950144,-0.0427467,-0.03987385,-0.04033259,-0.03150462,-0.04062326,0.07647815,-0.03391747,-0.07627907,-0.03512993,-0.04148191,-0.03345649,-0.02887865
2015-08,-0.06871278,0.06809701,-0.00082001,-0.01066667,-0.02147971,-0.01484907,-0.02541511,-0.00141363,-0.00573614,-0.01807053,-0.01857923,0.01452785,0.00345821,-0.0164145,0.01342975,0.00415468,-0.02388116,-0.01040253,-0.01386714,-0.02375152,0.00137137,-0.0207367,0.03589518,-0.00170551,-0.03622532,-0.01639734,-0.02250035,0.00123941,0.00154464
2015-07,-0.01160093,0.00456204,0.00493421,0.00756836,-0.00287908,0.00367557,-0.00306366,0.00198356,0.00345092,-0.0016129,-0.0044069,0.01107011,0.0017452,-0.00657519,0.00154879,0.00515796,0.00361423,-0.00136674,-0.00022462,-0.00293902,0.00412314,-0.00274348,0.00065034,0.00226629,-0.00347667,-0.00261905,-0.00282686,0.00476388,0.00556931
2015-06,0.01449275,-0.01669675,0.01709045,0.01541096,0.00529101,0.01385453,0.00352313,0.0372434,0.02427565,0.00662349,0.00515274,0.01870324,0.00762911,0.00372013,-0.00512295,0.01041328,0.00419767,0.00641907,0.01109601,0.00318862,0.01814122,0.00384827,-0.01440241,0.00626781,0.01346367,0.00357483,0.00538701,0.02263592,0.02183544
2015-05,-0.04256253,0.03474536,0.00165975,-0.0088729,-0.01273585,-0.00586797,-0.01448468,-0.00202546,0.0089529,-0.0100058,-0.0129683,-0.00249377,0.00176367,-0.00014229,0.01302083,-0.00097879,-0.02116206,-0.00272603,-0.00401965,-0.0128745,0.00692713,-0.01214247,0.01857996,-0.00897868,-0.02126899,-0.01639728,-0.01292205,0.00546563,0.00629327
2015-04,-0.07148627,0.0719055,-0.01416667,-0.01570681,-0.02479339,-0.02192243,-0.02582465,-0.01546994,-0.01905132,-0.02288136,-0.01825202,-0.02045728,-0.0109447,-0.01978022,0.0144385,-0.01279591,-0.02032299,-0.01902655,-0.02391925,-0.02610324,-0.02181718,-0.02623295,0.04884857,-0.01284916,-0.04611733,-0.02169941,-0.02341318,-0.02135231,-0.0176156
2015-03,0.04317789,-0.04727794,0.01529962,0.01453841,0.01361502,0.0130574,0.01476138,0.0093149,0.01306413,0.01593741,0.01330935,0.03404792,0.01294118,0.0128978,-0.01821968,0.01440262,0.01144334,0.01358081,0.01434013,0.01424467,0.01095506,0.01367659,-0.03413345,0.03110599,0.03355345,0.01568352,0.01411765,0.01213282,0.00893142
2015-02,0.05286539,-0.05092593,0.01855047,0.01727968,0.01898434,0.02228343,0.01761867,0.03124024,0.02664514,0.01384638,0.0267008,-0.00967352,-0.00404391,0.00904338,-0.00981405,-0.00610344,0.02319491,0.00902935,0.02298589,0.01800822,0.03192407,0.01706392,-0.02505993,0.00799543,0.02777778,0.01132877,0.01817673,0.02734375,0.02964169
2015-01,0.09452736,-0.08749484,0.02249669,0.02383367,0.02799607,0.02786378,0.03281943,0.01558029,0.0147541,0.02647811,0.01120239,-0.01194743,-0.00460299,0.03160667,-0.02801401,-0.00511019,0.03280609,0.00638686,0.03065315,0.03063787,0.02387268,0.03066967,-0.05190029,0.0011422,0.05283381,0.02905983,0.02974032,0.01607221,0.01289256
2015-00,-0.01048951,0.00571429,-0.01130435,-0.01105805,0.00998502,-0.00743018,-0.00293083,0.00031546,-0.00967352,-0.00420863,-0.00225564,-0.00590319,-0.00228833,-0.00146199,0.0075188,0.00318269,-0.00118041,-0.00364631,-0.00840336,-0.00314663,-0.0127278,0.00592551,0.0040833,0.02470588,-0.00690581,-0.00293327,-0.00276404,-0.00391815,-0.00976245
2014-51,-0.01203611,0.00931551,0.0074171,0.00201562,-0.00450225,-0.00255558,-0.00852505,0.00595985,0.00645943,-0.00525604,0.0003785,-0.00357143,-0.00343446,0.00190644,-0.00149551,-0.00350095,-0.00763957,0.00691882,-0.00116795,-0.00478529,0.00463231,-0.00507901,0.00733795,0.01603325,-0.00595696,-0.01306873,-0.00335277,0.00763359,0.00913242
2014-50,0.08867277,-0.0845964,0.02666064,0.03394737,0.02716823,0.0260569,0.03054368,0.03874959,0.02587646,0.02889447,0.03044682,0.04396985,0.02175191,0.02578185,-0.02972196,0.02282361,0.02642901,0.03857281,0.02820326,0.0278874,0.02299194,0.02800708,-0.0562698,0.01086301,0.05704137,0.02089627,0.02819262,0.02339181,0.02116224
2014-49,-0.00924918,0.00774622,-0.01883487,-0.00464756,-0.00206079,-0.00495566,-0.00168899,-0.02416065,-0.01221001,-0.00708783,0.00350467,0.00731707,0.00115741,-0.00286015,0.00634456,0.0,0.00243013,-0.00520095,-0.00834128,-0.00401502,-0.01109813,-0.00232153,0.01081917,-0.02732558,-0.01268371,-0.00520188,-0.00329786,-0.01594235,-0.01213513
2014-48,0.00669269,-0.00826149,-0.00602151,-0.00587634,0.00311526,-0.00467047,0.0002431,-0.01301518,-0.006,-0.00108225,0.00827097,-0.00704225,-0.00341297,-0.00257108,-0.00096852,-0.00473634,-0.00447792,0.00809139,-0.00450237,0.0026137,-0.00827389,0.00175798,0.00230415,0.02219626,-0.00263211,-0.00372671,0.00272273,-0.00214684,-0.00674807
2014-47,0.04330254,-0.0401523,0.00603448,0.00980392,0.01366264,0.00780437,0.01493458,0.01684679,-0.0008,0.01326674,0.01509734,0.01650943,0.00971429,0.0166973,-0.01677852,0.00790639,0.01590252,0.01430615,0.00958084,0.01389073,0.00487246,0.01424755,-0.02468438,-0.00057307,0.02723896,0.02036199,0.01392289,-0.00341734,-0.00450016
2014-46,0.01478415,-0.01684636,0.0017301,0.00544606,0.00529942,0.0002611,0.00772586,-0.00096931,-0.00079968,0.0086833,-0.0003992,-0.00355872,-0.00343249,0.00775194,-0.00757935,-0.00253968,0.00248602,-0.00047962,0.00603573,0.0062742,0.00143761,0.00688623,-0.01889908,-0.00175234,0.01730688,0.00890132,0.00478247,0.00214915,-0.00289296
2014-45,-0.04412607,0.04261954,0.01567262,0.00259336,-0.01467505,0.00209534,-0.01432983,0.01176086,0.01617469,-0.00988545,-0.01614173,0.01459854,0.01100174,-0.00261337,0.01001431,0.00576184,-0.01134488,-0.0113852,-0.00216711,-0.01466508,0.01217039,-0.01421801,0.02066654,0.0236267,-0.020625,-0.01035092,-0.01420715,0.01628664,0.01820546
2014-44,-0.028,0.02564991,-0.01633004,-0.01842846,-0.0104712,-0.02293814,-0.01134682,-0.01145288,-0.03426546,-0.00392526,-0.00434439,0.01358025,0.00641399,-0.00568269,0.00476872,0.00321337,-0.00907591,-0.00190114,-0.01884542,-0.01108472,-0.03494927,-0.01064774,0.00797626,-0.0152314,-0.01105549,0.00076007,-0.00945987,-0.03196444,-0.03659306
2014-43,0.05113986,-0.05344,0.0166302,0.02811671,0.01721356,0.03788286,0.02282872,0.02547981,0.03890254,0.01184758,0.02030869,0.01119403,0.00704225,0.01077142,-0.00889513,0.00711514,0.02364217,0.02351788,0.02757262,0.02221011,0.03951991,0.02262997,-0.02686355,0.02282282,0.02472885,0.00848984,0.01754111,0.04126214,0.04177632
2014-42,0.0489418,-0.0485842,0.01826281,0.01669809,0.01761145,0.01922021,0.01472888,0.0280595,0.01538462,0.01703801,0.01448675,0.01265823,0.00531915,0.01901821,-0.01776765,0.00162496,0.0097487,0.01906673,0.01633166,0.01632482,0.01578791,0.01753837,-0.03387234,0.01437987,0.03451408,0.01869405,0.01635664,0.01674107,0.01837621
2014-41,0.04552023,-0.04524519,0.00677507,0.00909843,0.01703578,0.00111328,0.01624815,0.00724138,0.0106067,0.01586766,0.00721868,0.00384615,0.00298507,0.00396432,-0.01774623,0.00428195,0.01201335,0.01654602,0.01339861,0.01567894,0.01401584,0.0151564,-0.03119002,-0.00298864,0.03203276,0.01567568,0.01503884,0.01365809,0.00950441
2014-40,0.04154079,-0.04613402,-0.01472557,-0.0049505,0.01324122,0.00588565,0.01973414,-0.01960784,-0.01502504,0.01038475,0.00735612,0.02239789,0.01090909,0.01009591,-0.01577564,0.00933022,0.02360761,0.00362694,0.00283798,0.01652288,-0.0125937,0.0164042,-0.02180392,-0.01198322,0.01982864,0.01065283,0.01460222,-0.01648841,-0.01268781
2014-39,-0.00076046,-0.00102119,-0.00848214,-0.00878156,0.0,-0.01283124,0.00344542,-0.02503294,-0.01851852,-0.00034083,0.0008707,-0.01576873,-0.00905797,0.00067636,0.00174825,-0.00765136,0.00533272,-0.00879007,-0.00642178,0.00117354,-0.01653869,0.00197498,0.0006251,0.00487805,-0.00049092,0.00357634,0.0003367,-0.01215201,-0.0171278
2014-38,-0.00603318,0.00282268,-0.00653026,-0.00324939,-0.00230415,-0.00827815,-0.00165062,-0.01734661,-0.00767677,-0.00068097,-0.00858001,-0.00130208,-0.0036036,-0.00640485,0.00262697,-0.00330469,-0.00115714,-0.00410889,-0.00609601,-0.00160983,-0.00984081,-0.00229885,0.00062627,0.0,-0.00171233,-0.01195327,-0.00100773,-0.00563991,-0.00389864
2014-37,0.00518519,-0.0078064,-0.01025641,-0.0064154,0.00114351,-0.00818107,0.00068325,-0.00191571,-0.00638213,0.0,0.00727117,-0.00127877,-0.00238095,-0.00100654,-0.00748569,-0.0026178,-0.00206801,0.00718686,-0.00201664,0.002185,-0.00801374,0.00228758,-0.00318269,-0.01928531,0.000962,0.00026998,0.00200334,-0.01132237,-0.01214058
2014-36,-0.14906832,0.16084559,-0.01992528,-0.03620026,-0.05083829,-0.03561142,-0.05440248,-0.00316356,-0.02017067,-0.04632153,-0.04458857,-0.05389222,-0.02763385,-0.04977806,0.04930233,-0.03005378,-0.0599871,-0.04101562,-0.03598165,-0.0519945,-0.01865776,-0.05211224,0.09486999,-0.02040816,-0.09238425,-0.04569961,-0.05122951,-0.01950612,-0.01747815
2014-35,0.02862595,-0.02897252,0.01327801,0.00488683,0.00981997,0.00548876,0.01093465,-0.00093139,-0.00076834,0.00774069,0.00569801,0.00720288,0.00172811,0.00866635,-0.01517939,0.00221589,0.01040763,0.00293974,0.00700991,0.01055116,0.00414823,0.01058201,-0.01871102,0.02823264,0.01733216,0.00749741,0.00937848,0.00412626,0.00185816
2014-34,0.02081978,-0.02329645,-0.00904233,-0.00026205,0.00704989,0.00078493,0.00694535,-0.00516247,-0.00744602,0.00567905,0.01067762,0.01081731,0.00867052,0.00693996,-0.00183486,0.00700191,0.0104918,0.00592885,0.00242014,0.00713187,-0.00603236,0.00658514,-0.01283587,-0.02222222,0.00998225,0.00577731,0.00785131,-0.01023123,-0.00844391
2014-33,-0.00960922,0.00620201,0.00290456,0.00105319,-0.00377358,0.00366588,-0.00325988,-0.00122249,0.00337711,-0.00210424,-0.00163399,0.00484848,0.00348837,0.00112685,-0.00138058,0.00255673,-0.00239182,-0.00049188,-0.00145173,-0.00375522,0.00027533,-0.00218545,0.00343702,0.0153235,-0.00331418,0.00026205,-0.00302837,0.00205634,0.00121212
2014-32,0.03269755,-0.03242794,0.01136842,0.00885906,0.01101322,0.01121795,0.0119952,0.02499219,0.01219977,0.01023271,0.00749376,0.01856436,0.00938967,0.00918033,-0.01122083,0.00967118,0.01245275,0.00149551,0.01359367,0.01036785,0.01802309,0.01115716,-0.02227355,-0.00570776,0.02089073,0.0090812,0.01123047,0.01126878,0.0154464
2014-31,-0.0129959,0.01044817,-0.01215423,-0.01255342,-0.00386313,-0.01064396,-0.00440294,-0.0053009,-0.01660377,0.00199534,-0.00041929,0.02948718,0.01492537,-0.00164989,-0.00179372,0.017769,-0.00444543,0.0020141,-0.00912229,-0.00596845,-0.01569067,-0.00669429,-0.00585461,-0.01256425,0.00349081,0.00026874,-0.00424005,-0.01616245,-0.01742586
2014-30,-0.0712897,0.06912442,-0.00668058,-0.01427816,-0.02441671,-0.0151912,-0.02359418,-0.01192661,-0.01046729,-0.02192408,-0.02336066,-0.03690037,-0.01988304,-0.02241351,0.01677244,-0.02061192,-0.01907058,-0.02373887,-0.02014074,-0.02358688,-0.01659292,-0.02380952,0.04464585,0.01558891,-0.04435938,-0.01456568,-0.02403846,-0.01211002,-0.01212121
2014-29,-0.01114024,0.00741163,0.00675676,-0.00132591,-0.00272183,0.00158228,-0.00066007,-0.01622109,-0.00074991,-0.00180743,-0.00777414,0.00373599,0.00235156,-0.00455359,0.00680272,0.00226317,0.00154902,-0.00444444,-0.00194695,-0.00098246,-0.00193477,-0.00157381,0.00265869,0.04237288,-0.00363554,-0.00318979,-0.00337783,0.00227085,-0.00181763
2014-28,0.02123424,-0.02102607,0.00720034,0.0087836,0.00710771,0.00981172,0.00889538,0.00996678,0.0093985,0.00626546,0.00738007,-0.00496278,-0.00117647,0.00917131,-0.00359712,-0.0009715,0.01137631,0.00098571,0.00782587,0.00817477,0.00750208,0.00727618,-0.01238237,0.0030248,0.01372684,0.01337972,0.00856635,0.00810642,0.00975312
2014-27,0.02635229,-0.02635117,0.0,0.0051089,0.0088741,0.00320598,0.00969958,-0.00844136,0.00075529,0.00919425,0.00330033,0.0164557,0.01072706,0.00778919,-0.00089166,0.01150181,0.00857594,0.00397614,0.00543344,0.00900772,0.0,0.00930382,-0.01653821,-0.00960961,0.01738722,0.00866504,0.00918033,0.00104275,-0.00122026
2014-26,-0.00761246,0.00751274,0.00894759,-0.00479616,-0.00442968,0.00187016,-0.00336882,0.00960961,0.00451637,-0.00333556,0.0,-0.03182375,-0.01982507,0.0,0.00892857,-0.01579626,-0.00585059,0.00148736,-0.00098571,-0.00343004,0.00418293,-0.00384615,0.00773694,0.02739726,-0.00795136,-0.00593952,-0.00278734,0.00753769,0.00762428
2014-25,0.01185495,-0.01092459,0.0116129,0.00856302,0.00388457,0.00536625,0.00323756,0.0149527,0.00683371,0.00536103,0.00289975,0.01867995,0.01060695,0.00282815,-0.00927152,0.00813008,0.00701199,0.00896861,0.00843463,0.00501145,0.01585055,0.0038548,-0.01086262,0.01197227,0.01038226,-0.00512406,0.00542674,0.0078158,0.00985525
2014-24,0.06539309,-0.06212121,0.00431593,0.01737714,0.02090395,0.0127648,0.02001645,0.0,0.01378782,0.01855635,0.02408112,0.00503778,0.00414201,0.00978738,-0.01437282,0.00325733,0.01977011,0.01766784,0.01734104,0.02097291,0.01456727,0.01991512,-0.03614458,-0.02083333,0.03823673,0.01836119,0.02141184,0.01211992,0.01366884
2014-23,-0.02883263,0.02896261,-0.01150405,-0.01252999,-0.00946021,-0.01069233,-0.00946202,-0.02608953,-0.01393597,-0.00956215,-0.01608247,-0.00871731,-0.00470588,-0.01397206,0.00618102,-0.00388727,-0.00567795,-0.01093983,-0.01162791,-0.00989247,-0.01374089,-0.00965251,0.01892494,-0.00426569,-0.01962175,-0.01294848,-0.01021417,-0.01153282,-0.01345566
2014-22,0.0489709,-0.04885655,0.01513841,0.01209352,0.01450893,0.01048669,0.01322894,0.02447869,0.00569044,0.01328401,0.02086811,0.01649746,0.01070155,0.01521994,-0.01581722,0.01179941,0.01247731,0.02379747,0.01293211,0.01408046,0.00929839,0.01548387,-0.02560455,-0.00061162,0.02661597,0.01079914,0.01553719,0.00676247,0.00524368
2014-21,0.0,-0.00256674,0.00744634,-0.00027005,0.0,0.00406174,0.00013548,0.0070229,0.00268508,0.00202566,-0.00208768,0.01019108,0.00118906,0.0,-0.00613766,0.00393701,-0.00113353,0.00253807,0.0004995,-0.00028835,0.00226822,0.00097119,-0.00313529,0.01497193,0.00430931,0.01871731,0.00033173,0.01132721,0.00499376
2014-20,-0.00868936,0.0086185,0.0,-0.00054348,-0.00337268,0.00136314,-0.00420396,-0.0043024,0.00386997,-0.00050925,0.00296862,0.0130719,0.00481058,-0.00168549,0.0013089,0.00665557,-0.00544094,0.0072314,-0.00075282,-0.00289519,0.00170794,-0.00324886,0.00372093,0.01899937,-0.0038666,-0.00488865,-0.00266533,0.00494836,0.00251572
2014-19,0.00502513,-0.00559085,0.00797166,0.0010929,0.0011217,0.00656814,0.00447215,-0.01679389,0.01212833,0.00220376,-0.00084459,0.00665779,0.00609385,-0.00100925,0.00393013,0.00471063,0.0045403,-0.01233933,0.00654912,0.00144571,0.00659026,0.00129744,-0.00418864,0.02720207,0.00385914,0.002443,0.00249501,0.01196172,0.01111464
2014-18,0.03298351,-0.0356623,0.00811542,0.00803102,0.01196581,0.00722022,0.01183106,0.0167754,0.00674871,0.00839329,0.01204301,-0.01059603,-0.00727714,0.00921344,-0.00562041,-0.00868694,0.01079467,0.00156087,0.012791,0.01174226,0.01639824,0.01053671,-0.01745333,-0.01946788,0.01650246,0.01017882,0.01147679,0.00640035,0.00870968
2014-17,0.02474865,-0.02540579,0.00543232,-0.01068493,0.00920598,0.03366906,0.00653686,0.00913098,0.03319672,0.01235642,0.00824653,-0.00265252,-0.00364299,0.01588133,-0.00976645,-0.00066979,0.00603388,0.00837258,0.00644995,0.00845196,0.00706922,0.00798669,-0.02336861,0.00648088,0.02465684,0.00027655,0.00818414,0.01002004,0.03089701
2014-16,-0.00630418,0.00368664,-0.00587703,-0.0044065,-0.00173812,-0.00746055,-0.00126351,0.00885796,-0.00614502,0.00017498,-0.00218436,0.02185792,0.00985829,0.00087413,-0.00168138,0.00711141,0.0035344,-0.00417755,-0.00155521,-0.00119528,0.00029577,-0.00067114,0.0,-0.02765556,-0.00102828,0.00111514,-0.00154427,-0.00929409,-0.00232945
2014-15,0.04579517,-0.04202962,0.01183971,0.01486259,0.01416765,0.01135371,0.01429388,0.0253329,0.01159901,0.01389631,0.01513802,0.0,0.00309981,0.01303106,-0.0095317,0.00307272,0.00812231,0.01923077,0.01370224,0.01522302,0.01344889,0.0153741,-0.02496844,-0.01297899,0.02550478,0.01827005,0.01240391,0.01134594,0.01641541
2014-14,-0.03428571,0.03141593,0.01151013,-0.00946284,-0.0117096,-0.00869817,-0.00952923,0.0012945,-0.00621118,-0.0100885,-0.00879121,0.0,0.00185759,-0.01530343,0.01044714,-0.001703,-0.00951249,-0.01950448,-0.00630915,-0.01179495,0.0009009,-0.01051917,0.02198582,0.01008192,-0.02180194,-0.01155255,-0.01198125,-0.0028979,-0.00635027
2014-13,0.01763224,-0.01762304,0.01498829,0.00618847,0.0088968,0.01089517,0.00836217,0.00194805,0.00880872,0.00695807,0.00221141,0.00832178,0.0018622,0.00749331,-0.00826105,-0.00102006,0.00967352,0.00105097,0.00691306,0.00934723,0.00576456,0.00963192,-0.01160352,0.02207792,0.0122634,0.00512237,0.00666433,0.01379778,0.00947867
2014-12,0.02738516,-0.03067859,0.02022147,0.01818707,0.00902527,0.01719976,0.01443937,0.00724161,0.0224622,0.00759356,0.00583745,-0.01939058,-0.0056005,0.00725953,-0.01141459,-0.00749319,0.01184308,0.00212766,0.01659864,0.01139379,0.02494543,0.01155867,-0.01506719,0.03265306,0.0145126,-0.00143062,0.01018221,0.02396463,0.01805556
2014-11,-0.02129472,0.01400502,-0.01006711,-0.01536273,-0.00536673,-0.01220965,-0.00437254,-0.02037516,-0.0188195,-0.00393842,-0.00311388,0.00273973,0.00185644,-0.00629157,0.00619067,0.00237047,-0.00537372,-0.00368034,-0.0091447,-0.00571517,-0.01661538,-0.00520111,0.00441258,0.01731302,-0.00885431,-0.0051006,-0.00529568,-0.01285878,-0.01948718
2014-10,0.01746725,-0.01955592,-0.02036949,-0.0076661,0.00722022,-0.01243339,0.00706402,-0.02583732,-0.02810403,0.00468384,0.00807175,0.03098592,0.01885607,0.0068978,-0.00531046,0.01479188,0.0101035,0.01066098,-0.00778942,0.00733001,-0.0236507,0.00665033,-0.0087241,-0.03807615,0.00896252,0.00973933,0.00712758,-0.02466621,-0.02726355
2014-09,-0.01689189,0.0121466,0.01581975,0.01138628,-0.00714286,0.00861045,-0.00683537,0.01451145,0.01821262,-0.00535619,-0.0035461,-0.03688525,-0.01301115,-0.00556553,0.00700742,-0.01258932,-0.00729395,-0.00683851,0.00752891,-0.00462892,0.01960184,-0.00484932,0.0098488,0.0127774,-0.00987457,-0.00255537,-0.00616523,0.02586605,0.02569373
2014-08,0.03593339,-0.03477558,0.00189573,0.00141283,0.01264299,-0.00352734,0.00865864,0.00637146,-0.00333751,0.00883201,0.01479157,0.02407932,0.01258653,-0.00465449,-0.01429739,0.01596668,0.01133284,0.00901857,0.00644988,0.01045568,0.00090992,0.00874738,-0.01943199,0.00799467,0.02040261,0.00968385,0.01212986,-0.00340909,-0.00505902
2014-07,0.00088261,-0.00279944,0.00285036,-0.00056689,0.00241692,0.0,-0.00220523,0.01357905,0.00041789,-0.00036095,0.00225124,-0.02250352,-0.01502818,0.00672483,-0.00122299,-0.01512547,-0.00468673,-0.00159744,0.00215808,-0.00093735,0.00366189,-0.000351,0.00162624,0.00391389,-0.00136129,-0.00028563,-0.00035753,0.00113714,0.00067522
2014-06,0.0362117,-0.03575504,0.03494094,0.0142029,0.01290719,0.01383043,0.00908549,0.02861953,0.01928847,0.01194194,0.0179558,0.01751825,0.00893427,0.00938881,-0.01081298,0.00630252,0.0,0.02019651,0.01320859,0.01079023,0.01947236,0.01211689,-0.02483985,0.04820095,0.02428692,0.01334494,0.01236588,0.02075076,0.0148532
2014-05,0.07494867,-0.07447899,0.03490137,0.03526221,0.02735369,0.03467666,0.0302701,0.01497736,0.03669319,0.02450142,0.00749064,0.03680982,0.0176586,0.02268827,-0.02662037,0.01722282,0.025154,0.0150838,0.03164196,0.02853844,0.03724093,0.02888889,-0.04896813,0.03321799,0.04855247,0.02829621,0.02502352,0.04226032,0.03781663
2014-04,0.07337526,-0.06886228,-0.01036525,0.00503107,0.02175304,0.00123153,0.02619608,-0.01292957,-0.01289768,0.02082537,0.02047464,0.02799378,0.01450231,0.02174328,-0.02047122,0.01591896,0.02980392,0.01392758,0.01021566,0.02532911,-0.0038059,0.02392523,-0.04160637,-0.00803213,0.0411084,0.01931784,0.02369219,-0.01333645,-0.01317158
2014-03,-0.03455084,0.03270042,-0.02928469,-0.01994796,-0.01129235,-0.02569465,-0.01353222,-0.01434768,-0.02997502,-0.01256329,0.00092208,0.01708075,0.00924703,-0.01633189,0.01370399,0.00757303,-0.00774793,-0.00493421,-0.01967849,-0.01321155,-0.02615385,-0.01317716,0.0257661,-0.03639847,-0.02553566,-0.0156712,-0.01060662,-0.02811791,-0.02789916
2014-02,0.0334728,-0.03322863,-0.00239923,0.00587199,0.01217168,0.01000606,0.01018649,0.01671214,0.00460251,0.00991609,0.01226415,-0.00787402,-0.00596817,0.0041722,-0.00656117,0.00072966,0.01130686,0.01457399,0.00842697,0.00996678,0.00527786,0.00968703,-0.01773649,0.01279591,0.01852414,0.01085973,0.01081799,0.00822481,0.00880759
2014-01,0.03624733,-0.03880983,0.01540684,0.01173365,0.01159047,0.00848999,0.01660079,0.0134715,0.00543251,0.0132463,0.00377358,0.014377,0.00738751,0.01697203,-0.01185922,0.01035503,0.01919488,0.00223214,0.01100141,0.01218494,0.00620732,0.01312336,-0.02780749,0.03488372,0.02678571,0.01458967,0.01318052,0.01028571,0.00675447
2014-00,0.00216685,-0.00222646,-0.01046125,-0.00204738,0.00064725,-0.02283511,0.00079631,0.0059399,-0.0362757,0.00096488,-0.0009434,0.04384486,0.02209945,0.00096525,-0.00418729,0.02205323,0.00053821,0.00391061,-0.00140885,-0.00050302,-0.00308356,0.00037679,-0.00235322,-0.01768793,0.00217459,0.01389747,0.0003841,-0.0103697,-0.01101101
2013-51,0.00767544,-0.00924765,0.0023912,0.0,0.00259909,0.00358744,0.00239885,0.01164432,0.0045082,0.00426687,-0.0009434,-0.01003344,-0.00068823,-0.0009688,0.00189107,-0.00452659,0.00543183,0.00168256,0.00256118,0.00371308,0.00187091,0.00189538,-0.00419678,0.0089172,0.00438596,0.00248293,0.00385654,0.00754976,0.00509857
2013-50,0.04734411,-0.04769688,0.00531144,0.01108116,0.01587302,0.01342282,0.01184488,0.01117923,0.01211362,0.01839399,0.02126631,0.06581353,0.03302225,0.01656151,-0.01295816,0.03373872,0.00245031,0.02784223,0.01156738,0.01492793,0.00601076,0.01657033,-0.03587795,-0.00942803,0.03417969,0.01217228,0.01450696,0.00716763,0.01247834
2013-49,-0.08686441,0.08200383,-0.01896633,-0.02063071,-0.02833226,-0.02062164,-0.02672782,-0.01800212,-0.01403219,-0.02433842,-0.02974504,0.00544465,0.00286738,-0.02575932,0.02239939,0.00470404,-0.02940397,-0.01267281,-0.02430065,-0.02890077,-0.02136884,-0.02851782,0.04776921,-0.01549907,-0.04939422,-0.02108158,-0.02847315,-0.01390472,-0.01402668
2013-48,0.04143337,-0.0421705,-0.00188413,0.00177096,0.01509186,0.00179158,0.01744186,0.00923295,-0.00571662,0.01001571,0.00618165,-0.0202952,-0.00940666,0.01113499,-0.00898204,-0.01024429,0.01924119,0.00465116,0.00397727,0.01757679,-0.004313,0.0180353,-0.02200903,-0.00182593,0.02088018,0.01211933,0.01244168,-0.00406412,-0.00440678
