Week,BBH,BIB,BIS,CURE,FBT,FXH,IBB,IHE,IHF,IHI,IXJ,IYH,PBE,PJP,PPH,PSCH,PTH,RXD,RXL,RYH,VHT,XBI,XHE,XHS,XLV,XPH
2014-42,0.07904286,0.14419252,-0.13401383,0.16145833,0.06154696,0.05239055,0.07114846,0.0455565,0.03179447,0.04243296,0.04560261,0.05482042,0.05472198,0.04898165,0.04267399,0.03169399,0.05608811,-0.10454426,0.10813532,0.04778733,0.05235405,0.05215724,0.04035346,0.02488871,0.05325955,0.03826531
2014-41,0.02949943,0.06565988,-0.0622481,-0.01328021,0.02497136,0.01026502,0.03207237,0.01164264,0.014832,-0.01846343,-0.00444237,-0.00132957,0.03986943,0.01792863,-0.01133248,0.01380082,0.02523325,0.0,0.00185261,0.00056823,0.00114504,0.07313495,-0.00473934,0.01033271,-0.00504963,0.01554652
2014-40,-0.03148076,-0.07133112,0.06839309,-0.05775194,-0.01240173,-0.02466929,-0.03446359,-0.02875375,-0.01235666,-0.01612422,-0.02769093,-0.01942366,-0.03049866,-0.01533845,-0.03167734,-0.02206419,-0.03005076,0.03267519,-0.04092795,-0.01774131,-0.02012256,-0.05545723,-0.01786744,-0.01218027,-0.01770207,-0.02631579
2014-39,-0.0090287,-0.00736266,0.00340426,0.00153551,-0.01239759,-0.00070897,-0.00262611,0.00336097,-0.00668799,0.01576738,-0.00554939,-0.00031703,-0.00630983,-0.00346249,-0.00240881,0.00200364,-0.00318471,0.00451404,-0.00111815,0.00621411,-0.00036403,-0.00896604,0.01776725,-0.00020105,0.00233256,0.00134862
2014-38,0.00977573,0.02867661,-0.0343291,-0.00758438,0.01279947,-0.0061772,0.01429997,0.00217947,-0.01700096,-0.01290193,-0.0044082,-0.00197348,0.00877963,0.00330688,0.0010327,0.00018322,0.00299222,0.02468073,-0.00664084,-0.00305858,-0.00235892,0.02178606,-0.01164144,-0.01131626,-0.0021566,0.00428797
2014-37,0.03960494,0.07099268,-0.06774345,0.06977671,0.02451253,0.02291443,0.0342909,0.02236129,0.02263494,0.00240843,0.01902843,0.02359929,0.01617978,0.03681609,0.01548095,-0.00344765,0.01519696,-0.04899017,0.04776462,0.01867154,0.02229593,0.0122807,0.00779221,0.01216351,0.02313017,0.03088981
2014-36,-0.01114527,-0.0256114,0.02292216,-0.01975213,-0.01159263,-0.00706714,-0.0128347,-0.0015294,-0.00715308,-0.00099691,0.00089385,-0.00524726,-0.01005025,-0.00603217,0.00507348,-0.00821575,-0.00414938,0.00055157,-0.01311353,-0.00479673,-0.00556113,0.00363289,0.00316547,-0.00981162,-0.00585872,0.0
2014-35,-0.01910102,-0.03863551,0.04006734,0.01338583,-0.01507971,-0.00195382,-0.01980957,0.003234,0.00249544,0.00190553,0.00044693,0.00183603,-0.02790298,-0.00835701,0.00615764,-0.01168969,-0.01202207,0.0,0.00605602,0.00355731,0.00183117,-0.01733003,-0.00718184,-0.00529516,0.0053863,-0.01393081
2014-34,0.01689189,0.02819077,-0.02686763,0.01968662,0.0189011,0.01276749,0.01440762,0.01043451,0.01633764,0.00040233,0.00812825,0.00804441,0.01585922,0.00709939,0.0065731,0.01169275,0.0198357,-0.01557632,0.01455939,0.0064475,0.00775051,0.02101813,0.0,0.01231136,0.00609343,0.01633523
2014-33,-0.00118273,0.0,-0.00077748,0.02568421,0.00356158,0.00894977,0.00079446,0.01514306,0.00933936,-0.00110854,0.00778745,0.00874397,-0.01105705,0.00825735,0.01026287,-0.00501792,0.00205719,-0.00724256,0.01987676,0.00668223,0.00750188,-0.02142996,0.01144702,0.00882294,0.00877495,0.01605058
2014-32,0.04535525,0.08301633,-0.07743114,0.07347505,0.03629808,0.02264578,0.04021,0.02401316,0.01505659,0.00891393,0.01932139,0.02397231,0.03039374,0.03084095,0.01556132,0.00879604,0.01611877,-0.06477833,0.04629042,0.02105263,0.02252731,0.02296073,-0.00058737,0.00899612,0.02415202,0.02244075
2014-31,0.00052263,-0.00518018,0.00403843,-0.03474388,0.00671305,-0.00655431,-0.00227736,-0.00910643,-0.0087956,-0.0155477,-0.01462735,-0.0098621,0.01510859,-0.01175004,-0.02563177,-0.00275735,0.00364416,0.02220844,-0.02107874,-0.01260539,-0.00891915,0.01793909,-0.01623188,-0.00930797,-0.01123201,-0.00277567
2014-30,-0.00325801,-0.01396396,0.00969529,-0.04774194,0.003586,-0.01607242,-0.00647637,-0.01151647,-0.02404889,-0.01602564,-0.01426271,-0.01555004,-0.00166074,-0.01290893,-0.01250223,-0.01824485,-0.01982097,0.03514377,-0.03164942,-0.01635098,-0.01378589,0.00615319,-0.00345821,-0.0192926,-0.01493056,-0.00950951
2014-29,0.02060086,0.02630982,-0.03203285,0.03161175,0.01005337,0.01482176,0.01276647,0.00191969,0.00641283,0.01307918,0.0032355,0.01019896,0.02314926,0.00973451,-0.003019,0.00293363,0.0038176,-0.02577191,0.01651187,0.01555172,0.01240981,0.04905826,0.00932129,0.00882051,0.01089057,-0.0080136
2014-28,-0.02767913,-0.06088443,0.0557075,-0.02196382,-0.03020094,-0.00186498,-0.02996605,-0.02057098,0.01619105,-0.00932798,-0.00639708,-0.00793257,-0.02839709,-0.02968938,-0.00317516,-0.02174688,-0.02320282,0.00952381,-0.0176149,-0.00384364,-0.00789123,-0.05662726,-0.02601487,0.00993583,-0.0066041,-0.03510414
2014-27,-0.00386262,-0.0186204,0.01576739,-0.0128866,0.00084654,-0.00837833,-0.00897959,-0.01428125,-0.00769464,-0.0029991,-0.00639123,-0.00585615,-0.01094041,-0.00738324,-0.00635481,-0.01258196,-0.01088967,0.03074141,-0.01047331,-0.00441285,-0.00625889,-0.03063898,-0.0093405,-0.00906096,-0.00382143,-0.01724138
2014-26,0.038355,0.07047414,-0.06736485,0.0744249,0.02798054,0.02252675,0.03502998,0.02276474,0.0201979,0.01795622,0.0189158,0.02513405,0.02688172,0.03055025,0.01367673,0.02935911,0.01977977,-0.03936328,0.04733236,0.02162744,0.02258313,0.01886792,0.01846066,0.02073828,0.02437301,0.02494754
2014-25,0.01700791,0.0311804,-0.03320126,0.03165138,0.01449814,-0.00037474,0.01663077,0.00527434,-0.00507048,0.00312248,0.00579777,0.0078329,-0.00069963,0.0043592,0.00893336,0.0,0.00574241,-0.00819171,0.01319925,0.00984564,0.00772798,0.00661986,0.00540694,-0.00433705,0.01030928,0.00564175
2014-24,0.02472256,0.05705706,-0.05742887,0.05865385,0.01017749,0.02453988,0.02873843,0.02808717,0.01578947,0.02262909,0.01715226,0.02115632,0.00886608,0.03241404,0.02465753,0.02493126,0.02422723,-0.03673518,0.0476605,0.01628223,0.0208231,0.02013423,0.0224163,0.01851073,0.01949458,0.03445766
2014-23,-0.00935494,-0.00370113,0.00724447,-0.01096805,0.00918817,-0.01046025,-0.00182994,0.00113471,-0.00623148,-0.01178538,-0.00070655,-0.00299504,0.00283219,-0.0044611,0.00128417,-0.01913357,-0.01371001,0.00663664,-0.00173649,-0.01019548,-0.00431499,0.01343691,-0.01445922,-0.01572197,-0.00378378,-0.00436152
2014-22,0.02702703,0.05350508,-0.05176009,0.01287554,0.03194972,0.01895185,0.02573158,0.00056781,0.02168022,0.01616968,0.00258884,0.00764473,0.0295889,-0.00071352,-0.00346715,0.02838469,0.02845441,-0.01574711,0.01501632,0.00857022,0.00967997,0.05453691,0.02162963,0.030684,0.004683,0.00662252
2014-21,-0.00201455,-0.00664207,0.00728935,0.02203722,-0.00506428,0.00603465,-0.00364918,0.00572223,0.00219275,0.0093102,0.0028342,0.00553442,-0.00750518,0.00071659,0.00201798,-0.00904894,-0.00814228,-0.00690846,0.00949856,0.00831334,0.00546774,-0.00760194,-0.00058893,0.00383959,0.00763359,0.00344319
2014-20,0.00172275,0.02622517,-0.02427904,0.02603369,-0.00211612,0.00930141,0.01359477,0.01304095,0.01982214,-0.00759093,0.00645315,0.00753791,0.00079787,0.02049483,0.01375209,0.01194539,0.01195219,-0.01997099,0.01404622,0.00702454,0.00838045,0.01036145,-0.00178625,0.0190497,0.00866359,0.01796104
2014-19,-0.01657143,-0.03245383,0.03229488,-0.01282709,-0.02616356,-0.00931062,-0.01552714,-0.00158545,-0.00814751,-0.00996852,0.00191663,-0.00622807,-0.02132701,-0.00610772,0.00092713,-0.00477281,-0.02132337,0.004004,-0.0229337,-0.00503472,-0.00606612,-0.0291587,-0.02205882,-0.0046164,-0.00443131,-0.00356415
2014-18,-0.02268041,-0.05919166,0.05618492,-0.01815353,-0.02125132,-0.00938686,-0.02931638,-0.02564735,0.01267218,0.00728441,-0.00600673,-0.00695913,-0.03563129,-0.02457814,-0.01794872,-0.01873089,-0.03951368,0.00796196,-0.01489459,-0.00167195,-0.00812678,-0.04734982,-0.00929257,-0.00599201,-0.00519481,-0.02363591
2014-17,0.02446043,0.05140585,-0.05495194,-0.00052854,0.03027344,0.01099796,0.02686203,0.010601,0.00022117,0.00617752,0.00825844,0.00391598,0.01837061,0.01045166,0.00498431,0.00813481,0.03567371,-0.01283157,0.00655891,0.00195573,0.00389944,0.03579418,0.01745254,0.00222866,0.00037362,0.02303313
2014-16,-0.02400932,-0.02983849,0.02031384,-0.01226013,-0.02428377,0.00632395,-0.01490749,0.01410365,0.02143418,-0.0183643,0.00270204,-0.00553324,-0.02437759,0.01170916,0.01081799,-0.01025057,-0.00625838,0.00043094,-0.00211914,-0.00124389,-0.00461586,-0.03179536,-0.02228164,0.01829268,-0.00299738,0.01970055
2014-15,0.03003923,0.05980571,-0.06640362,0.05229518,0.03339041,0.00874636,0.03161444,0.02452679,-0.01526549,0.00690399,0.01636867,0.0174456,0.0272384,0.0257222,0.02436609,0.01008338,0.02881912,-0.0476714,0.0315999,0.00966227,0.01646786,0.02382146,0.01357466,-0.000906,0.01539942,0.03079911
2014-14,-0.05295624,-0.10294118,0.08828791,-0.0758142,-0.05348242,-0.02985984,-0.05016009,-0.01913043,-0.02058151,-0.0310323,-0.02566,-0.02949589,-0.05391528,-0.02623457,-0.01909215,-0.01572086,-0.03890877,0.03687958,-0.05861582,-0.02810284,-0.03050534,-0.06477639,-0.03348018,-0.01784917,-0.02985915,-0.02034174
2014-13,-0.04290982,-0.09015778,0.0886577,-0.01965726,-0.03330286,-0.01864939,-0.04697901,-0.01902677,-0.0109365,0.00333925,-0.01207146,-0.00963644,-0.04219097,-0.02476548,-0.01159475,-0.02610966,-0.05237896,0.01017812,-0.01356239,-0.00287481,-0.01163841,-0.06336207,-0.00686303,-0.00765864,-0.00829646,-0.03344568
2014-12,-0.0444273,-0.08001952,0.08028444,0.00792393,-0.04247902,-0.01146925,-0.04123451,-0.0056175,0.00172117,0.01320734,0.006141,0.00133559,-0.04251701,-0.00987279,0.00504071,-0.02680067,-0.02973822,-0.003421,-0.00232829,-0.00079562,-0.00111937,-0.06329643,-0.01406429,0.00401338,0.00299906,-0.01926582
2014-11,-0.04049296,-0.07129176,0.06631265,-0.02974715,-0.02273286,-0.00846317,-0.03695807,-0.01747621,0.02948915,-0.00432855,-0.00748973,-0.01070124,-0.02743832,-0.02634428,-0.0152859,-0.00363901,-0.00945674,-0.00448632,-0.02095408,-0.00976579,-0.00982435,-0.02407045,0.0059205,0.01922217,-0.01063635,-0.01267396
2014-10,-0.03021118,-0.05245969,0.0519254,-0.06235126,-0.03350024,-0.01733664,-0.02543849,-0.01116817,-0.01907652,-0.02059711,-0.02262982,-0.02180819,-0.02894324,-0.01147365,-0.01629519,-0.01226551,-0.01635095,0.03891767,-0.04161248,-0.01616905,-0.02038616,-0.01963401,-0.02006689,-0.01375943,-0.02120718,-0.00963201
2014-09,-0.01680672,-0.03499702,0.02855182,0.02170696,-0.00322234,0.00114264,-0.0170852,0.00170912,0.01064998,0.01564482,0.01110307,0.00641748,0.01069154,-0.00125493,0.00791109,0.01819518,-0.0021722,-0.01909548,0.01283186,0.00821089,0.00652884,-0.01507443,0.02666284,0.01004689,0.0077036,-0.00073493
2014-08,-0.03508436,-0.05985456,0.05703477,0.01121404,0.00871776,-0.0091967,-0.02813925,-0.0015361,0.00372644,0.00538259,0.00597657,-0.00077413,-0.03214443,-0.00461075,0.0116915,-0.02719033,-0.01934495,0.02302974,-0.00195101,-0.00197357,-0.00108034,-0.01681759,-0.00844595,-0.0030871,0.00328767,-0.00971581
2014-07,0.01227295,0.03461919,-0.03593387,0.00449326,0.02111181,0.00764526,0.01694915,0.01426922,-0.00133929,0.0,0.00289855,0.00217146,0.02580498,0.00993856,0.01150748,0.0036049,0.02157134,-0.01030466,0.00487805,0.00565759,0.00367319,0.03067721,-0.00197072,0.004287,0.00110518,0.01214374
2014-06,0.02503848,0.0578022,-0.05715687,0.07135016,0.01960784,0.0250996,0.02715751,0.02250413,0.02978527,0.02681491,0.02729094,0.02400863,0.0385548,0.02858787,0.02365203,0.02838759,0.02413366,-0.05323786,0.04574544,0.02294282,0.02362609,0.01060212,0.02713744,0.01974448,0.02437631,0.02329891
2014-05,0.03418158,0.06260575,-0.06728436,0.08099878,0.03277785,0.02096178,0.03312603,0.0196469,-0.00115513,0.02785011,0.02954899,0.02811245,0.02756005,0.02357171,0.03402212,0.00171168,0.01111577,-0.04871422,0.05532891,0.02454503,0.02707889,0.04358094,0.01376833,0.00140614,0.0270217,0.02305792
2014-04,0.03215678,0.06481258,-0.0625,0.03697078,0.02706397,0.01893708,0.03069119,0.01236005,0.00362935,0.01011786,0.00640861,0.01314693,0.04209184,0.01438991,0.01266086,0.00462278,0.01594863,-0.01185023,0.02990701,0.01870544,0.01479915,0.01751094,0.00846963,0.00068462,0.01352411,0.0248024
2014-03,-0.02229828,-0.06372443,0.06192438,-0.08306709,-0.03857033,-0.02764164,-0.031584,-0.03254261,-0.02182584,-0.03495083,-0.025571,-0.03001425,-0.03447445,-0.03243953,-0.03292099,-0.0257229,-0.02943516,0.04700094,-0.05396604,-0.02601699,-0.02955215,-0.03711538,-0.03140774,-0.01741071,-0.02962264,-0.0359266
2014-02,0.05396045,0.10510733,-0.09607492,0.03975364,0.05859429,0.0234107,0.05062315,0.01381964,0.0044618,0.01456363,0.01289181,0.01648152,0.06025974,0.02206309,0.02001634,0.02395757,0.0289316,-0.03169333,0.0343493,0.0157746,0.01619769,0.03982843,0.02599653,0.01562146,0.01307441,0.02207447
2014-01,0.06351241,0.14035568,-0.11545802,0.08825283,0.06734545,0.04800839,0.06651345,0.04247351,0.02669241,0.03283781,0.02568053,0.03230927,0.09316071,0.04277967,0.03702146,0.02723231,0.0386084,-0.04689298,0.06300813,0.0346179,0.03718346,0.19169253,0.04046072,0.02977839,0.03107178,0.05023723
2014-00,-0.00528129,-0.00533476,-0.00193761,-0.00762463,-0.00389892,-0.00270777,-0.00346852,-0.00045368,0.0045254,-0.00256153,-0.00610998,-0.00361546,-0.01243781,-0.00099404,-0.00355425,-0.00458295,0.00169348,-0.00490196,-0.0045283,-0.00027891,-0.00275921,0.00141777,-0.00529412,0.00806266,-0.00390168,0.00138581
2013-51,-0.00264155,0.00053749,0.00096098,0.01131626,0.0007214,0.0,-0.00040166,0.00283053,0.00672901,0.00627873,0.00798969,0.00401269,0.00082942,0.00119784,0.01038796,-0.00164594,0.00042391,-0.00345622,0.01068974,0.00449144,0.00469885,-0.00023697,0.00384729,0.00394706,0.00471143,-0.00027816
2013-50,0.03083013,0.0708042,-0.05864715,0.06486834,0.02848917,0.01638991,0.03615978,0.02147211,0.01362683,0.02251992,0.02114165,0.02211161,0.02700373,0.02929043,0.01665225,0.01441948,0.01346655,-0.0060675,0.04221213,0.0238714,0.02181539,0.03368263,0.01543584,0.01136095,0.02277767,0.0372093
2013-49,-0.02569493,-0.05006954,0.04853294,-0.04140915,-0.02444444,-0.02508961,-0.02718579,-0.02753385,-0.03372567,-0.02899695,-0.02379721,-0.02688825,-0.03624198,-0.0294533,-0.01880744,-0.02122554,-0.0246756,0.05952381,-0.05100228,-0.02594229,-0.02642559,-0.03265602,-0.02288262,-0.02267469,-0.02749411,-0.02731152
2013-48,-0.00693722,-0.0231245,0.02204635,0.0006215,-0.00935399,-0.00544617,-0.01211795,-0.00300601,-0.00846692,0.00544156,-0.00361104,-0.00195841,-0.0187602,0.00161584,0.00042753,-0.00422406,-0.00592217,-0.00179737,-0.00684411,-0.00028235,-0.00096267,-0.0229939,-0.00089233,-0.00575374,-0.0009829,0.00028369
2013-47,0.00046393,0.01479047,-0.00513347,-0.0146789,0.01149595,0.00042034,0.0062483,-0.00118656,0.00554612,0.00442629,-0.00025806,-0.00204937,0.01314708,0.0,-0.00085379,0.01703704,0.00571671,0.0,-0.00580076,-0.00103529,-0.00149557,0.02713836,0.00776815,0.01110597,-0.00372184,0.00630372
2013-46,0.05618671,0.10766367,-0.11204027,0.06972112,0.04567196,0.02376323,0.05544296,0.01673485,0.01931355,0.01169322,0.0152191,0.02235384,0.04844793,0.02076843,0.01536797,0.02831085,0.02342225,-0.02268136,0.04822808,0.01583645,0.02247314,0.05740884,0.02008521,0.01752309,0.02169982,0.01394943
2013-45,0.03419127,0.0647343,-0.05725281,0.05371901,0.03422292,0.02771667,0.03297998,0.02515366,0.01399671,0.01813771,0.01595745,0.01898305,0.01454334,0.03085763,0.01979327,0.01393928,0.01644376,-0.0273864,0.03436989,0.02123515,0.01899789,0.0140665,0.01530456,0.01512605,0.01937194,0.0333135
2013-44,-0.02242041,-0.02271273,0.00186872,-0.00208623,-0.02304361,0.00578163,-0.00735619,0.01889733,0.00118455,-0.00529344,-0.00159617,0.00029157,-0.01355639,0.02589423,0.00465219,0.01407625,0.00354217,0.00386406,-0.003017,-0.00311133,0.0003343,-0.01504335,0.00122587,-0.00745551,0.0,0.04195584
2013-43,-0.01430303,-0.04986318,0.0411408,0.0140746,-0.01163859,0.00605381,-0.02602975,-0.00048909,0.00554417,0.00162734,0.00080021,0.00058417,-0.01395614,-0.00591068,-0.00376189,-0.0260447,-0.00400891,-0.01537008,0.00469354,0.00137,0.00067047,-0.03788066,-0.00801233,0.0009816,0.00390144,-0.0069335
2013-42,0.04701398,0.07857842,-0.06788332,0.02403496,0.04083254,0.01318182,0.0394052,0.01845202,-0.02057467,-0.0010481,0.01573521,0.00856552,0.04332238,0.01947616,0.02127178,0.00723929,-0.00044504,0.00172028,0.01811492,0.00492951,0.00984386,0.0361168,0.00092736,-0.01708373,0.00893785,0.01566997
2013-41,0.02516046,0.04146101,-0.04627556,0.06136364,0.02216199,0.01305842,0.02213912,0.02042674,-0.01119795,0.01712127,0.01791621,0.01897154,0.01727733,0.02730375,0.0202765,0.03952169,0.02294412,-0.0450924,0.03572466,0.01615799,0.02042221,0.02749936,0.0217803,0.01064602,0.01831965,0.01314945
2013-40,-0.03451726,-0.07025179,0.03944496,0.02301587,-0.0266583,-0.00068934,-0.03378477,-0.01191549,0.01111374,0.02094496,0.00783217,0.00647577,-0.02624672,0.0069029,0.00674575,0.01429163,0.01320973,0.00353414,0.00591716,0.00868511,0.00639163,-0.07022607,0.0155743,0.01178493,0.0115855,0.0
2013-39,0.00712443,0.03160479,-0.02819015,0.03511572,0.01159196,0.01823638,0.01371445,0.01743249,0.02745004,0.00573871,0.00194607,0.01206285,0.02138254,0.01872399,0.01191867,0.00803461,0.01322813,-0.00914367,0.02677774,0.01847504,0.01293103,0.01525262,0.01143791,0.02164179,0.01245704,0.02605863
2013-38,0.0178882,0.03335411,-0.03148449,-0.02690238,0.00416153,0.00347544,0.01486447,-0.00837488,-0.00324402,-0.00305661,-0.003314,-0.008126,0.01328609,-0.00618698,-0.00991926,0.0083612,0.00023175,0.02460285,-0.01888437,-0.00858152,-0.00612009,0.01235154,0.00559211,-0.00645642,-0.00934183,-0.00259403
2013-37,0.00294262,0.02327747,-0.01540616,0.00530705,0.00137007,-0.00639708,0.00740633,0.00247378,-0.03104575,0.00403917,0.00944444,0.00159506,0.00116891,0.00295925,0.01769499,-0.00914001,-0.00138472,-0.00329489,-0.00057687,0.0007026,0.00241379,0.01705091,-0.00131406,-0.01032448,0.00147804,0.00096463
2013-36,0.00135685,0.02129012,-0.01433447,0.04379562,-0.00197899,0.01781528,0.00867902,0.01029783,0.02186449,0.00434082,0.00959368,0.01047813,-0.00321074,0.00785582,0.01066603,0.01094737,0.01363102,-0.01256222,0.02609478,0.01728039,0.01231527,-0.01185115,0.00266134,0.0204804,0.01382588,0.01085526
2013-35,0.02405764,0.03945111,-0.03882205,0.04037801,0.02806736,0.01484674,0.01881309,0.01337586,0.01533406,0.02087068,0.01147118,0.01507903,0.0329535,0.00186654,0.00934803,0.00365199,0.016071,-0.03690566,0.03226817,0.01649853,0.01547505,0.03404792,0.01223657,0.00763942,0.01343612,0.00697906
2013-34,-0.02091621,-0.0343879,0.02182444,-0.03849372,-0.02865786,-0.01755218,-0.01719374,-0.01427115,-0.01993994,-0.02391742,-0.02390999,-0.01463314,-0.01687117,-0.01386642,-0.0172536,-0.02139377,-0.01932139,0.03055193,-0.0298278,-0.01481791,-0.01510466,-0.02493075,-0.01671123,-0.02370851,-0.01291028,-0.01417271
2013-33,0.03416825,0.06850364,-0.05776331,0.01369863,0.04160325,0.01475925,0.03186156,0.01209677,0.01366854,0.00506842,0.00738007,0.00718825,0.04057124,0.01947281,-0.00023574,0.02282113,0.0107604,-0.0057272,0.01442006,0.00927976,0.0096258,0.04212503,0.01120924,0.01115053,0.00573066,0.01685204
2013-32,-0.03213115,-0.0513186,0.04836038,-0.07416268,-0.0368932,-0.02545969,-0.0295451,-0.0263343,-0.02065672,-0.02770254,-0.0167551,-0.02661249,-0.03038847,-0.02766252,-0.01440855,-0.02618243,-0.02917342,0.04410031,-0.05373134,-0.02506678,-0.02684328,-0.03560372,-0.02940205,-0.02756584,-0.02560792,-0.02495895
2013-31,-0.02646575,-0.0529626,0.04277735,-0.02307692,-0.03372003,-0.01299304,-0.02626415,-0.01335047,-0.00320589,0.00271404,-0.00139005,-0.00823045,-0.00837209,-0.01134559,0.00371834,-0.00147929,-0.00824742,0.01637889,-0.01511628,-0.00488798,-0.00880751,-0.04186161,0.00364964,0.0,-0.00744522,-0.0064914
2013-30,0.03206883,0.06770099,-0.05990261,0.02347418,0.02982456,0.01368893,0.03185703,0.02586469,-0.00346269,0.01719593,0.01066517,0.00880032,0.02241869,0.0264624,0.01265526,0.02755303,0.00625869,-0.01983092,0.01445001,0.01073161,0.01005966,0.04624128,0.01042017,0.00372393,0.00727584,0.03047555
2013-29,0.00479958,0.00381547,-0.01364366,0.01658768,-0.01318443,0.00688346,0.00371115,0.01082848,-0.00237643,0.00075094,0.00420994,0.00598499,-0.00405363,0.01238607,0.01085162,0.00615114,0.00510441,-0.01224619,0.01038884,0.00536082,0.0049238,-0.00076472,0.0,-0.00198413,0.00622585,0.01009761
2013-28,0.01395288,0.01925134,-0.01604735,0.03497086,-0.00726317,0.00648415,0.01003135,-0.00194373,0.01406743,0.01481292,0.00595407,0.01185934,0.00282841,0.00353941,-0.00165602,0.00443262,0.01036514,0.00152265,0.02421827,0.01058589,0.01083333,0.00127877,0.0109029,0.00249626,0.01289336,-0.00471539
2013-27,0.06937631,0.13050505,-0.12545851,0.09082652,0.07325581,0.0312113,0.06387592,0.02815862,0.01815711,0.00594853,0.02832117,0.02922112,0.06155905,0.03476983,0.02326709,0.02276349,0.02915452,-0.05818703,0.05991534,0.02650291,0.03009828,0.07064018,0.01108417,0.02121677,0.02880288,0.02739251
2013-26,0.02004264,0.0387985,-0.03798591,0.02459792,0.01563551,0.00274451,0.02223731,0.00695559,-0.00311023,0.00483344,0.00324388,0.0096019,0.02403021,0.01047904,0.00713407,0.01789033,0.00098474,-0.01075791,0.01372155,0.00119487,0.00922233,0.02606232,0.00035051,-0.01026431,0.01005714,0.0120354
2013-25,0.03819498,0.06836398,-0.07404855,0.051,0.0489258,0.01898897,0.03550189,0.01611312,0.01267909,0.01079137,0.01849606,0.01676409,0.02402621,0.01952724,0.01430005,0.01406101,0.02388211,-0.01422792,0.03112977,0.01047987,0.01594998,0.02389595,0.01215588,0.01810548,0.01535598,0.02411399
2013-24,-0.03369452,-0.07158446,0.05936025,-0.07330317,-0.02090716,-0.0299505,-0.03215155,-0.02427746,-0.01461587,-0.02387713,-0.03386397,-0.0234842,-0.02603424,-0.02377415,-0.0345732,-0.01173985,-0.02857847,0.05019359,-0.05347245,-0.0220041,-0.02409192,-0.02355019,-0.0237099,-0.02351738,-0.02365398,-0.02032235
2013-23,-0.01851584,-0.02631579,0.01432384,0.0,-0.02211854,0.00149105,-0.01443369,0.00210682,-0.0031348,-0.00103977,-0.00087184,-0.00245333,-0.02062216,0.00822532,0.00143541,0.00882844,-0.00098449,0.00253718,0.0,-0.00269426,-0.00185345,-0.03153153,0.00459689,0.0046225,-0.00045137,0.01529705
2013-22,0.00475504,0.01807482,-0.03256489,0.01474654,0.00034495,0.00500501,0.00989592,0.00542784,0.00190525,-0.00273082,0.00409596,0.00289544,-0.00139227,0.00050025,0.00410034,-0.00431138,-0.00542005,-0.01158435,0.0066291,0.00543006,0.00323062,0.00674347,0.00357015,0.0,0.00271924,0.0025198
2013-21,-0.02317881,-0.04014168,0.03733896,-0.09290541,-0.0141998,-0.0098668,-0.01935164,-0.02888612,-0.00744573,-0.014575,-0.03186344,-0.02796104,-0.01190881,-0.0249694,-0.03193988,-0.01041174,-0.00948444,0.04799302,-0.05541562,-0.01888201,-0.02660673,-0.01097695,-0.01192982,-0.0005164,-0.03048376,-0.01788909
2013-20,0.01001552,0.00814664,-0.0130719,0.02238138,-0.0074174,-0.00124844,0.00538902,0.01287645,0.00154759,-0.00363825,0.00604839,0.00745712,0.00802232,0.01098627,0.01222435,-0.0021619,0.00271203,-0.00566171,0.01958864,-0.00183209,0.00629785,0.01389283,-0.01337557,0.00211249,0.0074174,0.01242236
2013-19,-0.00773481,-0.01687598,0.0058787,0.03054807,-0.01062946,-0.00049591,-0.00562355,0.0064,0.00346687,0.00759759,0.0040311,0.00778418,0.00521014,0.01237374,0.01109503,0.01612115,0.01290643,-0.02255429,0.01306336,0.01128227,0.00966303,0.00337268,0.00638524,0.0082054,0.01083032,0.01144756
2013-18,0.0193133,0.04164896,-0.03354298,0.04937076,0.02628848,0.02291242,0.0232278,0.01853691,0.02945839,0.03238921,0.01434846,0.0181659,0.01764494,0.02430737,0.01800691,0.03476275,0.0286665,-0.02290025,0.02636084,0.02425665,0.01830198,0.01876283,0.03463522,0.0251896,0.01735709,0.02763916
2013-17,0.01254506,0.03672934,-0.04068826,-0.00473934,0.00976631,0.00977115,0.01815009,-0.01234835,0.01398978,0.01001509,-0.00029112,-0.00260643,0.00651702,0.00365726,-0.01541055,0.00794057,0.01478983,0.00777921,-0.00541638,0.01312663,-0.00113737,-0.01645972,0.0142003,0.00767965,-0.00045966,-0.00305927
2013-16,-0.01566059,-0.01212646,0.00348837,-0.01597744,0.00246349,0.00468628,-0.00487211,0.00097784,0.02400111,0.00319666,0.00117405,-0.00552965,0.00182415,-0.00624025,0.00121418,0.00337838,-0.00441788,0.01541387,-0.01178451,-0.00079545,-0.00529968,-0.00347222,0.00299738,0.02414087,-0.00732433,0.00930593
2013-15,0.0523687,0.0918318,-0.0896861,0.03030303,0.05530892,0.01132473,0.04797794,0.0311236,-0.0046652,-0.00496141,0.0074184,0.01864181,0.03196347,0.02309965,0.0101035,0.01237493,0.01082365,-0.00442593,0.03518649,-0.00045486,0.01662585,0.05788177,-0.01781737,-0.001693,0.01141127,0.02277267
2013-14,0.05937647,0.12014315,-0.10624018,0.10327198,0.03510401,0.02077854,0.05512554,0.02314553,0.01189511,0.01225991,0.02561012,0.03131313,0.04782438,0.03169014,0.02557032,0.01484762,0.01970573,-0.07029112,0.06238731,0.02540627,0.03058701,0.0486809,0.01255076,0.00999167,0.03185465,0.0236
