Week,CHIM,COPX,CROP,CUT,DUST,FLM,FTAG,FTRI,FXZ,GDX,GDXJ,GNR,GOEX,GRES,GUNR,HAP,IGE,ITB,IYM,LIT,MOO,MXI,NUGT,PICK,PKB,PSCM,PYZ,REMX,RING,RTM,SBM,SIL,SILJ,SLVP,SLX,SMN,SOIL,URA,UYM,VAW,VEGI,WOOD,XHB,XLB,XME
2016-44,-0.02048857,-0.00717274,-0.00131191,-0.02083333,-0.06773853,-0.01553398,-0.01474085,-0.01556017,-0.00681959,0.02237878,0.02211814,-0.01173184,0.00453608,-0.00778513,-0.01242718,-0.01098524,-0.01451562,-0.00902315,-0.00536769,-0.00673854,-0.00085507,-0.01180173,0.05832886,-0.02108569,-0.01431493,-0.00289474,-0.00669643,-0.01322557,0.02788845,-0.00110701,0.00041736,0.01313756,0.02614379,0.01450443,-0.01060305,0.0136464,-0.03685504,-0.02543143,-0.01148051,-0.00581629,-0.00219298,-0.00870106,-0.0077695,-0.00741073,0.02159739
2016-43,-0.00704225,0.02554517,-0.01867955,-0.00707026,0.02668643,-0.00853971,0.00142857,0.03005181,-0.01767754,-0.01139241,-0.02577454,-0.00027972,-0.02329383,0.00195925,0.00313112,-0.00952381,-0.01205192,-0.03900038,-0.00653944,-0.01996451,-0.00847458,-0.00019775,-0.03869159,0.00914077,-0.02375201,-0.02344152,-0.02335766,-0.01253687,-0.01716305,-0.00295603,-0.00457,-0.01983514,-0.02109091,-0.01615509,-0.00632701,0.00930233,-0.00245399,0.00359066,-0.00877193,-0.01435644,0.00307018,0.0157928,-0.04073383,-0.00934787,-0.02507076
2016-42,0.01673307,0.02924348,0.00327654,-0.00131984,-0.16084071,0.0,0.01554908,0.02234043,0.01332507,0.05487805,0.08012032,0.02134927,0.04490138,0.00953137,0.02517986,0.01903773,0.01403181,-0.00756144,0.02047223,0.02930403,0.01592768,0.02446421,0.16955723,0.0341394,-0.01195695,0.0116671,0.01657356,0.01812689,0.06236897,0.01809045,0.0,0.04814815,0.05534779,0.05241265,0.05700036,-0.04017771,0.03286979,-0.01483421,0.04154303,0.01624294,0.02087961,0.00936369,-0.00654409,0.01494565,0.03716075
2016-41,-0.03312789,-0.01449275,-0.01494477,-0.01301518,0.0040314,-0.00957651,-0.0052682,-0.01649485,-0.01796043,-0.00745941,-0.01452055,-0.02523572,-0.00252419,-0.01726167,-0.02493183,-0.02162893,-0.02191114,-0.02181146,-0.02266364,-0.03275786,-0.01936842,-0.02139037,-0.02326548,-0.03720717,-0.0179828,-0.02503193,-0.02670785,-0.03005865,-0.00995807,-0.02445619,0.01262095,-0.025417,-0.02796174,-0.02074689,-0.03431542,0.04341651,-0.01724138,-0.00865052,-0.04444967,-0.01806631,-0.01436031,-0.01133739,-0.02101096,-0.01737194,-0.04927302
2016-40,0.0,-0.01441103,-0.01898938,-0.00735612,0.35924251,0.00575816,0.00820859,-0.01142264,-0.01240169,-0.11393892,-0.12521274,-0.00502092,-0.10992773,-0.01750973,-0.01472868,-0.01215805,-0.00765931,-0.00664207,-0.01503759,-0.01319842,-0.00737619,-0.01240402,-0.33333333,0.0,0.0,-0.00178571,-0.02615193,-0.01470588,-0.10970464,-0.02597715,0.00848536,-0.10878362,-0.10985353,-0.11351755,-0.00035398,0.03102378,-0.00611995,-0.00857633,-0.033341,-0.01765571,0.00659631,-0.01003764,-0.00577157,-0.01739322,-0.02058591
2016-39,-0.03954373,0.01458465,0.00551232,0.00563014,0.03050847,0.03215223,0.00533981,0.03329753,0.01555352,-0.01290323,-0.01274186,0.02370751,-0.02585579,0.01022817,0.02540691,0.02099828,0.04423934,0.0036846,0.01959732,0.02011623,0.01152369,0.01860372,-0.04104002,0.02570205,0.01140834,0.02937354,0.0159384,0.02773613,-0.00778032,0.0207697,-0.02158572,-0.01598703,-0.01043025,-0.01450326,0.03071298,-0.040199,0.00618812,-0.00753769,0.04039924,0.01478908,0.00974314,0.00646507,-0.00629496,0.01404682,0.01388889
2016-38,0.02494154,0.04123037,0.02868579,0.01918047,-0.13342466,0.00461437,0.00487805,0.01078749,0.01539883,0.0358395,0.02240229,0.02558883,0.03247232,0.01911589,0.03046304,0.01672474,0.00669856,0.00367782,0.01080643,-0.00663423,0.01635464,0.02736928,0.09579535,0.05817452,0.02203526,0.02075125,0.02781872,-0.03010753,0.03378695,0.01602367,0.0,0.02973802,0.01878238,0.04002965,0.05453149,-0.02082924,0.00246305,0.00746269,0.02535007,0.0134161,0.02279839,0.02555438,0.00930093,0.01008742,0.05324459
2016-37,0.01023622,-0.01294498,-0.01523179,-0.01169844,0.12125794,-0.03069328,-0.02495202,-0.04149378,-0.01976285,-0.04021045,-0.05618744,-0.03829907,-0.04602952,-0.02040816,-0.03632057,-0.0305499,-0.03480136,-0.028489,-0.02201884,-0.00044072,-0.01669484,-0.02353178,-0.12032086,-0.03636364,-0.01942132,0.0,-0.02514577,0.01094891,-0.04716553,-0.01751186,0.0374677,-0.06251405,-0.06816799,-0.05583039,-0.0527881,0.04467005,-0.03117506,-0.04253612,-0.04316379,-0.01922698,-0.01972819,-0.0159229,-0.02477145,-0.01851036,-0.04066694
2016-36,0.0,-0.03089533,-0.01551667,-0.03461376,0.2552521,0.01503268,-0.00093589,-0.01325178,-0.04561507,-0.07902197,-0.09972121,-0.02734051,-0.0786929,-0.0320711,-0.02826171,-0.02923588,-0.01562979,-0.0409234,-0.0369893,-0.0387729,-0.03209877,-0.0364878,-0.22776158,-0.0354067,-0.04149059,-0.0383329,-0.05847649,-0.03034483,-0.07996561,-0.03816163,0.0,-0.0767258,-0.0888009,-0.0761523,-0.06168026,0.07357357,-0.02206736,-0.02819107,-0.07210376,-0.03712943,-0.02103907,-0.03356387,-0.04889142,-0.03478634,-0.07258065
2016-35,0.00883534,-0.00949968,0.00099141,0.01207417,-0.04390244,-0.00928124,0.00188768,-0.00519211,0.00383481,0.00410448,0.0229079,0.00309076,0.02266187,0.00470958,-0.00392311,0.00641892,-0.00833848,-0.00174398,-0.0003867,0.0185022,0.01734225,-0.00392234,-0.00504993,-0.01065891,-0.00945895,0.00309917,-0.00281146,-0.00685401,0.00180018,0.00177494,-0.00556745,-0.00179695,-0.00243605,0.00426743,-0.01249554,0.0,0.02145411,0.0,-0.00131984,0.00134512,0.01532399,0.02160688,-0.00367439,0.00171711,-0.02108551
2016-34,-0.00638468,-0.03361858,0.00132406,0.01762891,0.23843165,-0.00279811,0.0056953,0.0,-0.00356295,-0.07761297,-0.07778738,-0.01226652,-0.04824561,-0.01244652,-0.01859024,-0.01672241,-0.01076261,0.00493131,-0.00699301,-0.00438404,-0.00646507,-0.01560671,-0.22926267,-0.02298851,-0.00491493,0.00898283,-0.02250523,-0.02439024,-0.07973422,-0.00972025,0.0034379,-0.08199458,-0.07004556,-0.07875579,-0.03181336,0.01036379,-0.02810304,-0.01483216,-0.0141687,-0.00482905,0.00263389,0.0140056,0.00199886,-0.00388266,-0.0416826
2016-33,0.00320256,0.00795594,-0.01209941,-0.00218531,0.08618607,0.02013274,-0.00095785,-0.00412371,-0.001782,-0.02898551,-0.01805354,0.00139353,-0.01885586,-0.01076923,-0.00192827,0.00335796,0.01013825,-0.01326353,0.00363731,-0.00737527,0.00401352,0.00805343,-0.08926241,0.01151079,-0.01867762,-0.01310273,-0.01633706,0.01688049,-0.02816343,-0.00543029,-0.00042863,-0.03315676,-0.0372737,-0.02983219,-0.01243523,-0.00168315,-0.01664685,-0.00230769,0.00467082,0.0019348,0.00043802,-0.01226994,-0.01495907,0.00151025,-0.0362963
2016-32,0.00323625,-0.00183824,0.02053872,0.00839593,-0.05950541,0.0,0.01071603,0.00626959,-0.00746046,0.017994,0.01685985,0.00140292,0.04407806,0.00929152,0.00077519,0.00067613,0.00435866,-0.00316122,-0.01247077,-0.00689953,0.00406156,0.00495344,0.05474772,-0.01569187,-0.0108209,-0.01110817,-0.03481494,-0.0033557,0.01235552,-0.00934911,0.0124197,0.02821762,0.02624385,0.03696498,-0.04226312,0.02609977,0.00970874,0.03157064,-0.02647386,-0.00977829,0.00221631,0.01570906,-0.00141924,-0.00928525,-0.05128205
2016-31,-0.00253165,-0.01102941,-0.01286704,0.00623053,0.06390675,-0.00462453,0.00248016,0.00423729,0.00514217,-0.02267499,-0.02993141,0.01522551,-0.05412289,-0.00843558,0.01465347,0.01068229,0.03390936,-0.00279037,0.00326627,0.01927289,0.00800866,0.01152679,-0.07187665,0.01810176,0.00260999,0.01099785,0.00749702,0.02274294,-0.02701644,0.00923594,-0.00425532,-0.02169065,-0.01704233,-0.0104712,0.02999651,-0.00911917,0.01886792,0.0064257,0.00857401,0.00674421,0.00715564,0.00064725,0.00028369,0.00719268,-0.00072254
2016-30,-0.04368932,0.05934907,0.01849983,0.01117568,-0.27016356,0.01601067,0.02618328,-0.01447777,0.00391331,0.10337243,0.1447241,0.01579098,0.13761468,0.0226474,0.02234637,0.01380739,0.01806452,-0.01853123,0.00392106,0.00043422,0.00366064,0.02780639,0.31845423,0.04984741,-0.00074019,0.0266191,0.04334749,0.00273973,0.1010989,0.00154633,-0.00127443,0.11348006,0.14908854,0.11847988,0.06334183,-0.00829359,0.00248447,-0.00866142,0.01108096,0.0053774,0.00581135,0.00951969,0.00830946,0.00238975,0.09290474
2016-29,0.00733496,-0.024,0.00402685,0.00403407,0.10484429,-0.00266134,0.0248227,-0.02649657,-0.01013111,-0.04,-0.06039539,-0.01919332,-0.06364829,-0.0073501,-0.02197379,-0.01546218,-0.01646986,0.00483592,-0.01135191,-0.0290404,-0.01143825,-0.01788945,-0.13271358,-0.03079179,-0.00807339,-0.02225166,-0.01888088,-0.03650587,-0.04186795,-0.01289264,0.01471225,-0.04580958,-0.0490254,-0.04,-0.03056922,0.02192422,-0.01444043,-0.01746393,-0.02149123,-0.01070912,-0.00880282,0.01600175,0.00841555,-0.00902643,-0.03746291
2016-28,0.01426174,0.04881182,-0.0246063,0.02831941,0.05727666,0.00895055,0.00406918,0.02713987,0.0279484,-0.02391232,-0.01958697,0.02929351,-0.01640927,0.00895639,0.02216944,0.02274294,0.02093909,-0.00242298,0.03742092,0.02068966,0.02785088,0.02801993,-0.07828302,0.04910486,0.0040877,0.04645956,0.0390681,0.00852459,-0.02131018,0.03769672,-0.02987552,-0.01459854,0.01010702,-0.01434426,0.05331842,-0.06746421,0.04447268,0.03943218,0.07464822,0.03346358,0.02126697,0.0241426,0.00145943,0.03354204,0.04906542
2016-27,0.02847282,0.0155091,0.01203209,0.01817312,-0.10195576,-0.00093502,0.00411946,0.00421941,0.04082289,0.03052126,0.05707814,0.01568047,0.00369872,0.01193792,0.01670061,0.01553672,0.0099359,0.05380673,0.03372044,0.00610288,0.01474201,0.01717844,0.08384458,0.02767227,0.04150352,0.03548196,0.04824561,0.02,0.02593193,0.03857907,-0.03568596,0.04913619,0.04707379,0.05128205,0.04408818,-0.06437072,0.02210663,0.00235479,0.06664951,0.03557271,0.01433858,0.01299304,0.04709141,0.03152527,0.06615776
2016-26,0.02930728,0.11883408,0.05669738,0.0777722,-0.20893749,0.07218008,0.06219578,0.05660377,0.06073826,0.07322569,0.08614137,0.07651301,0.09153318,0.05507246,0.07324429,0.06162362,0.06876887,0.0703459,0.04709937,0.08834586,0.03945268,0.06596128,0.22248244,0.0994152,0.0620633,0.07127295,0.07898449,0.06969697,0.06811146,0.05828947,-0.04688105,0.15083945,0.17933131,0.14382979,0.13436123,-0.08960573,0.04078947,0.06655711,0.09324324,0.05083835,0.043026,0.06945789,0.0650275,0.04247746,0.12190565
2016-25,-0.01948627,-0.05187713,-0.04021813,-0.04166667,-0.14604979,-0.02855837,-0.03723932,-0.04554865,-0.02439024,0.04320254,0.02340094,-0.03595638,0.04216388,-0.02311436,-0.03112203,-0.03152364,-0.01252408,-0.0257732,-0.03853333,-0.04700302,-0.03101443,-0.03595458,0.11426814,-0.05576408,-0.02183236,-0.0440466,-0.03994028,-0.04483986,0.04311153,-0.03417244,0.04199584,0.01885776,0.00982615,0.02189142,-0.06722689,0.06815075,-0.02366127,-0.05191874,-0.07588454,-0.03359743,-0.02166225,-0.0515165,-0.0310219,-0.03045798,-0.0527897
2016-24,-0.03697334,0.00635145,-0.01261507,-0.00141777,-0.00694996,-0.02299107,0.00049677,0.00106496,0.00192802,-0.00431542,0.00634249,0.00421433,-0.04060914,0.00706861,0.00669736,0.00319375,0.00227716,0.00598131,0.00580454,0.00396301,0.00283101,0.00861141,-0.02151809,0.01741573,0.00477137,-0.02171395,0.00341232,0.01440922,-0.00417246,0.00295967,-0.00574006,0.00385356,-0.02804428,0.00089047,0.01924686,-0.01333587,-0.02096178,-0.02368616,0.01262506,0.0038563,0.00357302,-0.0081874,0.00804954,0.00494271,0.0129061
2016-23,0.00868056,-0.04551539,-0.0132714,-0.02304564,-0.06847786,-0.02183406,-0.01447876,-0.002079,-0.00535939,0.01996805,0.03315977,-0.02246208,0.05792305,-0.01185609,-0.0203666,-0.01557632,-0.01307815,0.00368189,-0.00530645,-0.00345572,-0.0214511,-0.02346833,0.05736685,-0.04117647,-0.01124903,-0.00257658,0.00056285,-0.0454854,0.01932139,-0.01166707,0.00374844,0.02835271,0.03356217,0.03302752,-0.01501014,0.00984446,-0.0167264,0.00367107,-0.01057958,-0.00379128,0.00086281,-0.02343241,-0.01559688,-0.00859031,-0.00619195
2016-22,0.00711744,0.03684971,0.0177535,0.0,-0.3517707,0.00021973,0.01798202,0.01172708,0.01124317,0.12151215,0.12308174,0.01755979,0.08701722,0.01508169,0.01901141,0.01608292,0.00821288,-0.00293794,0.01802294,0.01292911,0.01182033,0.01648822,0.36718884,0.01748449,-0.00734725,0.02366687,0.01798839,0.03620565,0.12027674,0.01472955,-0.01417578,0.1032197,0.11353712,0.10285132,0.05344523,-0.03584695,0.0,0.04876099,0.03575772,0.01472844,0.0142539,-0.00108743,0.00060078,0.01536376,0.0512091
2016-21,-0.01219512,0.01224784,0.01903773,0.02764761,0.18342318,0.02338655,0.02654416,0.0161987,0.01729765,-0.06324786,-0.09125475,0.01679389,-0.11336717,0.01706485,0.01360544,0.01558536,0.01599467,0.04324531,0.00932913,0.02299908,0.01616073,0.01079914,-0.18015134,0.01997717,0.02698413,0.02073171,0.01296915,0.03533026,-0.06870612,0.00771432,-0.00925553,-0.0710675,-0.09832134,-0.06423778,0.01616524,-0.0220022,0.0136646,-0.0071599,0.01920236,0.01321359,0.01861099,0.03040541,0.03985056,0.00770102,0.00641658
2016-20,-0.03067485,-0.01417434,-0.00277489,-0.02287283,0.12236616,-0.00888691,-0.00100806,-0.02114165,-0.01579626,-0.04712042,-0.03170189,-0.0156297,-0.03946298,-0.01886002,-0.01303616,-0.01182372,-0.00693756,0.00804598,-0.00881543,0.00324525,-0.00720052,-0.01428267,-0.15957949,-0.0228158,-0.00039761,-0.02264601,-0.0240031,-0.02180451,-0.05592105,-0.01618883,0.01041667,-0.03213773,-0.01936483,-0.03863845,-0.03883072,0.01932191,-0.01481481,-0.03917051,-0.01929738,-0.0122491,-0.00045872,-0.01794417,0.00528114,-0.0097572,-0.03911154
2016-19,-0.00781929,-0.00144718,-0.01211911,-0.00092678,-0.15436242,0.01034173,0.00699301,0.00868621,0.00360301,0.05401901,0.0652108,0.00743034,0.05201049,-0.00506116,0.0099395,0.0106814,0.01574264,-0.01032505,0.00918339,0.02739068,0.00867245,0.00369887,0.15747691,-0.00737798,-0.00799361,0.01123937,0.01333599,0.02336449,0.05640244,0.00164079,-0.00937134,0.08031746,0.08340499,0.07560484,-0.01993932,-0.02102723,0.00124844,-0.00932401,0.01875,0.00800337,0.01404494,0.00292793,-0.02113323,0.00767442,0.02090592
2016-18,0.03946188,-0.09409594,-0.00207684,-0.01956324,0.0,-0.01298987,3.88292683,-0.0583501,-0.01840685,-0.01000801,-0.00613839,-0.05126745,-0.05146477,-0.02156225,-0.05214968,-0.04175293,-0.04054054,-0.02033133,-0.02797579,-0.00189663,-0.03155184,-0.04030124,-0.04579897,-0.08735969,-0.00754268,-0.01388086,-0.02609839,-0.03727599,-0.00749064,-0.02029092,0.02817477,-0.01809691,-0.01872075,-0.02094718,-0.07320699,0.05590298,-0.04363208,-0.03958944,-0.05626177,-0.02212749,-0.03246168,-0.01787685,-0.01449713,-0.02355845,-0.07551973
2016-17,-0.04209622,0.0941255,0.0,0.01909641,-0.36534366,0.00955768,-0.01157184,0.07272727,-0.00064041,0.14977376,0.15670693,0.03147059,0.17527675,0.02682313,0.04029913,0.02766939,0.03168317,-0.03209148,0.01008724,-0.01222379,0.00325662,0.01579713,0.49117832,0.0343261,-0.01547619,0.02072232,0.02197802,-0.02635328,0.1575306,0.00956165,-0.01201923,0.12894907,0.14297945,0.13645621,0.05238468,-0.02066421,-0.01629802,-0.01220388,0.01984031,0.0040971,0.00593066,0.02259376,-0.02469503,0.00112714,0.0912037
2016-16,0.00588235,0.07272727,0.0,-0.00413983,-0.07689504,0.01723752,0.04116466,0.02518363,0.01814059,0.0187901,0.03282418,0.03143713,-0.00949367,-0.00542118,0.02911392,0.02928416,0.03994584,-0.00800291,0.0211326,0.016,0.02999333,0.02079832,0.04386389,0.04249872,0.0035475,0.02729454,0.01705426,0.07342922,0.01235895,0.02404936,-0.02148826,0.07079343,0.08579336,0.07534984,0.0233627,-0.04335364,0.02380952,-0.00141044,0.04274354,0.02000415,0.02902622,0.00223564,-0.00470727,0.02087156,0.01695692
2016-15,0.01367521,0.07525213,0.002772,0.02471483,0.04742819,0.02736891,0.01234568,0.03318584,0.02194149,-0.02238138,0.00163239,0.03707194,0.05524006,0.01192504,0.03580902,0.0220396,0.02180028,0.02577512,0.03040685,0.03942116,0.02134496,0.04182341,-0.07049843,0.0832396,0.02395453,0.02640789,0.0345315,0.03993735,-0.03123373,0.02458057,-0.02462486,0.02578594,0.03303303,0.03611738,0.07807309,-0.05915871,0.01349693,0.06047198,0.06018028,0.02926986,0.0251938,0.02942539,0.02818182,0.02916765,0.04926829
2016-14,-0.0096238,-0.03760553,-0.00069469,-0.01938534,-0.25145717,-0.00412277,-0.00718317,0.01585504,0.0074174,0.09781478,0.10277136,0.01387544,0.12103929,0.00651042,0.01087449,0.01529637,0.03544026,0.01825789,-0.00344135,-0.00857719,-0.00547445,0.00112158,0.30289788,0.0122164,0.001628,-0.01247202,0.0026694,-0.01278977,0.10703364,-0.00026295,0.00764234,0.08350223,0.1032413,0.07253886,0.03675482,0.00529714,-0.02784504,0.00304646,-0.00883298,-0.00096951,0.00481928,-0.02505695,0.00732154,-0.00285036,0.02711157
2016-13,0.01240035,-0.02274395,0.00524476,0.00093545,-0.12221041,0.00229568,-0.00505561,-0.00335946,0.02069199,0.03610675,0.0515748,-0.00095481,0.04096229,0.01355488,0.00089686,-0.00113636,-0.00180505,0.02570004,0.01206377,0.01486417,-0.00067858,0.01031159,0.09623817,0.01851852,0.03150912,0.02714192,0.01934276,0.05053853,0.04590571,0.01113732,-0.00725468,0.01199041,0.05204461,0.01923077,0.03279425,-0.02277604,-0.00361882,0.04795597,0.0233244,0.01394142,-0.00285171,0.00432113,0.02945736,0.0113798,0.0223029
2016-12,-0.05029838,-0.05882353,-0.01243094,-0.00930233,0.14325104,-0.01067454,-0.01640975,-0.03908795,-0.01212529,-0.05385375,-0.05243585,-0.03185895,-0.05750605,-0.01587983,-0.0355286,-0.03055965,-0.02798181,-0.01108987,-0.01449275,-0.03086112,-0.01982183,-0.0222516,-0.1748717,-0.05271829,-0.00620347,-0.01678502,-0.01489758,-0.03508772,-0.05998835,-0.01879943,0.01847575,-0.05607828,-0.04157044,-0.05269608,-0.01554865,0.02962464,-0.02009456,-0.03816794,-0.02837625,-0.01083807,-0.02745463,-0.01599099,-0.01420191,-0.02347745,-0.0365
2016-11,0.05385996,0.04115523,0.04446038,0.03042009,-0.22466938,0.02464543,0.01495616,0.03240223,0.03346114,0.07814992,0.08579522,0.03110124,0.07266881,0.01914708,0.03482143,0.03024575,0.03727832,0.03440188,0.03610214,0.02959502,0.01080108,0.02453297,0.22747381,0.03356086,0.03667377,0.0464803,0.03193313,-0.00639488,0.06257745,0.02946642,-0.03603269,0.08722613,0.0974026,0.05151915,0.06329114,-0.0711251,0.01542112,0.08429752,0.07208718,0.03344408,0.01606046,0.03098592,0.03198227,0.03354247,0.06944444
2016-10,-0.01065719,-0.02970297,0.01851193,0.00734574,0.03150061,0.00843289,0.0124031,-0.00434311,0.01374207,-0.0204285,-0.04362416,-0.00942211,-0.03597122,0.00391986,-0.01400438,-0.00561587,0.00035907,0.0122288,0.00880411,0.00577428,0.0038271,-0.00224266,-0.07656132,-0.03508772,0.00902062,0.00608314,0.01605206,-0.02239382,-0.01946903,0.0050877,-0.01294379,-0.00242817,0.0410596,0.0,-0.03022102,-0.02007213,0.01438849,-0.01207729,0.01703911,0.008996,0.00189304,0.018723,0.00829876,0.00992496,-0.03022408
2016-09,0.0410831,0.23306948,0.05373134,0.05033385,-0.07617815,0.0448654,0.06764069,0.08795181,0.05513878,0.01678028,0.04402772,0.07976519,0.05862978,0.06552045,0.07703418,0.06348564,0.08049167,0.04515327,0.04385692,0.07277937,0.0415879,0.07346839,0.04638058,0.15900131,0.04526935,0.10014674,0.04338937,0.13285458,0.01304348,0.04033732,-0.04115371,0.0634278,0.07993967,0.04539007,0.20124717,-0.08164689,0.04113111,0.06118881,0.08732394,0.04295775,0.0376424,0.05002514,0.04230513,0.03971487,0.13639221
2016-08,0.07076923,-0.03571429,-0.00294334,-0.00103466,-0.03681133,0.01801573,0.00489396,-0.03837209,0.02072937,0.00877674,0.0226087,-0.01745977,0.0292887,-0.02636364,-0.02040816,-0.00685484,-0.00980008,0.03893881,0.00889652,-0.00287853,0.0049763,-0.00964553,0.02100635,-0.03935484,0.02918018,0.00962963,0.01038781,0.04567079,0.02179657,0.01832498,-0.00834783,0.00322581,-0.0212766,0.01020408,-0.03923767,-0.02092799,0.01174935,-0.03236797,0.01732829,0.01399597,0.00649675,0.00254518,0.02497469,0.01281394,-0.01038287
2016-07,0.00931677,0.06232023,0.00640301,0.01486989,-0.21010275,0.03208138,-0.00757576,0.00850547,0.00550314,0.06792676,0.08414691,0.01901004,0.06818182,0.0160453,0.02602603,0.01506276,0.01805499,0.00438404,0.00801796,0.01637356,0.00631221,0.02320303,0.19000892,0.0333565,0.02021174,0.02575758,0.00470256,0.03158934,0.05990134,0.026526,-0.01455161,0.07879088,0.12436975,0.08818898,0.01132976,-0.01791277,0.03794038,0.02690583,0.01630073,0.00351515,0.00612245,0.01935653,0.01323581,0.00498688,0.00956938
2016-06,-0.034,-0.02857143,-0.00187547,-0.00700431,-0.24591148,-0.02012179,-0.00769654,-0.01980198,0.01287726,0.07853403,0.09645853,-0.0065241,0.06348021,-0.01229314,-0.00753012,-0.00379267,-0.0053542,0.0169027,0.00557286,-0.00803958,-0.01435523,-0.00153061,0.23727422,-0.0171184,0.02370146,-0.000757,0.00095671,-0.02514507,0.07713885,0.02408151,-0.01248357,0.06713781,0.10934744,0.05714286,0.00123305,-0.01338622,-0.02018843,-0.01973094,0.00899343,0.01044257,-0.01879126,-0.02061587,0.01637555,0.0102288,0.03340441
2016-05,0.0,0.09574468,-0.004858,-0.02810424,-0.41490716,-0.01980943,0.00542594,0.0,0.01280512,0.16446912,0.10758472,0.02701702,0.09106383,0.02379796,0.03202479,0.02517065,-0.00970089,-0.0470984,0.03898474,-0.00059916,0.00360837,0.02709677,0.53683738,0.04038179,-0.04759704,0.00485075,0.00046707,0.02683897,0.16401674,0.03275411,-0.04332248,0.09297052,0.11451943,0.12757974,0.04542587,-0.08310415,-0.00263505,-0.0051458,0.08153137,0.03034845,0.01866801,-0.03184399,-0.04097528,0.043193,0.08821293
2016-04,0.0,0.0815402,0.02946955,0.05072077,-0.18328675,0.05182443,0.03547297,0.0904325,0.05478298,0.06231003,0.06308962,0.06845004,0.0524836,0.05776173,0.07327824,0.07298277,0.10254163,0.04579154,0.04499653,0.01151515,0.04803823,0.03801874,0.18870122,0.04703161,0.05574406,0.0855874,0.04042605,0.0040201,0.07685185,0.04831625,-0.0334375,0.1183355,0.10250569,0.08842105,0.10734072,-0.0860402,0.04109589,0.05941499,0.08808692,0.04670941,0.04920635,0.05361791,0.03306648,0.03996574,0.13917526
2016-03,-0.0530303,0.04426788,0.0188755,0.01564129,-0.11735573,0.01196809,0.01343785,0.04078947,0.01659063,0.04482478,0.03593556,0.02113503,0.04364694,0.03588391,0.02592388,0.02894618,0.05781112,0.02924487,0.02000345,0.00718133,0.01065411,0.01892324,0.11938202,0.0269438,0.02083333,0.01616082,0.02531951,0.01425662,0.04960317,0.01208267,-0.0175219,0.03942896,0.03080569,0.02350427,0.01229508,-0.03594267,-0.036,0.03432282,0.03343465,0.01921837,0.00103788,0.01785714,0.02903113,0.01915493,0.03067485
2016-02,0.01734104,-0.05920344,-0.04112221,-0.04239401,0.19115754,-0.02601082,-0.03425775,-0.04081633,-0.01892872,-0.05985401,-0.07119387,-0.02354728,-0.07142857,-0.01579215,-0.02822151,-0.0229378,-0.02552301,-0.03302676,-0.03070827,-0.01362559,-0.0157767,-0.02928333,-0.17461114,-0.03797468,-0.02705224,-0.01918014,-0.02289547,-0.05728155,-0.04959423,-0.02830044,0.02940216,-0.0937682,-0.11715481,-0.06949807,-0.0482399,0.06042838,-0.03741935,-0.08085106,-0.06530045,-0.02831005,-0.01637666,-0.04797493,-0.03921569,-0.02864865,-0.06124093
2016-01,0.01073345,-0.11517367,-0.02033133,-0.06984274,-0.10560732,-0.04734159,-0.04754522,-0.06900585,-0.06266319,0.03102453,0.01336898,-0.0697107,0.07288136,-0.03073171,-0.06709109,-0.06214227,-0.07048124,-0.08182169,-0.06502956,-0.07185629,-0.04638347,-0.05830557,0.08110687,-0.0978975,-0.06472632,-0.06780799,-0.06407224,-0.06601249,0.044505,-0.06401797,0.06761566,-0.00667408,-0.00986193,0.0,-0.10229885,0.14005365,-0.06998814,-0.05384006,-0.12840809,-0.06261426,-0.04303675,-0.06869546,-0.07361963,-0.062749,-0.07563025
2016-00,-0.00533333,-0.01401051,-0.00332103,-0.01081081,0.02354101,-0.00896649,-0.02525498,0.0104773,-0.00987925,-0.00515844,-0.00981997,-0.01325178,-0.0112069,-0.00866218,-0.01533301,-0.01521826,-0.00414469,-0.01037421,-0.00754549,-0.00322061,-0.01009874,-0.00996062,-0.02868646,-0.01522843,-0.00799663,-0.01611863,-0.00482079,0.00530504,-0.00743494,-0.00452551,0.0,-0.0106383,-0.04798464,-0.03928571,-0.01392758,0.01301005,-0.01274623,0.02748585,-0.01033808,-0.00858608,-0.00797373,-0.0175705,-0.0080573,-0.00874636,-0.01520387
2015-51,-0.00265957,0.07255814,0.02770398,0.02487333,-0.10748504,0.02484472,0.07058824,0.0058072,0.03755163,0.03692762,0.03495358,0.04945249,0.03802939,0.02599313,0.04950495,0.05193187,0.0516104,0.02306238,0.03917086,0.03327787,0.02936453,0.04080172,0.10992908,0.07645875,0.02660944,0.05326232,0.0327304,0.08787011,0.04766355,0.04232506,0.0028551,0.05299145,0.03607214,0.01838235,0.06950935,-0.07747748,0.03353293,0.03336113,0.08093685,0.03670988,0.0401354,0.03291815,0.01697999,0.03443973,0.07537688
2015-50,0.02551985,-0.00564972,0.02861623,-0.00230309,-0.04518102,-0.00308276,0.02773723,-0.00816803,-0.01560758,0.00604686,0.02202146,0.000356,0.02508961,-0.00592593,-0.00049652,0.00373909,-0.02570888,-0.00910816,-0.01557303,0.04405797,-0.00252062,-0.00669056,-0.01425554,0.0033761,-0.00937367,0.01140557,-0.00064711,-0.08730159,0.00573614,-0.00421704,-0.00567779,-0.00403691,0.00819672,-0.02003643,-0.01676301,0.02669664,0.00958084,0.0329575,-0.03253922,-0.01435897,0.00387222,-0.004,-0.01415663,-0.01780415,-0.01502146
