Week,BIL,DFVL,DFVS,DLBS,DTUL,DTUS,DTYL,DTYS,EDV,FLAT,GOVT,IEF,IEI,ITE,PLW,PST,SCHO,SCHR,SHV,SHY,SPTL,SPTS,STPP,TBF,TBT,TBX,TLH,TLT,TMF,TMV,TTT,TUZ,TYBS,TYD,TYNS,TYO,UBT,UST,VGIT,VGLT,VGSH,ZROZ
2016-22,0.0,0.0,0.0,-0.09373021,0.0,-0.03078419,0.02499375,-0.11198946,0.03330711,0.00460683,0.00820681,0.01212533,0.0069012,0.00588847,0.01607818,-0.02283539,0.0014433,0.00694578,9.396e-05,0.0018423,0.02336988,0.00136193,-0.02044025,-0.02466368,-0.04940328,-0.01112706,0.0151538,0.02576035,0.07635253,-0.0728509,-0.07324044,0.00204541,-0.02375062,0.00537403,-0.0143472,-0.045961,0.04814636,0.02265372,0.00691763,0.0205239,0.00257025,0.03522557
2016-21,0.0,-0.00787623,-0.00486345,0.01207116,0.0,0.00258231,0.00662417,0.02126246,-0.0101589,0.00475813,-0.00041068,-0.00087328,-0.00109391,-0.00121233,-0.00094548,0.00475511,-0.00020627,-0.0019305,-0.0001879,-0.00012287,-0.00432277,-0.00102249,0.0283801,0.00314465,0.00583982,0.00179598,-0.00263952,-0.00447761,-0.01343154,0.01268912,0.0111151,0.00204541,0.00148588,0.05655235,0.00359971,0.01409443,-0.00672834,-0.00357447,-0.00080476,-0.0016214,0.0,-0.01038915
2016-20,0.00022627,0.0,0.0,0.03059896,0.0,0.04460967,-0.01368343,0.07773852,-0.01042654,0.00015901,-0.0044953,-0.00780272,-0.0043562,-0.00362319,-0.0053325,0.01590361,-0.00103008,-0.00537531,-9.395e-05,-0.00159451,-0.00687679,-0.00305914,0.00253807,0.00948938,0.01435811,0.00904486,-0.00682517,-0.00758763,-0.02382979,0.02380952,0.02042305,-0.00183786,0.00848727,-0.05672403,0.0,0.02367288,-0.01561945,-0.01413428,-0.00608584,-0.00712366,-0.00188098,-0.0079629
2016-19,-0.00045234,0.0,0.0,-0.03051948,-0.00843246,0.01509434,-0.00636241,-0.00652174,0.01645338,0.00863171,0.00163332,0.00240547,-0.00033431,0.00068977,0.00282043,-0.00338164,-0.00061716,0.00076628,-0.00018786,-0.00049014,0.011785,-0.00067843,0.01680406,-0.00900495,-0.02181818,-0.00361795,0.00502362,0.01082734,0.03339041,-0.0324165,-0.03076366,-0.00061212,-0.00248139,0.0084016,0.0,-0.00859599,0.01658964,0.00452716,-0.00095785,0.01104377,-0.00068329,0.0197496
2016-18,0.00022622,0.0,0.0,-0.0735905,0.0179173,-0.02608696,0.01618324,-0.06613757,0.02771052,0.02712032,0.00493624,0.00816406,0.00445678,0.004332,0.01272265,-0.01657197,0.00164914,0.00501543,0.00028188,0.00110443,0.02058218,0.00204221,-0.02915275,-0.01937472,-0.04028815,-0.00896379,0.01056071,0.02056185,0.0618415,-0.05998168,-0.05261371,0.00122624,-0.01515152,0.01597237,0.0,-0.02920723,0.04220618,0.01554493,0.00595238,0.01520965,0.00222641,0.02683104
2016-17,0.00045254,0.0,0.01442125,-0.00771971,-0.00499244,-0.017769,0.00823148,-0.05384615,0.01734052,-0.01664781,0.00371134,0.00643714,0.00421656,0.00347283,0.00797194,-0.01363423,0.00165051,0.00464306,0.00018795,0.0014742,0.01208014,0.001703,-0.02393939,-0.01140851,-0.02520562,-0.00500179,0.00823359,0.01212378,0.03589508,-0.0376588,-0.03918285,0.00224949,0.01533136,0.00610554,0.00397542,-0.01860786,0.0236014,0.00997078,0.00500404,0.01475659,0.00137057,0.01627717
2016-16,0.0,0.0,0.02929688,0.09132124,0.0,0.03155752,-0.01522967,0.08561404,-0.03159353,-0.01323764,-0.00573066,-0.00945763,-0.00511316,-0.00397717,-0.01288093,0.01870504,-0.00123609,-0.00653218,9.397e-05,-0.0013492,-0.02126437,-0.00237853,0.03288443,0.0238954,0.04591265,0.00936599,-0.01186543,-0.02244965,-0.06581741,0.06820412,0.06910275,-0.00122524,0.00297619,-0.02756573,0.0,0.02264685,-0.043174,-0.01803168,-0.00544872,-0.0280299,-0.00136869,-0.031728
2016-15,0.0,0.0,0.0,-0.00850785,0.0,0.01923077,-0.00353443,0.0353461,-0.00197986,-0.00269756,-0.00163265,-0.0025964,-0.00209013,-0.00189721,-0.00093897,0.00724988,0.0,-0.00210809,9.399e-05,0.0,-0.00114384,-0.00203459,0.010133,0.00135808,0.00141044,0.00108264,-0.00216822,0.00032881,-0.00125786,-0.00049603,0.0,0.00020412,0.0110664,0.01114923,-0.01460114,0.00501792,-0.00105733,-0.00584795,-0.00159872,-0.00147374,-0.00017103,-0.00121591
2016-14,0.00022627,0.0,0.0,-0.03188776,0.0,-0.02150538,0.00613121,-0.04458599,0.01251521,0.00222399,0.00450635,0.00541324,0.00301887,0.00276817,0.00660793,-0.01004785,0.0006183,0.00403924,0.00028201,0.0006135,0.00894403,0.00033967,-0.01162791,-0.0103139,-0.02048726,-0.00539374,0.00624577,0.00953091,0.02745603,-0.03137066,-0.03025988,0.00122549,-0.01584158,-0.01339855,0.0,-0.00636492,0.01858913,0.00978903,0.00368944,0.00945307,0.00137033,0.01076775
2016-13,0.0,0.04028986,-0.05583942,-0.03080715,0.0,-0.03875969,0.0,-0.08609694,0.00966948,-0.01715293,0.00494234,0.00878649,0.00667399,0.00609225,0.00665821,-0.01500234,0.00144598,0.00658915,0.00018806,0.00184525,0.00815376,0.00238582,-0.00936037,-0.00976043,-0.0203252,-0.00714031,0.00980839,0.00954454,0.02872293,-0.02990654,-0.02556131,0.00143266,-0.00967118,0.0208605,0.0,-0.02669405,0.01414462,0.01738981,0.00695006,0.0089955,0.00154427,0.00893805
2016-12,0.0,0.0,-0.00506879,-0.0242891,0.0,-0.00289855,0.0,-0.00872818,0.01636998,0.00032015,0.00206356,0.00146872,0.00076129,0.00017406,0.00223428,-0.00372439,-0.00020657,0.0005823,0.00018806,-0.00049194,0.01180638,-0.00034072,0.00185874,-0.01007888,-0.02271527,-0.00035524,0.0035941,0.01144747,0.03394495,-0.03412663,-0.02980132,0.00102333,0.0,0.00925722,0.0,-0.01144011,0.02641793,0.0025992,0.00097103,0.00979716,0.00017159,0.01001173
2016-11,0.0,0.00821837,0.06069364,-0.0418139,-0.00717119,-0.04776772,0.0,-0.08011869,0.01182054,-0.00685805,0.00663075,0.00797166,0.00705482,0.00489168,0.00801796,-0.01658986,0.00227649,0.00702165,0.00018811,0.00246548,0.00946466,0.00376068,0.00124185,-0.00960699,-0.02102497,-0.00990449,0.00937092,0.01020061,0.03091832,-0.03073497,-0.02476065,0.00205044,-0.01014003,0.01543279,0.00035625,-0.02460106,0.0203033,0.01680378,0.00699528,0.00968188,0.00240674,0.01283674
2016-10,-0.00022627,-0.02434135,-0.01843972,0.02769416,0.0,0.0189042,0.0,0.02895872,-0.0099476,-0.01498595,-0.00206782,-0.00460739,-0.00254302,-0.00226797,-0.00639182,0.0097493,-0.00062048,-0.00252968,9.406e-05,-0.00061599,-0.0085244,-0.00102529,-0.01046154,0.00967033,0.0175392,0.00177305,-0.00504935,-0.00929211,-0.02804161,0.02582691,0.02470785,0.0,-0.01016949,-0.00974529,0.0,0.01141706,-0.02126082,-0.00937337,-0.00291971,-0.00990644,-0.00051529,-0.0124485
2016-09,0.0,-0.01951425,0.05935728,0.07623318,-0.0096706,0.05720123,0.0,0.12969525,-0.01656206,0.03305918,-0.00859247,-0.01169986,-0.00680901,-0.00502513,-0.01103405,0.02143878,-0.0018572,-0.00828357,-0.00028211,-0.0018432,-0.01419467,-0.00408163,-0.00970266,0.01382694,0.0298712,0.01042416,-0.01282245,-0.01628177,-0.04653167,0.04405495,0.04845506,-0.00122699,0.02076125,-0.03693483,0.01482285,0.03356643,-0.03459007,-0.02328721,-0.00771332,-0.01449864,-0.00137127,-0.02023223
2016-08,-0.00022627,0.0,0.01968504,0.00191571,-0.00928144,-0.01516196,0.00024725,0.0069735,-0.00539459,0.00016129,-0.00081934,9.685e-05,0.00016822,-0.00034656,-0.00189095,0.00047529,-0.00103157,-0.00019286,9.406e-05,-0.00073719,-0.00289268,-0.00135962,-0.00745573,0.00357143,0.00686059,0.0017934,-0.00083094,-0.0039887,-0.01160292,0.00851869,0.01015406,-0.00040883,-0.00393895,0.00901094,-0.00396111,0.0,-0.00752778,-0.00050761,-0.00064329,-0.00311526,-0.00068528,-0.00876347
2016-07,0.00022632,0.0,0.0,0.03066667,0.0033043,0.00276434,0.08127256,-0.0028169,0.00866597,-0.00385233,0.00164002,0.00223041,0.0,0.0008667,0.00157778,-0.00426945,0.0,0.00057837,0.0,0.0001229,0.00610288,0.0,-0.01859756,-0.00665188,-0.01274058,-0.00071736,0.00242186,0.00694096,0.01834862,-0.01954397,-0.02028886,0.00040883,0.0,-0.05211864,0.0,-0.0089717,0.01500666,0.00271324,0.00048263,0.00530612,0.0,0.0091889
2016-06,0.0,0.01461318,-0.00509205,-0.02315394,0.0,0.08112265,0.0,0.0087146,0.00572271,0.0,0.0,9.669e-05,-0.0010906,-0.00069192,0.00189095,-0.00237982,-0.00020619,-0.00057726,0.00028222,-0.00049104,0.0008648,-0.00067866,0.0,-0.00089566,-0.00303365,-0.00395115,0.00196019,8.275e-05,0.0008471,-0.00619343,-0.00352858,-0.00020433,-0.03643337,0.03418054,-0.04109116,-0.00418118,0.00640114,0.00084317,0.00096293,0.00067395,-0.00051361,8.697e-05
2016-05,0.00045274,0.02616877,-0.02781845,-0.04648589,0.0,-0.03695073,0.0,-0.08138101,0.02290146,-0.02396825,0.00703642,0.00973739,0.00533446,0.00470875,0.01224621,-0.01978831,0.00186143,0.00661479,0.00018818,0.0016002,0.0155085,0.00204499,0.0,-0.01553063,-0.03370787,-0.00741787,0.00954213,0.01614843,0.04907975,-0.04881154,-0.05205394,0.00184426,-0.00996678,0.019205,0.0,-0.0271164,0.03287881,0.01811847,0.0059987,0.01619659,0.00188906,0.02536065
2016-04,0.00022632,0.0,-0.03086201,-0.02857143,0.01464919,-0.03290974,0.0,-0.07620164,0.013516,-0.0019544,0.00539867,0.00811158,0.00612297,0.00454704,0.00712435,-0.01637853,0.00206954,0.00625489,9.408e-05,0.00197214,0.00991885,0.00307272,-0.00707965,-0.00855798,-0.02038762,-0.00842697,0.00867948,0.01020761,0.02842004,-0.03027789,-0.02979115,0.00246255,-0.01322002,0.03216241,0.0,-0.03390915,0.02018111,0.01621717,0.0056994,0.00842815,0.00257998,0.01120267
2016-03,-0.00022632,0.01643754,-0.01811216,-0.0179704,0.0,-0.00456919,0.0,-0.00401376,-0.0014782,0.00326797,0.00083229,0.00019855,0.00025545,0.00035008,0.00162549,-0.00090416,-0.00041399,-0.00039131,-9.407e-05,0.00024658,-0.00030193,0.00102564,0.00295858,0.0,-0.00074664,0.00035002,0.00015551,-0.00017391,-0.00097704,-0.00081666,-0.00120846,0.00061576,-0.0028103,0.01332414,0.0,0.00773694,-0.00221701,-0.00088652,0.0,-0.00042355,0.00051591,9.338e-05
2016-02,-0.00022632,0.00676997,-0.05507631,-0.09037901,0.01454944,-0.04322139,0.0,-0.08413206,0.04559476,0.00609354,0.00754401,0.01102646,0.00633507,0.00545199,0.01615562,-0.02259637,0.00165906,0.00728777,0.00037658,0.00172882,0.0291202,0.00239726,0.0,-0.03061647,-0.06076307,-0.00903091,0.01456349,0.03064689,0.09370037,-0.09019461,-0.08863573,0.00267325,-0.02522936,0.03009799,0.0,-0.03551402,0.06792087,0.02153067,0.00738916,0.02782205,0.00223945,0.04981928
2016-01,-0.00022627,0.01744987,-0.05124224,-0.02387775,0.00867919,-0.0224924,0.0,-0.08208955,0.02102509,0.04581467,0.00589226,0.01050081,0.00766845,0.00494612,0.01160862,-0.02138804,0.00062279,0.00813169,9.414e-05,0.00111303,0.01525529,0.00309491,0.0,-0.0156443,-0.03078358,-0.01336074,0.01213034,0.01570775,0.04552758,-0.04605748,-0.04540481,0.00102923,-0.01802614,0.00023759,-0.00923709,-0.02738892,0.02611837,0.02109318,0.00826446,0.0078125,0.00258978,0.01805935
2016-00,0.0,-0.00601759,0.00598991,0.06607495,0.0,0.0054562,-0.01384129,0.02013085,-0.0241889,-0.00546629,-0.00294489,-0.00373775,-0.00137955,0.0051273,-0.00627477,0.00392499,0.0,-0.00059524,9.415e-05,-0.00049505,-0.01176106,0.000344,0.01100492,0.01242751,0.02521206,0.00550585,-0.00396794,-0.01320368,-0.04779412,0.03853348,0.03888889,-0.00041229,0.0040724,-0.01475925,0.0,0.00792683,-0.03084125,-0.00661278,0.00066192,-0.01087272,0.00034524,-0.02976537
2015-51,0.00022632,-0.02299546,0.01212508,0.04771274,-0.00776668,0.01133926,0.00650126,0.02704082,-0.0130613,0.00616667,-0.00251995,-0.00322256,-0.00232338,-0.00176554,-0.00691244,0.00700832,-0.00103821,-0.00257477,0.00028251,-0.00012367,-0.00800246,-0.00205903,-0.01371037,0.00957934,0.01884093,0.00309811,-0.00466145,-0.00904416,-0.02783505,0.02660585,0.02597403,-0.00123533,-0.00090416,-0.01339072,0.0,0.00794136,-0.02671186,-0.00912909,-0.00247688,-0.00836217,-0.00034513,-0.01241698
2015-50,0.0,0.0,0.03588907,-0.02554217,0.0,-0.00091855,0.0,-0.00554715,0.00486502,-0.00365327,0.00210438,0.00252525,8.608e-05,0.00070659,0.00529451,-0.00565956,0.0,-0.00059429,0.00018838,0.0003711,0.00869025,-0.00205761,0.01331404,-0.00907965,-0.01712008,-0.00103164,0.00253646,0.0087633,0.02588484,-0.02812731,-0.02775488,0.00412286,0.00454133,-0.01877053,-0.00408859,-0.01033435,0.03064494,0.00403744,0.00049554,0.00828127,0.00017253,0.01667967
2015-49,0.0,0.01789326,-0.02616465,-0.04839483,0.00286123,0.0,0.0,-0.05015045,0.0257099,-0.00545004,0.00589722,0.00798383,0.00499871,0.00388624,0.00926845,-0.0156658,0.00145379,0.00575283,-9.417e-05,0.00086559,0.0155521,0.00171703,-0.01734926,-0.01726264,-0.0329849,-0.00618344,0.01049034,0.01650965,0.05066667,-0.05034659,-0.04888647,0.00041135,0.00591716,0.00736517,0.0,-0.02360775,0.0358035,0.01543267,0.00578704,0.0176205,0.00155253,0.02578937
2015-48,0.0,-0.00695303,0.00095816,0.00891182,-0.00845997,0.00247372,0.0,0.03698075,-0.00532275,0.00748752,-0.003367,-0.00434037,-0.00241068,-0.00141268,-0.00365206,0.0087108,-0.00041528,-0.00356577,-9.414e-05,0.0,-0.00499844,-0.00068634,-0.00846024,0.00367797,0.00596057,0.00342818,-0.00389662,-0.00504777,-0.01829925,0.00966011,0.00770048,-0.00061716,-0.00900901,0.0,0.0,0.01029056,-0.0143534,-0.0095273,-0.00248057,-0.00424101,-0.00051733,-0.00741546
2015-47,0.0,0.0,-0.00917722,-0.01437181,0.0,-0.00676923,0.0,-0.01142573,0.00194553,0.00166667,0.0,0.00253088,0.00137943,0.00017671,0.00099867,-0.00691443,0.00041528,0.00158825,9.414e-05,0.00037092,0.00188501,-0.00034305,0.0,-0.00121951,-0.00430741,-0.00307587,0.00231481,0.00117786,0.0032769,-0.00562984,-0.00496472,0.0,-0.01377166,-0.00189708,-0.00648464,-0.00720288,0.00693069,0.005167,0.00281597,0.00073421,0.00017244,-0.00149402
2015-46,-0.00022627,0.0,0.0,-0.02912186,0.0,0.00751409,0.0,0.00049334,0.01088032,0.00459731,0.00042212,0.00010138,-0.00103404,-0.00035354,0.00401875,-0.00043141,-0.00082988,-0.00099265,0.0,-0.00098802,0.00602219,-0.00034294,-0.02044199,-0.0076428,-0.0159787,0.0,0.00184192,0.00741622,0.02311161,-0.0228435,-0.02325581,-0.00102775,-0.01401664,0.02131267,0.0,-0.0035693,0.01761224,0.0,-0.00148933,0.00726464,-0.00086162,0.01308715
2015-45,-0.00022627,0.0,0.03533686,-0.03032929,-0.00062627,-0.00124069,0.00386255,-0.03409091,0.01656128,0.0,0.00424088,0.00581989,0.00441711,0.00319319,0.00775978,-0.00977891,0.00103842,0.00439122,-9.414e-05,0.00148423,0.01088348,0.00137552,0.00193745,-0.01114206,-0.02196607,-0.0064385,0.00734641,0.01147192,0.03250145,-0.03205552,-0.03455882,0.00144063,-0.00087527,0.00953545,0.0,-0.01861547,0.01913453,0.01181767,0.00482449,0.01151316,0.00138026,0.01593339
2015-44,0.0,-0.03359713,0.0,0.07435294,-0.02204869,0.03796654,-0.03657128,0.08264463,-0.0339097,0.00084274,-0.00840689,-0.01108759,-0.00713058,-0.00564075,-0.01588352,0.02310375,-0.00186528,-0.00811239,-9.414e-05,-0.00209773,-0.0227202,-0.00479288,0.02438333,0.02501025,0.04911229,0.01444788,-0.01421763,-0.02423698,-0.07055703,0.07238027,0.07576975,-0.00225826,0.02675737,-0.01309329,0.0,0.03143894,-0.05296464,-0.0226484,-0.00775578,-0.02199883,-0.00172147,-0.03552502
2015-43,0.0,-0.01282429,0.06164142,0.03754941,-0.00850159,0.03524673,-0.00548749,0.06460674,-0.01382879,-0.00335965,-0.00375783,-0.00678778,-0.00469323,-0.00420536,-0.00753851,0.01332741,-0.00165426,-0.0049087,-9.411e-05,-0.00160059,-0.00920528,-0.00204569,-0.01397819,0.01039069,0.01918977,0.00694203,-0.00793651,-0.00999646,-0.03045685,0.02929027,0.02873082,-0.00163934,0.01146789,0.00275166,0.0,0.01369863,-0.02255336,-0.01431895,-0.00621118,-0.00960023,-0.00171674,-0.0130133
2015-42,0.0,-0.00293945,0.0,0.02176063,0.02921875,0.00709939,0.00102197,0.03848363,-0.00322305,0.0,-0.00250209,-0.00468174,-0.00306566,-0.00262513,-0.00425811,0.00757238,-0.00082662,-0.00293887,-9.409e-05,-0.00073819,-0.00307692,-0.00102215,0.01045198,0.00248447,0.00399906,0.00277585,-0.00611046,-0.00310697,-0.0087001,0.00629863,0.00772201,-0.000819,-0.00502742,-0.018456,0.00311526,0.01188243,-0.00835354,-0.00890948,-0.00342466,-0.0018697,-0.00068611,0.00068173
2015-41,0.0,0.0159773,-0.02835408,-0.01915521,0.0,-0.01498501,0.0,-0.01759364,0.0065683,-0.00049917,0.00208855,0.00209539,0.00136449,0.00105152,0.00229583,-0.00488021,0.00041348,0.00196232,0.0,0.00073901,0.00493675,0.00102284,-0.00368272,-0.00536746,-0.01122544,-0.0055325,0.00345613,0.00578755,0.01652039,-0.01725404,-0.01692602,0.00020483,-0.01662921,0.02302556,-0.00828443,-0.01115933,0.00787829,0.00429185,0.00163372,0.00403226,0.00051511,0.00849526
2015-40,0.0,0.0,0.0,0.02066929,0.0,0.01521298,0.0,0.02678063,-0.00677869,0.0,-0.00292276,-0.0024965,-0.0026419,-0.00157646,-0.00361604,0.00443262,-0.00082679,-0.0027451,9.408e-05,-0.00061531,-0.00464109,-0.0013624,-0.00225479,0.00493421,0.00928936,0.00659722,-0.00361493,-0.00482143,-0.01609553,0.01453488,0.01514742,-0.00102396,0.01182356,-0.01830922,0.00590893,0.00061463,-0.01606098,-0.00483265,-0.00212418,-0.00433213,-0.00034335,-0.01105351
2015-39,0.0,0.0,-0.07109479,-0.03359299,0.0,-0.03764321,0.01754842,-0.06961326,0.01480919,0.01023318,0.00628141,0.00932144,0.00607253,0.00509577,0.01020744,-0.0189011,0.00206996,0.00649351,0.00018818,0.00209489,0.01017576,0.00273131,-0.01548859,-0.00990508,-0.01915888,-0.00759406,0.00889694,0.0096932,0.02877698,-0.02932551,-0.02889071,0.00184578,-0.01361162,0.02928967,-0.01031992,-0.02568807,0.01553424,0.01821461,0.00721548,0.01154401,0.00189068,0.01261768
2015-38,-0.00022622,0.02384956,0.0,-0.03770197,0.0,-0.00650407,0.00918274,-0.02234927,0.0187747,0.00828823,0.00210615,0.00272893,0.00163188,0.00123348,0.00500668,-0.00605013,0.00020721,0.00197824,0.00028233,0.0003701,0.01171999,0.0,0.00418877,-0.01202405,-0.02466417,-0.00341997,0.00743465,0.01189931,0.03402119,-0.03719839,-0.03786746,0.00041051,-0.01368653,0.00825861,-0.01290323,-0.00894454,0.02029731,0.00531525,0.00296687,0.01123928,0.0,0.02181191
2015-37,-0.00022622,-0.01609507,-0.02664068,-0.01385681,-0.01081917,-0.01442308,0.0,-0.02818372,0.0036836,-0.01153653,0.00252419,0.00474604,0.00317979,0.00246827,0.00332668,-0.00908698,0.00082919,0.00316581,0.00028238,0.00123442,0.00344504,0.00102564,0.0,-0.00445344,-0.01054994,-0.00547009,0.00478126,0.00424993,0.01020408,-0.01621808,-0.01742696,-0.00040992,0.0223314,0.00093699,0.0,-0.01493429,0.00472945,0.00969985,0.00296492,0.00395257,0.00120482,0.00148383
2015-36,0.0,-0.00512975,0.00818867,-0.01396396,0.0,-0.00896287,0.0,-0.0087269,0.00792796,0.0,0.00168705,0.00080923,0.00137777,0.00141268,0.00266934,-0.00258176,0.00041477,0.00138751,-0.00018824,0.00049389,0.00441084,0.00102634,0.01637493,-0.00362173,-0.00842946,-0.00034141,0.00159795,0.00436602,0.01091107,-0.01219925,-0.01382604,0.00246457,0.0071333,-0.00283822,0.0,-0.00474215,0.00621293,0.00294064,0.00115588,0.00161551,0.00086118,0.00309227
2015-35,-0.00022617,0.01113654,0.01294391,-0.03628118,-0.02295379,-0.00604518,0.0159936,-0.04380665,0.00980773,0.01030405,0.0033741,0.00730371,0.00405417,0.00212014,0.01002674,-0.01454234,0.00124481,0.00536566,9.412e-05,0.00061751,0.01099592,0.0,-0.02612043,-0.01289283,-0.02492767,-0.00748045,0.00864346,0.01261343,0.03569497,-0.03774226,-0.03639121,0.00020542,-0.00134953,0.02266762,0.0,-0.01598579,0.01873864,0.01328413,0.00578991,0.01233299,0.00086088,0.01617866
2015-34,0.00022622,0.0,0.02903005,0.09081684,0.0,0.02039474,0.0,0.08250277,-0.05298739,-0.01052983,-0.0083612,-0.0120072,-0.00641739,-0.00352175,-0.0189295,0.02734892,-0.00144988,-0.00826284,-0.00018822,-0.00147947,-0.03174123,-0.00273131,0.02537356,0.03354298,0.06613757,0.00894393,-0.01630861,-0.03148164,-0.09665072,0.09958031,0.09654587,-0.00225502,0.04321561,-0.0364011,0.00272387,0.02676399,-0.06566701,-0.02264558,-0.00786241,-0.03193444,-0.0020615,-0.05699145
2015-33,0.00022627,-0.00681818,0.00933333,-0.03721605,0.0040625,-0.02072704,0.0,-0.07038713,0.02366919,-0.00268862,0.00588483,0.01125076,0.00595341,0.00477369,0.01089828,-0.02142245,0.00145258,0.00794913,9.414e-05,0.0014824,0.01474654,0.00308114,-0.01396258,-0.01690025,-0.0314319,-0.01258075,0.01029621,0.01504159,0.04502251,-0.04652854,-0.04749056,0.00184995,-0.02742806,0.02691218,-0.00373134,-0.02710666,0.0294706,0.02248848,0.00694789,0.01566542,0.00137812,0.02261712
2015-32,-0.00045234,0.02803738,-0.05153335,-0.02236719,0.0,-0.0037594,0.0,-0.01753531,0.01643731,0.00474576,0.0021097,0.00254505,0.00086483,0.00159433,0.00431894,-0.00466497,0.0,0.00199283,0.0,0.0,0.00902583,-0.0003427,0.0,-0.0093572,-0.01991852,-0.00474255,0.00326407,0.00942042,0.02600104,-0.0295961,-0.03073347,0.0,0.0,0.00961307,-0.01314459,-0.00869061,0.01852106,0.00334448,0.00132714,0.0081419,-0.00017232,0.01837806
2015-31,-0.00022617,0.0,0.02375529,-0.01978333,-0.00124844,0.02312139,0.0,0.02140673,0.01359057,-0.00507271,-0.00084069,-0.00161943,-0.00241234,-0.00211827,0.00165344,0.00214408,-0.00145108,-0.00297383,0.0,-0.00123411,0.00525502,-0.00273504,-0.02482461,-0.00654129,-0.01189659,-0.00068027,-0.00047465,0.00642055,0.01529052,-0.01943463,-0.01968504,-0.00123178,0.0,-0.00660377,0.0,0.00410557,0.01384365,-0.004588,-0.00231328,0.00491543,-0.00051653,0.01287387
2015-30,0.00022622,0.0,-0.03637504,-0.01840215,0.0,0.00128246,0.0,-0.02064897,0.00776699,0.01384802,0.00211149,0.00274865,0.00172741,0.00106082,0.003001,-0.00551315,0.0,0.00199005,-9.412e-05,0.00012346,0.00313283,-0.00068446,-0.00429876,-0.00443012,-0.00909696,-0.00067705,0.0019906,0.00398082,0.01170836,-0.01384667,-0.01378446,-0.00020542,0.00708906,0.0105922,0.0,-0.01208285,0.01171548,0.00557207,0.00182149,0.0026335,0.00034423,0.00236616
2015-29,0.00022622,0.0,-0.01574074,-0.05855291,0.0,-0.00409062,0.00941746,-0.05260771,0.03914989,0.00242929,0.00595491,0.00906936,0.00391134,0.00443813,0.01391245,-0.01859504,0.00083056,0.00541408,9.412e-05,0.00037078,0.0255168,0.00171292,-0.03299558,-0.02651072,-0.05222638,-0.00970224,0.01344021,0.02680489,0.0818235,-0.07800551,-0.07648532,0.0,-0.02408602,0.0259287,-0.01526211,-0.02502781,0.05714286,0.01788773,0.00534224,0.02440862,0.00051697,0.04574346
2015-28,0.00022622,0.0,-0.00917431,-0.05571031,0.0,0.00760938,0.0050027,-0.03380783,0.04349658,-0.01066025,0.00512383,0.00673087,0.00226166,0.00302437,0.01339286,-0.01513292,-0.00041485,0.00321414,0.0,0.00012353,0.02439829,0.0003427,0.0,-0.0259344,-0.0511036,-0.01028534,0.011783,0.02615003,0.0798005,-0.07447723,-0.07505847,0.00144063,-0.01815878,0.0242915,0.0,-0.0202407,0.0503096,0.01364073,0.00267469,0.02414642,0.00034459,0.03968595
2015-27,-0.00022617,0.0,0.02188392,0.04295246,0.0,0.01219512,0.0,0.04347826,-0.02261101,0.0151859,-0.00424268,-0.00738083,-0.00389172,-0.00283487,-0.01017294,0.01502504,-0.00041434,-0.00379393,0.0,-0.00061698,-0.01743623,-0.00376068,0.01723681,0.01712729,0.03330575,0.00841184,-0.00954461,-0.01775701,-0.05376973,0.04972711,0.04769404,-0.00225687,-0.00294737,-0.02549645,0.00567234,0.0213964,-0.03386809,-0.01561912,-0.00481648,-0.0152246,-0.00086014,-0.03213689
2015-26,0.0,0.0,0.00621697,0.03505155,0.0140801,0.00127226,0.0,0.02365492,-0.02525821,-0.0043448,-0.00212585,-0.00441978,-0.00052043,-0.00283587,-0.0078125,0.00913242,0.00041511,-0.0020016,9.412e-05,0.00061751,-0.01423948,-0.00034235,0.00634082,0.01434109,0.02999178,-0.00033356,-0.00722285,-0.01591462,-0.04806565,0.04560456,0.04631485,-0.00041093,0.01626016,-0.0125957,0.00533689,0.01279911,-0.03474903,-0.00869565,-0.00149875,-0.01465478,0.00086162,-0.02645613
2015-25,-0.00022617,-0.00716734,0.02511485,0.0356,0.0,0.00311915,0.0,0.04136691,-0.01700574,0.0,-0.00341151,-0.0073279,-0.00313098,-0.00284444,-0.00888585,0.01520131,-0.00062292,-0.00461477,-9.412e-05,-0.00049456,-0.01243863,-0.00273785,0.0231518,0.01108563,0.02354819,0.01202807,-0.00937857,-0.01214306,-0.03825137,0.03586801,0.03518124,0.0,0.0322442,-0.02595458,0.01341832,0.02307692,-0.02363886,-0.01525844,-0.0038423,-0.01115526,-0.00068966,-0.02029264
2015-24,-0.00045223,0.0,-0.01692902,-0.02573529,0.0,-0.02853673,-0.00108284,-0.05572893,0.00786919,-0.00655059,0.00554608,0.00898389,0.00575063,0.00355999,0.00680504,-0.01805499,0.00187071,0.00703518,9.413e-05,0.00148478,0.0081011,0.00034258,0.01585169,-0.00773694,-0.01734694,-0.00866667,0.00920195,0.00796178,0.02337814,-0.02635475,-0.02616535,0.00267765,-0.00725566,0.02526895,-0.01193238,-0.02578168,0.0175543,0.01754386,0.00652501,0.00787282,0.00120752,0.00791997
