Week,BDCL,BDCS,CHIX,EUFN,FAS,FAZ,FINU,FINZ,FXO,IAI,IAK,IAT,IXG,IYF,IYG,KBE,KBWB,KBWD,KBWP,KBWR,KCE,KIE,KRE,PFI,PHDG,PSCF,PSP,QABA,RWW,RYF,SEF,SKF,UYG,VFH,VQT,XLF
2016-05,-0.03262233,-0.01135557,-0.03154876,-0.03691916,-0.09327146,0.08747091,-0.11060712,0.1016632,-0.03066271,-0.043377,-0.03294013,-0.01821306,-0.03356164,-0.03051336,-0.03595981,-0.02661871,-0.02922078,-0.00427655,-0.02498281,-0.02519324,-0.03911765,-0.02361446,-0.02994186,-0.04852244,-0.00842572,-0.02789076,-0.0239899,-0.03957472,-0.03207138,-0.02730375,0.03307818,0.06070701,-0.06230366,-0.02961714,-0.01130663,-0.0307571
2016-04,0.05179283,0.02635432,0.03692906,0.02990897,0.12041344,-0.11862069,0.08932715,-0.09809829,0.03420112,0.04312177,0.03885291,0.06311208,0.04099906,0.04324177,0.05259516,0.06998088,0.06153846,0.06405426,0.03913565,0.08076449,0.02673476,0.04470116,0.07074452,0.01798426,0.00488021,0.04808576,0.03006536,0.07913897,0.03831705,0.03659395,-0.04169945,-0.08075278,0.08300395,0.04355444,0.00202642,0.04170074
2016-03,0.06593407,0.02962963,-0.00654818,0.00508259,-0.00770713,0.00054895,-0.01334776,0.016081,0.0025025,-0.00325155,0.00136426,-0.00934256,0.00115022,-0.00199177,-0.00575328,-0.0159017,-0.01559961,0.02852853,0.00237869,-0.00617465,0.00822803,0.00445986,-0.01602097,0.00074627,-0.01010545,0.00180451,0.01968504,-0.00607718,-0.00970167,-0.00274914,-0.0010721,0.00142934,-0.00804721,-0.002442,-0.00758252,-0.00636943
2016-02,-0.125,-0.05288796,-0.0557554,-0.04224502,-0.09758204,0.09814591,-0.11385817,0.1031694,-0.03283438,-0.05235162,-0.019205,-0.03579715,-0.04126214,-0.03382447,-0.04141182,-0.04246575,-0.04388133,-0.07873486,-0.01730994,-0.04135233,-0.05337781,-0.01981634,-0.0414823,-0.02884962,0.00043937,-0.03940178,-0.03768844,-0.04249783,-0.02048595,-0.03523936,0.03529739,0.06494747,-0.06646677,-0.03505058,0.00067034,-0.03235747
2016-01,-0.04271632,-0.02398401,-0.06965174,-0.05892449,-0.15131336,0.1655814,-0.09921744,0.249197,-0.0447417,-0.06706681,-0.0455615,-0.05774032,-0.06110532,-0.0508909,-0.06714456,-0.06585678,-0.0705442,-0.04097311,-0.02624372,-0.05606982,-0.08943911,-0.04339797,-0.062597,-0.03428971,-0.02191663,-0.03687275,-0.06096131,-0.04536653,-0.05955556,-0.05239899,0.05048147,0.10900673,-0.10122006,-0.05276101,-0.01863354,-0.0540146
2016-00,-0.00772627,0.0080429,-0.01412873,-0.01652893,-0.02016405,0.02179359,0.0151011,0.0,-0.00809717,-0.00228137,-0.00538191,-0.00934016,-0.00364964,-0.00736604,-0.00856382,-0.01234187,-0.00836353,-0.01758794,-0.00637923,-0.01569223,-0.00270005,-0.00810446,-0.01245951,-0.00676133,-0.0025641,-0.01095378,-0.0091954,-0.01140281,0.00370128,-0.00432099,0.00179319,0.01216814,-0.01329901,-0.00697472,-0.00267515,-0.00710732
2015-51,0.07289294,0.03794038,0.02527646,0.02760563,0.06094483,-0.05993393,0.08670834,-0.04108191,0.02156953,0.0299012,0.0293617,0.02268547,0.02332783,0.01960784,0.02119642,0.02199874,0.02154195,0.02085967,0.02305085,0.03096539,0.02979046,0.02678984,0.0226003,0.02140145,0.01034037,0.0223677,0.02690058,0.02161578,0.02969858,0.02654867,-0.02433304,-0.04458599,0.04359431,0.02044899,0.01721233,0.02028986
2015-50,0.09022556,0.03166784,0.04809287,0.01431025,-0.0095273,-0.00457247,0.01184573,-0.02446861,-0.00368494,-0.00546448,-0.00490196,-0.00061728,0.00731605,-0.00048804,-0.00071225,-0.00094727,-0.00114286,0.01721939,-0.00676743,0.00025947,0.00614125,-0.01243667,0.00127877,0.0072942,-0.00559621,0.00220204,0.01437126,0.00135575,0.00490962,0.00063694,-0.00290444,-0.004375,-0.00496166,0.00044813,-0.00109377,-0.00146199
2015-49,-0.10477178,-0.05712452,-0.06115965,-0.04627109,-0.12314156,0.1315519,-0.10773282,0.15831663,-0.03754417,-0.06127451,-0.0463094,-0.04565538,-0.044991,-0.04145685,-0.04964459,-0.04991034,-0.04913138,-0.03922752,-0.03663323,-0.0526187,-0.06267739,-0.04212374,-0.05456301,-0.0319006,-0.00554844,-0.04316926,-0.03968254,-0.05018013,-0.03976311,-0.04263094,0.04330709,0.08655367,-0.0813278,-0.04270386,-0.00347097,-0.04478656
2015-48,-0.02226525,-0.00938086,0.0110935,0.00982533,0.0183162,-0.02766393,0.01875148,0.01162453,0.00439754,0.01251227,0.00624874,0.00466744,0.01039376,0.00630915,0.00923527,-0.00408759,0.01275441,-0.00766509,0.0101478,-0.01484099,-0.00509377,0.00614035,-0.01374651,0.00166389,0.00085288,-0.01252877,-0.00559284,-0.01071785,0.00949968,0.00729483,-0.0054678,-0.01627486,0.01197358,0.00556388,0.0040404,0.00909727
2015-47,0.03564155,0.0192926,-0.0308404,0.00880088,0.00255673,-0.00334104,-0.01975825,-0.056226,0.00308099,0.01067527,0.00121041,0.00616559,-0.00198965,0.00140056,0.00157622,0.00587199,0.00490196,0.01198322,-0.00636803,0.00736867,0.00936988,0.0,0.0093985,-0.00033333,0.00042553,0.00876967,0.003386,0.00577744,-0.00421585,0.00304136,-0.00181928,-0.00113225,0.00412031,0.00256849,-0.00028785,0.0
2015-46,0.00416233,0.0012945,0.02418097,0.00384404,0.05245573,-0.05603132,0.07944162,-0.04729553,0.01929982,0.01965726,0.02016461,0.02005988,0.01751913,0.01910072,0.0156072,0.01978417,0.01822701,0.01095557,0.02205717,0.02218971,0.02370122,0.01513802,0.01825607,0.02506008,0.01462366,0.01717305,0.0,0.01722808,0.0249516,0.02171216,-0.02025015,-0.03803279,0.03656463,0.01805918,0.01764234,0.01916253
2015-45,-0.03229167,-0.00649773,-0.02782071,-0.02486486,-0.06452659,0.0655285,-0.048539,0.07209945,-0.02129547,-0.02886038,-0.01898347,-0.03170875,-0.0179964,-0.02208128,-0.02746021,-0.03766423,-0.02770234,-0.01757576,-0.01911536,-0.04479019,-0.03305204,-0.01985002,-0.04054999,-0.02290333,-0.00898973,-0.0343403,-0.02681564,-0.03215273,-0.01294018,-0.02088452,0.02257676,0.0421123,-0.04331529,-0.02175786,-0.0092519,-0.02178496
2015-44,0.04782609,0.0326449,0.01616628,-0.01948394,0.02777778,-0.03140704,0.05041605,-0.04254743,0.00043956,0.03026482,0.00202429,0.03879964,-0.00098951,0.01056958,0.03420569,0.04457247,0.03969807,0.00240096,0.00287293,0.05024631,0.02915383,0.00837743,0.05265724,0.00874243,-0.00211864,0.01705426,-0.00659341,0.04572772,0.01227253,-0.00182039,-0.01022864,-0.02071269,0.02080732,0.00967326,-0.0012189,0.01266714
2015-43,-0.01535088,-0.00732845,-0.03078078,-0.01782905,-0.0026738,-0.0031235,0.02179905,-0.01763028,-0.00177778,0.01017745,0.00389824,-0.00520993,-0.01207682,-0.00095125,0.00174419,-0.002457,-0.00170068,-0.0207962,-0.0096895,-0.00176145,0.01055215,-0.00222519,-0.00148773,-0.00707309,0.00429738,-0.00209479,-0.00994475,-0.00715042,-0.00021455,0.00061767,-0.00177725,-0.00086599,-0.00170648,-0.00130947,0.00581395,0.00142959
2015-42,-0.0010917,0.006,0.04042715,0.00314301,0.06369427,-0.0636755,0.07184363,-0.05938416,0.01715576,0.02492629,0.02691337,0.03891174,0.01831354,0.02144935,0.027394,0.03217666,0.03556851,0.01135006,0.02073006,0.03735409,0.03331651,0.01625282,0.03575077,0.01433936,0.02102497,0.0140509,0.01337793,0.03129252,0.02710445,0.02331443,-0.02237722,-0.04224766,0.04293935,0.02134282,0.0204912,0.02629657
2015-41,0.0010929,-0.00199203,0.02790698,0.00682773,0.02628697,-0.03030964,0.02601626,-0.03189227,0.00317893,0.01438263,0.00957447,-0.01460534,0.00727567,0.00893076,0.00996279,-0.01613904,0.00349243,-0.00297265,0.00819299,-0.01928934,0.01447435,0.00453926,-0.01759678,-0.0023842,0.00700832,-0.00765778,0.0,-0.01628404,0.01450245,0.0069797,-0.00920334,-0.01871821,0.01623816,0.0073991,0.00717934,0.01181684
2015-40,0.03707865,0.03349282,0.02308917,0.02410284,0.02026266,-0.0230444,0.04112253,-0.02172406,0.01198709,-0.00650936,0.01297297,0.00470072,0.01600985,0.00691529,0.00289157,0.01010101,-0.00058207,0.01757576,0.01627528,0.0161039,0.0035542,0.01618123,0.01179185,0.00833044,0.00613497,0.01927776,0.01573034,0.01586867,0.00719101,0.00833333,-0.00683566,-0.01179764,0.01100413,0.00633341,0.00599512,0.00222387
2015-39,0.01034483,0.0345801,0.0703125,0.0462065,0.05983987,-0.05972664,0.04922118,0.00771887,0.01959847,0.0081187,0.01632744,0.00806712,0.03399004,0.01952724,0.0165455,0.00551232,0.01112782,0.00311333,0.00569936,-0.01872363,0.00658241,0.01285102,-0.0039267,0.01772793,0.02026114,-0.00111328,0.03176471,-0.00278087,0.01205657,0.01869159,-0.016977,-0.03863135,0.03874814,0.01738313,0.01684626,0.01850424
2015-38,-0.01886792,-0.0124427,-0.0455655,-0.02554348,-0.0180353,0.01690772,-0.01320321,0.02033974,-0.00740398,-0.00697238,-0.0013132,0.00635526,-0.01418736,-0.00586035,-0.00424551,0.00769724,0.0026455,-0.0090525,0.00281558,0.01642384,-0.01620544,-0.0018648,0.01413613,-0.01651441,-0.00133156,0.00800221,-0.02790179,0.01253831,-0.00563952,-0.00583658,0.00506187,0.00875657,-0.01354507,-0.00593607,-0.00134852,-0.00524738
2015-37,-0.01455301,-0.00521853,0.00249377,-0.01339764,-0.02207591,0.01502404,-0.02931133,0.01221907,-0.00233427,-0.0215655,-0.01181878,-0.0269677,-0.01017865,-0.00725998,-0.01889517,-0.02994956,-0.02947125,-0.00424757,-0.0026054,-0.03129074,-0.0114656,-0.00747664,-0.0303967,0.01109918,-0.01788051,-0.00362016,-0.003367,-0.02401325,-0.01436911,-0.00131062,0.00672269,0.01469451,-0.01550023,-0.00710032,-0.02132649,-0.01124438
2015-36,-0.02520161,-0.00257732,0.02173913,0.00318302,-0.01439939,0.01286502,-0.01684447,0.000877,0.0,-0.00786988,-0.00347524,-0.00406758,0.00082645,-0.00385093,-0.00560993,-0.00157828,-0.00603622,-0.00060533,-0.00118259,0.00104904,-0.01154507,0.0013986,0.00285048,0.0007171,-0.00815801,0.00393479,-0.00774336,0.00139082,-0.00891464,-0.00260926,0.00394589,0.00722797,-0.00741771,-0.0029633,-0.0106306,-0.00520833
2015-35,-0.01634321,-0.01030264,-0.06519898,-0.04004215,-0.09604106,0.08482602,-0.1011206,0.0727436,-0.025058,-0.02942722,-0.02777778,-0.03051059,-0.04081633,-0.03202365,-0.03697142,-0.02588384,-0.03447293,-0.01449275,-0.0168606,-0.02205882,-0.04196816,-0.02048417,-0.02237253,-0.03201708,0.00645439,-0.02763048,-0.02227171,-0.01927374,-0.03751103,-0.02657161,0.02923645,0.06221608,-0.06448683,-0.03185721,0.00808096,-0.03321033
2015-34,0.10496614,0.06271302,0.05851064,0.03309821,0.1033123,-0.13563976,0.09372263,-0.10961421,0.0367893,0.04582876,0.03676471,0.04729289,0.04173693,0.04266429,0.0518757,0.0457105,0.05517241,0.03424658,0.01250601,0.02512975,0.03353204,0.02383222,0.03956344,0.024249,0.01276408,0.01274788,0.0647821,0.02460915,0.0527893,0.03723404,-0.04082192,-0.08316467,0.08579738,0.0411215,0.01465883,0.04430863
2015-33,-0.06305419,-0.03659306,-0.10357675,-0.05728395,-0.16753472,0.18652465,-0.12169077,0.18166939,-0.05233564,-0.07170827,-0.05844547,-0.06456283,-0.06280835,-0.05750286,-0.06510962,-0.0608927,-0.0665786,-0.03079605,-0.03713647,-0.05117429,-0.07394366,-0.0485352,-0.05177914,-0.032989,-0.04063678,-0.03536809,-0.06230201,-0.04340921,-0.05654579,-0.05322967,0.05730746,0.11919192,-0.1128025,-0.05606888,-0.03834453,-0.06561859
2015-32,0.015,0.00893997,-0.03769559,-0.01646489,-0.01748853,0.01295789,-0.02140869,0.0,-0.00389273,-0.01494696,-0.00060289,-0.01598174,-0.01750466,-0.00582458,-0.0146803,-0.01686047,-0.01586889,0.00467836,0.00632625,-0.01679241,-0.02030676,0.00573698,-0.01596131,-0.00497347,-0.00586019,-0.00629591,-0.01039501,-0.01290153,-0.01135442,-0.00179533,0.00973236,0.0096956,-0.00970497,-0.0052367,-0.0055077,-0.00747283
2015-31,0.01150628,0.00064809,0.01557864,-0.00439024,-0.00644972,0.00389484,-0.02140869,0.02592197,-0.00564236,-0.00605327,-0.01469108,0.00029078,-0.00319789,-0.00241546,-0.00154032,-0.00088626,0.0015894,-0.01506373,-0.01329428,-0.00444335,-0.02065849,-0.01107665,-0.00171401,-0.01254125,-0.00838926,-0.01377339,-0.00734523,-0.00531208,-0.00429448,-0.00481928,0.00180941,0.00556669,-0.00550531,-0.00337268,-0.00927959,0.00068634
2015-30,0.04628633,0.02245707,0.0,0.01333333,0.03996339,-0.03902781,0.04754429,-0.03631213,0.017249,0.00732601,0.0137267,0.00730567,0.01139168,0.01116669,0.01178301,0.00593824,0.01042223,0.01880141,0.0082173,0.00795822,0.02242744,0.01214575,0.00418101,0.02097429,0.00462185,0.0091695,0.02132196,0.00694816,0.01591567,0.008521,-0.01132976,-0.0219613,0.02131939,0.01023018,0.00595491,0.01039501
2015-29,-0.08084697,-0.04309806,-0.01801802,-0.0192123,-0.03199769,0.03133481,-0.02967359,0.0,-0.00782949,-0.02121641,0.00326531,-0.01001144,-0.02112285,-0.0096011,-0.0127941,-0.012471,-0.01380568,-0.03399433,0.00366049,-0.02063835,-0.02559763,0.00993228,-0.02008128,-0.01031957,-0.0165426,-0.01844262,-0.01759834,-0.01696242,-0.0068673,-0.00898204,0.01033435,0.01843525,-0.01864078,-0.01171058,-0.01679443,-0.01156463
2015-28,-0.00189394,0.0,0.01670146,0.01121951,0.04621465,-0.04791812,0.05228758,-0.04016372,0.00658183,0.01623299,0.00821018,0.01075581,0.0146865,0.01605958,0.02156754,0.00263158,0.02026126,0.00625355,0.00851162,-0.0019319,0.00981019,0.00816327,-0.00120019,0.00572776,-0.00165289,0.00697494,0.01362683,0.00052397,0.01921091,0.00907441,-0.01252236,-0.03099935,0.03097345,0.01488412,-0.00055679,0.01801802
2015-27,0.00868726,0.00315259,-0.03328804,0.05110996,0.01203674,-0.01424438,0.02488263,-0.01025892,0.00353982,0.00435941,0.0085595,-0.00087925,0.0144314,0.00342183,-0.0019099,0.00029507,-0.00322754,0.00057013,0.01122807,0.01132447,-0.00387597,0.00781609,0.00535019,0.01890034,0.00248242,0.01312336,0.02049622,0.01012523,0.00419199,0.00736648,-0.00848698,-0.00863158,0.0070277,0.00430849,0.00292928,0.00422833
2015-26,0.00581395,-0.00567108,0.02310231,0.00150225,0.04027505,-0.04078128,0.02478373,-0.03211679,0.01527403,0.01867781,0.0276113,0.00411281,0.01070541,0.01481836,0.01153846,0.00265565,0.00728155,0.00634006,0.04082132,0.00024426,0.01012931,0.02160639,-0.0048391,0.01390337,0.00165631,0.00820975,0.00638298,0.00346667,0.01075949,0.01615911,-0.01365089,-0.02814297,0.02923729,0.01351057,0.0002791,0.01423488
2015-25,-0.01388889,-0.00740284,-0.02072864,-0.00191571,-0.02668248,0.02705246,-0.03586177,0.01255558,-0.00912647,-0.00732514,-0.00457,0.00114811,-0.00442968,-0.00821379,-0.00449512,0.00607463,-0.0031463,-0.01449275,-0.00670177,0.01302146,-0.00807955,-0.00996377,0.01071174,-0.00980724,-0.01168413,0.00026042,-0.0030896,0.01526718,-0.00697293,-0.00843882,0.00839329,0.01573083,-0.01744647,-0.00634384,-0.01255514,-0.00894701
2015-24,0.00842697,0.00061728,-0.01876173,0.00594648,0.01474201,-0.01790165,0.00876996,0.00153413,0.00881057,-0.00380952,0.00780426,-0.00405093,0.0026301,0.00561798,-0.00044287,-0.0032098,-0.00422386,0.01351351,0.01855469,0.00146628,0.01032013,0.01152605,-0.00024102,0.0174538,0.00649087,0.01651132,0.00312826,0.00427122,0.0037298,0.00792683,-0.00651273,-0.01046114,0.00933063,0.0057754,0.00787294,-0.00209205
2015-23,-0.00370714,0.00184729,-0.00779844,0.01588089,0.04928458,-0.05100262,0.03961084,-0.0493437,0.01923937,0.00812814,0.02808382,0.02091311,0.01380223,0.01694514,0.01909469,0.02140946,0.02012342,0.00394589,0.03359238,0.02340637,0.00442851,0.02978723,0.02334726,0.01804929,0.00528026,0.00967222,0.00520291,0.02179243,0.01766933,0.01415385,-0.01551068,-0.03390183,0.03240548,0.01623728,0.00383404,0.01622003
2015-22,-0.00182983,0.0,-0.00664251,-0.00049677,0.01009782,-0.01031607,0.00207996,-0.04525412,-0.00044484,0.02317073,0.01193317,0.03312063,-0.00300922,0.00236295,0.01691836,0.03573629,0.03200883,-0.00724234,-0.00423096,0.03975058,0.02393789,0.00614077,0.04014319,-0.02336607,-0.00961153,0.00870038,0.0,0.03337104,0.00883467,0.00061312,-0.00292997,-0.00751409,0.00620861,0.00519706,-0.0075814,0.00706215
2015-21,0.00547445,0.00490196,-0.0662061,0.00197141,-0.00315856,-0.00087184,0.00467946,0.05612745,-0.00044524,0.00712531,0.00130011,0.00120809,-0.00317995,-0.00047365,0.00147828,0.0033867,0.0,0.00727884,0.00525394,0.00286011,0.0071568,0.00188947,0.00408998,0.0,0.00161095,0.00519694,0.002079,0.00879932,0.0,-0.00122549,0.00058462,0.00062422,-0.00207383,-0.00043365,0.00278627,0.00070721
2015-20,0.0,-0.00304321,0.06431664,-0.00191663,-0.00153468,0.00089746,-0.00022686,0.0,-0.00220361,-0.00412822,-0.00064185,-0.00090036,0.00018467,-0.00175726,0.00203023,-0.0018315,0.00300958,-0.00222717,-0.00172754,0.0023172,-0.00557461,-0.002792,-0.00329031,-0.00672043,-0.00634921,-0.00538648,0.00934579,-0.0025196,0.00229933,-0.00121359,0.0,0.00169635,-0.00203417,-0.00042965,-0.00321651,0.00069979
2015-19,0.02046512,0.00924214,0.002442,0.02426007,0.0094399,-0.00960699,-0.0018412,-0.03673752,0.00446229,-0.00927282,-0.00622051,-0.00030358,0.01100131,0.00342992,0.00034114,-0.00154799,-0.00055279,0.00960452,0.0,0.00104904,-0.00626079,-0.00093853,-0.00231125,0.01469081,0.00318471,0.00603401,0.02123142,-0.00028514,-0.00649215,0.00122175,-0.00292141,-0.00645296,0.00661978,0.00325098,0.00181208,0.00140944
2015-18,-0.03683738,-0.01939394,-0.03768116,0.02074074,0.02618135,-0.02806942,0.03092293,0.02147746,0.00402685,0.00520575,0.0067056,0.002442,0.00559284,0.00951022,0.00964519,0.00468897,0.00249792,-0.01392758,0.00347913,0.00026406,-0.00536481,0.00472367,0.0049402,-0.0003406,0.00079239,0.00273898,-0.0031679,0.00951832,0.00589971,0.00428659,-0.00929962,-0.0177064,0.01670844,0.00565217,0.00026729,0.00777935
2015-17,0.0,-0.0012012,-0.00176678,0.0,0.00856955,-0.01053501,-0.01028462,-0.0197458,0.00135196,0.00376317,0.00612691,0.01254312,-0.00355007,0.00240125,0.01102251,0.00701531,0.01862464,-0.01102536,-0.0027275,-0.01266825,-0.00880395,0.00285171,-0.00026288,-0.01681237,0.00039761,-0.01806417,0.00106157,-0.00607287,0.01273198,0.004329,0.0005762,-0.00643734,0.00511945,0.00197628,-0.00381475,0.00574713
2015-16,0.00707965,0.00722456,0.03144266,0.0167004,0.01187727,-0.01216746,0.00990577,0.0,0.00269784,0.00374719,-0.00561434,-0.00589513,0.01194992,0.00360274,0.00445957,-0.00252605,-0.00342075,0.00441745,-0.01217137,0.00052854,0.00886295,-0.00329102,-0.004158,0.00775978,0.00798403,0.0051144,0.01186624,-0.00200343,-0.00042965,0.00061614,-0.00345125,-0.00664653,0.00681721,0.00153341,0.00740093,0.00215208
2015-15,0.01351351,0.00060533,-0.03057554,-0.01104972,-0.023794,0.02309613,-0.04067155,-0.00416956,-0.00762332,-0.01045036,-0.01053084,-0.01837672,-0.00379939,-0.00920612,-0.00830506,-0.00788644,-0.00908059,0.00055432,-0.00925926,-0.01056524,-0.01419966,-0.00750821,-0.00958798,-0.00875421,-0.0052,-0.01310861,0.00108108,-0.01114923,-0.01072501,-0.00920245,0.00866301,0.01643002,-0.01815112,-0.00807684,-0.00774098,-0.00857143
2015-14,0.00089847,-0.00423216,0.11187371,-0.01481481,-0.00261267,0.00082902,0.0158614,0.0,-0.00134529,0.00024913,0.00129983,0.00372324,0.00458628,-0.00179447,0.00924171,0.00319183,0.00749064,-0.00221484,-0.00342382,0.00133941,-0.0058265,0.00188857,0.00420499,-0.02269737,-0.00357995,-0.01225033,0.01208791,0.00260116,0.0015083,-0.00611995,0.00115374,0.00344339,-0.00295983,-0.00349269,-0.00154508,0.0
2015-13,0.00544465,-0.00364078,0.00983837,0.00654582,-0.00489876,0.00394027,-0.01942446,0.04394327,-0.00089888,-0.00593619,-0.00021711,0.0,0.00443331,-0.00131642,0.00047253,0.00095602,0.00172463,0.00111545,-0.01147741,-0.00292865,0.0008643,-0.00047416,0.00052342,0.00297717,-0.00556439,-0.00026645,0.01117318,-0.00057488,-0.00258509,0.0,0.0034632,0.00202388,-0.00380068,-0.00065559,-0.00836904,-0.00286328
2015-12,-0.00090171,0.00121655,-0.00363901,-0.00803213,-0.07259585,0.07465241,-0.0901658,0.03563689,-0.02139991,-0.01868699,-0.02320584,-0.02658112,-0.01814709,-0.02505318,-0.0269074,-0.02061529,-0.02779353,-0.01053215,-0.02361821,-0.01999467,-0.02639421,-0.02441315,-0.01906005,-0.03496277,-0.01690252,-0.02919516,-0.01546961,-0.01755901,-0.02693531,-0.02833032,0.02744526,0.05016584,-0.04942339,-0.02504859,-0.0181782,-0.0261669
2015-11,0.01194853,0.0006105,0.02527881,0.03507853,0.02744973,-0.03068516,0.03072953,-0.0574217,0.01398286,-0.00171107,0.00432432,0.00304414,0.02126,0.0103436,0.000927,0.00410872,0.00084555,0.01861252,0.00987654,0.00240128,0.00599059,0.00473934,0.00626141,0.02452768,0.00591949,0.01752494,0.0158371,0.0043315,0.00446809,0.01589242,-0.01043176,-0.02085463,0.02,0.01152675,0.00511866,0.00851064
2015-10,-0.0100091,-0.00304136,0.00455927,-0.02492212,-0.00426649,-0.00222853,0.00048077,-0.07970693,0.00091283,0.0102372,-0.00501855,0.00214592,-0.00706021,-0.00084074,-0.00093556,0.00573248,0.00113669,0.0,0.00476071,0.00323102,0.0,0.00144231,0.00946372,0.00574713,-0.01552192,0.0173889,-0.01462317,0.0102429,-0.0008569,0.0006192,-0.0011458,-0.00379015,-0.00042517,0.00308574,-0.01730895,-0.00071736
2015-09,-0.00181653,0.00182593,-0.06819813,-0.02344546,-0.0410828,0.04033264,-0.04264292,0.03661706,-0.01355626,-0.00374906,-0.00501089,0.00495817,-0.02082128,-0.01474611,-0.00931532,0.00354039,0.00028555,-0.00841279,-0.01071251,0.00574713,-0.00477742,-0.00669856,0.00265887,-0.01743796,-0.01756396,-0.0207367,-0.01328904,0.00177725,-0.01108506,-0.01292308,0.01620839,0.03070354,-0.02877398,-0.01354007,-0.01948929,-0.01209964
2015-08,0.01848429,0.00737554,0.02573529,-0.00102669,-0.0106486,0.00901455,-0.00023923,-0.01398286,-0.00452489,-0.00101215,0.00285966,0.00376176,0.00624634,-0.00382363,0.00094273,0.0,0.00492754,0.00168824,0.00326387,0.01465708,-0.00890337,-0.00335893,0.00322407,-0.00335796,-0.0022927,-0.00054585,0.00558659,0.00689655,0.00408866,-0.00492914,0.00114844,0.00542932,-0.00631579,-0.00328731,-0.00380032,-0.00071633
2015-07,0.01119403,0.00679432,0.0,0.02074689,-0.0003201,-0.00329421,-0.00771388,0.02197802,0.00498188,0.00278411,0.00174787,-0.00866337,0.00603348,-0.0007148,-0.00058658,-0.0093068,-0.00487106,0.001693,-0.01535414,-0.01221167,0.00237786,-0.00190295,-0.01269841,0.00033647,-0.00190476,-0.00461706,0.00897868,-0.00709639,0.00064157,-0.00305998,0.0,0.00020227,-0.00167294,-0.00261952,-0.00186447,-0.002849
2015-06,0.00762631,0.00690088,0.02631579,0.03891892,0.05307928,-0.05353692,0.05883826,-0.04898759,0.01939058,0.02288092,0.02335504,0.02384738,0.02320464,0.01713452,0.02056277,0.02279485,0.02444772,0.01378518,0.00827275,0.02003896,0.02478232,0.02187652,0.02182215,0.00883152,0.01118396,0.00960219,0.02071346,0.01626016,0.01503268,0.01621959,-0.01583263,-0.03382582,0.0356832,0.0162475,0.01113209,0.01671512
2015-05,0.07785642,0.04258065,0.01133787,0.01298701,0.0873538,-0.08294518,0.08585183,-0.07029524,0.02641509,0.06381813,0.02903895,0.05026455,0.02633728,0.02964993,0.04638335,0.05383023,0.04719583,0.02162478,0.03588949,0.07241684,0.04612888,0.03356713,0.05539773,0.01717623,0.015625,0.03551297,0.01400233,0.05060918,0.0489415,0.02877238,-0.02944414,-0.05744366,0.05930657,0.02895577,0.01529334,0.03286034
2015-04,-0.02077151,-0.01210191,-0.06747159,-0.02565473,-0.09553265,0.09384992,-0.09241172,-0.01082882,-0.02736549,-0.03761003,-0.03755656,-0.03464052,-0.03071672,-0.03331706,-0.03518268,-0.03586066,-0.03650075,-0.01559792,-0.0212282,-0.02961472,-0.03789426,-0.0326087,-0.03687025,-0.02755376,-0.00546661,-0.03213508,-0.01398601,-0.03874539,-0.03320141,-0.03569192,0.03368894,0.06790716,-0.06523643,-0.03305785,-0.00645459,-0.03654971
2015-03,0.02663934,0.01301236,0.05067064,0.00272035,0.04674945,-0.05239019,0.05223881,-0.05981897,0.01760228,0.02898151,0.0137931,0.03515358,0.01288871,0.01594618,0.01875866,0.02986136,0.0272045,0.01595745,0.01990178,0.03475135,0.03285275,0.01412714,0.03013458,0.01163189,-0.00116505,0.01733781,0.01558753,0.02274882,0.01341082,0.01796023,-0.01812191,-0.03445748,0.03149247,0.01714678,-0.0004589,0.01567164
2015-02,-0.03461919,-0.01653944,0.00655499,0.01800788,-0.04479669,0.04132539,-0.0546697,0.09102537,-0.00610042,-0.05572917,-0.0162345,-0.02020537,-0.00244349,-0.01456014,-0.02926116,-0.02174663,-0.03096813,-0.01442585,-0.00841407,-0.01054482,-0.03625171,-0.00644841,-0.01429388,-0.00513171,0.00194553,-0.00194661,-0.0083632,-0.00899783,-0.02774743,-0.00884397,0.0139821,0.02604068,-0.02681319,-0.01300157,0.00072254,-0.01824818
2015-01,0.00785855,0.00190597,-0.00860832,-0.01547816,0.00033715,-0.00302744,0.0002448,0.05463129,0.00233863,-0.01245868,-0.00642161,-0.02212248,-0.00381986,-0.00109184,-0.01226629,-0.02751989,-0.02383721,-0.00401837,0.01764401,-0.04772353,-0.00736443,-0.00049116,-0.026439,0.01420651,0.00625244,-0.00904357,0.00238095,-0.02663873,-0.00471395,0.00062775,-0.00365991,-0.00057915,-0.00302115,-0.00177738,0.0078579,-0.00432588
2015-00,0.00688976,0.00960307,0.01901975,-0.01626443,-0.0346945,0.03532328,-0.03592948,0.03465922,-0.01225601,-0.01193436,-0.01433155,-0.02103659,-0.01374371,-0.01153348,-0.01395881,-0.01837187,-0.015,-0.00284091,-0.01968206,-0.02487296,-0.01054444,-0.01572177,-0.02327406,-0.01528533,-0.00576701,-0.01229289,-0.00586166,-0.01977644,-0.02121961,-0.02641056,0.01163129,0.02209493,-0.02233956,-0.01249731,-0.00494534,-0.0125523
